number,value,datetime_start,datetime_complete,duration,params_balancing,params_contrast_method,params_feature_selection,params_number_features,params_var_smoothing,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_contrast_encoding_method,user_attrs_damping,user_attrs_feature_selection,user_attrs_number_features,user_attrs_scaling_indicator,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
21,0.2757127311874851,2022-10-18 23:03:43.160800,2022-10-18 23:03:45.376484,0 days 00:00:02.215684,no,Helmert,FeatureImportance_ET,1.0,2.6700356206350423e-07,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=GaussianNB(var_smoothing=2.6700356206350423e-07),
                                             number=1))])",no,no,Helmert,,FeatureImportance_ET,1.0,no,0.2954956779567609,0.2950812985619872,0.1994150507179823,0.34368174144547403,0.2954956779567609,0.284735916557112,0.2757127311874851,0.19035342906591723,0.2761383671599073,0.284735916557112,COMPLETE
22,0.3126276198829588,2022-10-18 23:03:45.514622,2022-10-18 23:03:47.690724,0 days 00:00:02.176102,no,Helmert,FeatureImportance_ET,9.0,6.484030548967264e-05,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=GaussianNB(var_smoothing=6.484030548967264e-05),
                                             number=9))])",no,no,Helmert,,FeatureImportance_ET,9.0,no,0.44381019440422026,0.43161735094093023,0.290233433805741,0.4262271515025919,0.44381019440422026,0.3285360516261169,0.3126276198829588,0.15104804883750025,0.324060612619582,0.3285360516261169,COMPLETE
23,0.30570580345133097,2022-10-18 23:03:47.835466,2022-10-18 23:03:50.415633,0 days 00:00:02.580167,no,Helmert,MutualInformation,9.0,1.5519117705406538e-06,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Timestamp_day_of_week',
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='MutualInformation',
                                             model=GaussianNB(var_smoothing=1.5519117705406538e-06),
                                             number=9))])",no,no,Helmert,,MutualInformation,9.0,no,0.3652622794732438,0.3711646031347742,0.252427801791276,0.5313881774384202,0.3652622794732438,0.30534729269174393,0.30570580345133097,0.186010534332078,0.3498451917017477,0.30534729269174393,COMPLETE
24,0.32516815571773283,2022-10-18 23:03:50.564536,2022-10-18 23:03:52.689991,0 days 00:00:02.125455,no,Polynomial,FeatureImportance_ET,25.0,5.842681738371712e-06,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=GaussianNB(var_smoothing=5.842681738371712e-06),
                                             number=25))])",no,no,Polynomial,,FeatureImportance_ET,25.0,no,0.39771430392451207,0.4064350622356916,0.28915282683030225,0.4538949399484504,0.39771430392451207,0.3285442682270508,0.32516815571773283,0.18661367213554036,0.3772968072663474,0.3285442682270508,COMPLETE
25,0.23037580197279448,2022-10-18 23:03:52.822620,2022-10-18 23:03:57.598294,0 days 00:00:04.775674,no,Helmert,FeatureWiz,,0.0022673661616478963,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Timestamp_day_of_week',
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=GaussianNB(var_smoothing=0.0022673661616478963)))])",no,no,Helmert,,FeatureWiz,,no,0.3788102662089287,0.27476013148573575,0.08276257083810519,0.27443067602623633,0.3788102662089287,0.2838501291989664,0.23037580197279448,0.019733586364057826,0.23831241863970687,0.2838501291989664,COMPLETE
26,0.30208160734817513,2022-10-18 23:03:57.743489,2022-10-18 23:03:59.926965,0 days 00:00:02.183476,no,Backward Difference,FeatureImportance_ET,6.0,2.063976879012983e-08,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=GaussianNB(var_smoothing=2.063976879012983e-08),
                                             number=6))])",no,no,Backward Difference,,FeatureImportance_ET,6.0,no,0.4044174347854548,0.40643249253999336,0.27590482048553855,0.4142944659607927,0.4044174347854548,0.30587419403208876,0.30208160734817513,0.131630713345359,0.33662818653155363,0.30587419403208876,COMPLETE
27,0.1968424832020695,2022-10-18 23:04:00.089944,2022-10-18 23:04:04.531218,0 days 00:00:04.441274,smoteen,Helmert,FeatureImportance_ET,1.0,0.0065356290032937536,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=GaussianNB(var_smoothing=0.0065356290032937536),
                                             number=1))])",smoteen,no,Helmert,,FeatureImportance_ET,1.0,no,0.5249212660608905,0.4784756366961919,0.3614430103713393,0.532526931105422,0.5249212660608905,0.2512787675476374,0.1968424832020695,0.003536505623503184,0.2533147687698807,0.2512787675476374,COMPLETE
28,0.2907952099307454,2022-10-18 23:04:04.673754,2022-10-18 23:04:06.515062,0 days 00:00:01.841308,no,Helmert,ANOVA,11.0,5.9074327501590524e-06,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Timestamp_day_of_week',
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=GaussianNB(var_smoothing=5.9074327501590524e-06),
                                             number=11))])",no,no,Helmert,,ANOVA,11.0,no,0.45911372657260757,0.44154325423415486,0.2968892319867973,0.4467358344689621,0.45911372657260757,0.3501759994467053,0.2907952099307454,0.15014350863335793,0.3198159492200317,0.3501759994467053,COMPLETE
29,0.03526054454703692,2022-10-18 23:04:06.670062,2022-10-18 23:04:10.862618,0 days 00:00:04.192556,smoteen,Helmert,FeatureImportance_ET,8.0,7.4660673429183005e-06,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=GaussianNB(var_smoothing=7.4660673429183005e-06),
                                             number=8))])",smoteen,no,Helmert,,FeatureImportance_ET,8.0,no,0.2903334030288314,0.06290951959864294,0.022398714875807163,0.18023789705954044,0.2903334030288314,0.2673611111111111,0.03526054454703692,0.007507302704651703,0.021533632539695303,0.2673611111111111,COMPLETE
30,0.28089881056133276,2022-10-18 23:04:11.016891,2022-10-18 23:04:28.982253,0 days 00:00:17.965362,no,Helmert,BorutaShap,,1.5217221392002315e-09,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Timestamp_day_of_week',
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='BorutaShap',
                                             model=GaussianNB(var_smoothing=1.5217221392002315e-09)))])",no,no,Helmert,,BorutaShap,,no,0.3647408505507969,0.37463398972013917,0.2688440872923669,0.4117161783017083,0.3647408505507969,0.2831276204491219,0.28089881056133276,0.11159876371730067,0.29501831684056495,0.2831276204491219,COMPLETE
31,0.3113824846282793,2022-10-18 23:04:29.134734,2022-10-18 23:04:31.286645,0 days 00:00:02.151911,no,Polynomial,FeatureImportance_ET,8.0,5.490556498528031e-07,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=GaussianNB(var_smoothing=5.490556498528031e-07),
                                             number=8))])",no,no,Polynomial,,FeatureImportance_ET,8.0,no,0.424678055832737,0.42214637033502056,0.28703543241377355,0.4250868358128364,0.424678055832737,0.3202138626480731,0.3113824846282793,0.1433992095356547,0.33146972805838665,0.3202138626480731,COMPLETE
32,0.30003367170497275,2022-10-18 23:04:31.433355,2022-10-18 23:04:33.464825,0 days 00:00:02.031470,no,Polynomial,FeatureImportance_ET,9.0,0.00014505630743957785,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=GaussianNB(var_smoothing=0.00014505630743957785),
                                             number=9))])",no,no,Polynomial,,FeatureImportance_ET,9.0,no,0.4428891568840678,0.4486143506693833,0.3110671152674728,0.46348118632764757,0.4428891568840678,0.3065686384765332,0.30003367170497275,0.14127247937237886,0.32192660741640816,0.3065686384765332,COMPLETE
33,0.2952159691838346,2022-10-18 23:04:33.641271,2022-10-18 23:04:35.763911,0 days 00:00:02.122640,no,Backward Difference,FeatureImportance_ET,5.0,0.0002923000169274154,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=GaussianNB(var_smoothing=0.0002923000169274154),
                                             number=5))])",no,no,Backward Difference,,FeatureImportance_ET,5.0,no,0.3992559360774444,0.3999358536895026,0.2619920070483665,0.40512811072210536,0.3992559360774444,0.3000817737047847,0.2952159691838346,0.12795067323744416,0.3126454541018381,0.3000817737047847,COMPLETE
34,0.3353105141058972,2022-10-18 23:04:35.892594,2022-10-18 23:04:41.044834,0 days 00:00:05.152240,no,Polynomial,Lasso,11.0,1.472464368330427e-06,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Timestamp_day_of_week',
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=GaussianNB(var_smoothing=1.472464368330427e-06),
                                             number=11))])",no,no,Polynomial,,Lasso,11.0,no,0.41634707191216286,0.40958527193500616,0.2457402891099966,0.41841335339828095,0.41634707191216286,0.34074801290478557,0.3353105141058972,0.19686610132958357,0.34944084448963536,0.34074801290478557,COMPLETE
35,0.3729996271341968,2022-10-18 23:04:41.182952,2022-10-18 23:04:46.531206,0 days 00:00:05.348254,no,Polynomial,Lasso,13.0,3.501331615150693e-08,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Timestamp_day_of_week',
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=GaussianNB(var_smoothing=3.501331615150693e-08),
                                             number=13))])",no,no,Polynomial,,Lasso,13.0,no,0.4182737779994958,0.4004179845692712,0.23669304455208304,0.3922880000174125,0.4182737779994958,0.3917227662178702,0.3729996271341968,0.2255334814940032,0.3677374438900216,0.3917227662178702,COMPLETE
36,0.35964044506199827,2022-10-18 23:04:46.671222,2022-10-18 23:04:52.177191,0 days 00:00:05.505969,no,Polynomial,Lasso,22.0,2.596873363595367e-09,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Timestamp_day_of_week',
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=GaussianNB(var_smoothing=2.596873363595367e-09),
                                             number=22))])",no,no,Polynomial,,Lasso,22.0,no,0.470878862231997,0.43654096263319736,0.2847314948262456,0.42474250096312255,0.470878862231997,0.37013197996980124,0.35964044506199827,0.19388684719410074,0.3610916161617442,0.37013197996980124,COMPLETE
37,0.35964044506199827,2022-10-18 23:04:52.326140,2022-10-18 23:04:57.629185,0 days 00:00:05.303045,no,Polynomial,Lasso,22.0,2.2103470185624365e-09,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Timestamp_day_of_week',
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=GaussianNB(var_smoothing=2.2103470185624365e-09),
                                             number=22))])",no,no,Polynomial,,Lasso,22.0,no,0.470878862231997,0.43654096263319736,0.2847314948262456,0.42474250096312255,0.470878862231997,0.37013197996980124,0.35964044506199827,0.19388684719410074,0.3610916161617442,0.37013197996980124,COMPLETE
38,0.37740331644008235,2022-10-18 23:04:57.778546,2022-10-18 23:05:03.473350,0 days 00:00:05.694804,no,Polynomial,Lasso,21.0,3.5741379536132353e-09,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Timestamp_day_of_week',
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=GaussianNB(var_smoothing=3.5741379536132353e-09),
                                             number=21))])",no,no,Polynomial,,Lasso,21.0,no,0.4777603870334484,0.4454794436459448,0.2922644152641308,0.43488403898010675,0.4777603870334484,0.3835686724762612,0.37740331644008235,0.2105523125201388,0.3794495759113739,0.3835686724762612,COMPLETE
39,0.35964044506199827,2022-10-18 23:05:03.625926,2022-10-18 23:05:09.116209,0 days 00:00:05.490283,no,Polynomial,Lasso,22.0,1.1183570400735726e-09,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Timestamp_day_of_week',
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=GaussianNB(var_smoothing=1.1183570400735726e-09),
                                             number=22))])",no,no,Polynomial,,Lasso,22.0,no,0.470878862231997,0.43654096263319736,0.2847314948262456,0.42474250096312255,0.470878862231997,0.37013197996980124,0.35964044506199827,0.19388684719410074,0.3610916161617442,0.37013197996980124,COMPLETE
