number,value,datetime_start,datetime_complete,duration,params_auto_class_weights,params_balancing,params_boosting_type,params_contrast_method,params_feature_selection,params_iterations,params_l2_leaf_reg,params_learning_rate,params_loss_function,params_max_depth,params_nan_mode,params_number_features,params_random_strength,params_task_type,params_verbose,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_contrast_encoding_method,user_attrs_damping,user_attrs_feature_selection,user_attrs_number_features,user_attrs_scaling_indicator,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
30,0.2879271807681423,2022-10-19 13:06:33.864141,2022-10-19 13:06:48.914748,0 days 00:00:15.050607,Balanced,no,Plain,Backward Difference,FeatureWiz,100,2,0.02232861442147501,MultiClass,7,Min,,0.8653650579124127,GPU,False,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Timestamp_day_of_week',
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=<catboost.core.CatBoostClassifier object at 0x00000170AAD01870>))])",no,no,Backward Difference,,FeatureWiz,,no,0.7115342692625227,0.7356182987830482,0.6595370298129288,0.7811632716373765,0.7115342692625227,0.2896325384952476,0.2879271807681423,0.12432630689703068,0.29238402423580384,0.2896325384952476,COMPLETE
31,0.07437992122848737,2022-10-19 13:06:49.074130,2022-10-19 13:07:01.247177,0 days 00:00:12.173047,SqrtBalanced,smoteen,Plain,Polynomial,ANOVA,100,7,0.08896830634473399,MultiClass,4,Min,12.0,0.27718378935235766,GPU,False,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports...
                                       'Timestamp_day_of_week',
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=<catboost.core.CatBoostClassifier object at 0x00000170AAD01900>,
                                             number=12))])",smoteen,no,Polynomial,,ANOVA,12.0,no,0.3655156553830561,0.21162499892758632,0.1487376077240391,0.3345773795250518,0.3655156553830561,0.23746154688882148,0.07437992122848737,-0.010305997219058139,0.25294676379189474,0.23746154688882148,COMPLETE
32,0.32127919133792854,2022-10-19 13:07:01.416631,2022-10-19 13:07:19.618844,0 days 00:00:18.202213,None,smoteen,Plain,Sum,FeatureWiz,100,8,0.1737354634030678,MultiClass,4,Min,,0.386927978269745,GPU,False,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_wee...
                                       'Timestamp_day_of_week',
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=<catboost.core.CatBoostClassifier object at 0x00000170AADE52D0>))])",smoteen,no,Sum,,FeatureWiz,,no,0.5911624623288931,0.6450983326666123,0.5471647389622466,0.7517894385958565,0.5911624623288931,0.3004974349094096,0.32127919133792854,0.09739369476293969,0.4844641999609732,0.3004974349094096,COMPLETE
33,0.29390286252139375,2022-10-19 13:07:19.796971,2022-10-19 13:07:38.069298,0 days 00:00:18.272327,None,smoteen,Plain,Sum,FeatureWiz,100,8,0.22654424456809935,MultiClass,4,Min,,0.7680689777789723,GPU,False,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_wee...
                                       'Timestamp_day_of_week',
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=<catboost.core.CatBoostClassifier object at 0x00000170AABC5240>))])",smoteen,no,Sum,,FeatureWiz,,no,0.6041247354806097,0.6547392417024805,0.5728964639070147,0.750430614314325,0.6041247354806097,0.2815033924173051,0.29390286252139375,0.06779970747777554,0.44596110030955943,0.2815033924173051,COMPLETE
34,0.24966428726975312,2022-10-19 13:07:38.277037,2022-10-19 13:07:52.115034,0 days 00:00:13.837997,None,no,Plain,Polynomial,MutualInformation,100,2,0.08708582339077703,MultiClass,5,Min,11.0,0.23247298227326377,GPU,False,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='MutualInformation',
                                             model=<catboost.core.CatBoostClassifier object at 0x00000170A9847550>,
                                             number=11))])",no,no,Polynomial,,MutualInformation,11.0,no,0.39662078934137757,0.4507014857041216,0.4007336198410263,0.7570672571237331,0.39662078934137757,0.25962031748190456,0.24966428726975312,0.09876295602193415,0.32378993163511266,0.25962031748190456,COMPLETE
35,0.29334449548849956,2022-10-19 13:07:52.312016,2022-10-19 13:08:03.059724,0 days 00:00:10.747708,Balanced,no,Plain,Polynomial,ANOVA,100,2,0.07734583851970062,MultiClass,5,Min,11.0,0.14550023458180775,GPU,False,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Timestamp_day_of_week',
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=<catboost.core.CatBoostClassifier object at 0x00000170AABC5CC0>,
                                             number=11))])",no,no,Polynomial,,ANOVA,11.0,no,0.7752426660044153,0.7261224805040132,0.640628704291858,0.7163958264165119,0.7752426660044153,0.2963482257953902,0.29334449548849956,0.09286468477058561,0.3205796983365749,0.2963482257953902,COMPLETE
36,0.25541869264962186,2022-10-19 13:08:03.228921,2022-10-19 13:08:20.169774,0 days 00:00:16.940853,None,smoteen,Plain,Sum,FeatureWiz,100,7,0.036387097488531556,MultiClass,4,Min,,0.12282513764762464,GPU,False,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_wee...
                                       'Timestamp_day_of_week',
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=<catboost.core.CatBoostClassifier object at 0x00000170AABC4C10>))])",smoteen,no,Sum,,FeatureWiz,,no,0.4887475768666098,0.5275451015073827,0.37130136793461405,0.6162530765376554,0.4887475768666098,0.25959160660048053,0.25541869264962186,0.04017012069985398,0.29247966999963954,0.25959160660048053,COMPLETE
37,0.10598429188862794,2022-10-19 13:08:20.371398,2022-10-19 13:08:40.613381,0 days 00:00:20.241983,None,smoteen,Plain,Helmert,MutualInformation,100,4,0.18861169071432787,MultiClass,4,Min,30.0,0.4503466189563076,GPU,False,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='MutualInformation',
                                             model=<catboost.core.CatBoostClassifier object at 0x00000170AABC54B0>,
                                             number=30))])",smoteen,no,Helmert,,MutualInformation,30.0,no,0.37880546823017885,0.22211532780758134,0.13038042721080662,0.3140667914762633,0.37880546823017885,0.2364152197893528,0.10598429188862794,0.0005191858064511103,0.26257973020216435,0.2364152197893528,COMPLETE
38,0.27431561010121225,2022-10-19 13:08:40.793006,2022-10-19 13:08:54.186628,0 days 00:00:13.393622,Balanced,no,Plain,Sum,FeatureWiz,100,5,0.06646202857125309,MultiClass,5,Min,,0.3839930882695784,GPU,False,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                       'Timestamp_day_of_week',
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=<catboost.core.CatBoostClassifier object at 0x00000170AAB67AF0>))])",no,no,Sum,,FeatureWiz,,no,0.7372235654873996,0.7208327288391653,0.6445185039936346,0.7393685725392088,0.7372235654873996,0.28020874380013505,0.27431561010121225,0.11020829828167715,0.2797637378824285,0.28020874380013505,COMPLETE
39,0.252914179903079,2022-10-19 13:08:54.345754,2022-10-19 13:09:08.446380,0 days 00:00:14.100626,SqrtBalanced,no,Plain,Polynomial,FeatureWiz,100,2,0.06955501206989113,MultiClass,5,Min,,0.31519137697101385,GPU,False,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Timestamp_day_of_week',
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=<catboost.core.CatBoostClassifier object at 0x00000170B107DCC0>))])",no,no,Polynomial,,FeatureWiz,,no,0.5620131809639793,0.6602525601420551,0.6181804911277925,0.9458950908680066,0.5620131809639793,0.2641813809933965,0.252914179903079,0.09561500371986531,0.25134314968509214,0.2641813809933965,COMPLETE
