number,value,datetime_start,datetime_complete,duration,params_alpha,params_balancing,params_booster,params_colsample_bytree,params_contrast_method,params_eta,params_eval_metric,params_feature_selection,params_gamma,params_lambda,params_max_depth,params_min_child_weight,params_num_round,params_number_features,params_objective,params_rate_drop,params_single_precision_histogram,params_subsample,params_tree_method,params_verbosity,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_contrast_encoding_method,user_attrs_damping,user_attrs_feature_selection,user_attrs_number_features,user_attrs_scaling_indicator,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
0,0.11786163358410912,2022-10-19 11:19:51.980109,2022-10-19 11:20:09.703445,0 days 00:00:17.723336,36.58201619571843,smoteen,gbtree,0.5756230914160778,Backward Difference,0.2728673568062522,aucpr,Lasso,1.2529078326418606,867.5657456630031,10,6.934884882255505,100,16.0,binary:logistic,,True,0.7531923985828232,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=867.5657456630031,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=10,
                                                                 max_leaves=None,
                                                                 min_child_weight=6.934884882255505,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=16))])",smoteen,no,Backward Difference,,Lasso,16.0,no,0.38946095342356307,0.2182333374177978,0.09528705280168322,0.3148366508643143,0.38946095342356307,0.2644518677183916,0.11786163358410912,0.030012583517096916,0.19736060239585904,0.2644518677183916,COMPLETE
1,0.16795441396700483,2022-10-19 11:20:09.888426,2022-10-19 11:20:29.614590,0 days 00:00:19.726164,0.2998278320976228,no,gbtree,0.8180457691764822,Backward Difference,0.14547820363478853,aucpr,BorutaShap,2.473300242012974,0.8845190447912308,1,64.79839508949989,100,,binary:logistic,,True,0.9816648291933787,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                                                 gpu_id=None,
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=0.8845190447912308,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=1,
                                                                 max_leaves=None,
                                                                 min_child_weight=64.79839508949989,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...)))])",no,no,Backward Difference,,BorutaShap,,no,0.2824152479277042,0.17937543591779984,0.10577046786399284,0.17706043303245989,0.2824152479277042,0.2660565604364054,0.16795441396700483,0.06656155415895625,0.16760262847803575,0.2660565604364054,COMPLETE
2,0.22859158516980416,2022-10-19 11:20:29.799959,2022-10-19 11:21:19.417789,0 days 00:00:49.617830,36.039968249365174,no,dart,0.8069034650101861,Backward Difference,0.33517750842786503,aucpr,FeatureImportance_ET,6.45416018719052,1.4719134755714305,5,0.18086110921005494,100,25.0,binary:logistic,0.006713737181823131,True,0.6239137083031452,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=1.4719134755714305,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=5,
                                                                 max_leaves=None,
                                                                 min_child_weight=0.18086110921005494,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=25))])",no,no,Backward Difference,,FeatureImportance_ET,25.0,no,0.25,0.22859163282347905,0.0,0.21056069848744294,0.25,0.25,0.22859158516980416,0.0,0.21056091707516342,0.25,COMPLETE
3,0.24465845137024841,2022-10-19 11:21:19.564375,2022-10-19 11:21:24.599056,0 days 00:00:05.034681,0.7039313338109634,no,gbtree,0.8398046924469257,Helmert,0.1163931725940201,aucpr,FeatureImportance_ET,0.10358362648877652,0.22084789574957864,4,0.499053402636082,100,3.0,binary:logistic,,True,0.752009252760742,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=0.22084789574957864,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=4,
                                                                 max_leaves=None,
                                                                 min_child_weight=0.499053402636082,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=3))])",no,no,Helmert,,FeatureImportance_ET,3.0,no,0.7573603862311348,0.4999274821909532,0.38133316108025955,0.4559391417599721,0.7573603862311348,0.2779943371564138,0.24465845137024841,0.09551919783553514,0.26893415865142334,0.2779943371564138,COMPLETE
4,0.254997404412238,2022-10-19 11:21:24.756847,2022-10-19 11:21:45.040118,0 days 00:00:20.283271,2.6394938042194647,no,dart,0.5481390983549954,Backward Difference,0.13527225939740295,aucpr,ANOVA,4.148762326769556,179.60496801902553,3,40.188011769867735,100,8.0,binary:logistic,0.6476545523889669,True,0.9699485542260512,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=179.60496801902553,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=3,
                                                                 max_leaves=None,
                                                                 min_child_weight=40.188011769867735,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=8))])",no,no,Backward Difference,,ANOVA,8.0,no,0.5110333957815577,0.35904471841050783,0.22537736950058687,0.38740882272809823,0.5110333957815577,0.33402480643402715,0.254997404412238,0.0829769745633543,0.2873396512605628,0.33402480643402715,COMPLETE
5,0.11162888076008531,2022-10-19 11:21:45.202178,2022-10-19 11:21:52.167265,0 days 00:00:06.965087,1.1780751095000568,smoteen,gbtree,0.8472520572527735,Backward Difference,0.36074660228880784,aucpr,MutualInformation,0.7748297307477117,95.97181607200149,9,11.309911904280387,100,8.0,binary:logistic,,True,0.883063726342064,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=95.97181607200149,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=9,
                                                                 max_leaves=None,
                                                                 min_child_weight=11.309911904280387,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=8))])",smoteen,no,Backward Difference,,MutualInformation,8.0,no,0.3703724805753937,0.19082587103746873,0.1263679684342375,0.34064083228495584,0.3703724805753937,0.2837959039917424,0.11162888076008531,0.023368074792954125,0.19992071719587987,0.2837959039917424,COMPLETE
6,0.07326899466153214,2022-10-19 11:21:52.332065,2022-10-19 11:22:43.559377,0 days 00:00:51.227312,5.380422510532738,smoteen,dart,0.7134135651309252,Helmert,0.10403245945744187,aucpr,ANOVA,3.3801860079761163,2.2064683326116388,10,0.6618343872576353,100,13.0,binary:logistic,0.003751244110995145,True,0.5877125399766212,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=2.2064683326116388,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=10,
                                                                 max_leaves=None,
                                                                 min_child_weight=0.6618343872576353,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=13))])",smoteen,no,Helmert,,ANOVA,13.0,no,0.31542204508517785,0.1416665314461684,0.08683354640825687,0.24436011646222044,0.31542204508517785,0.26388232868496025,0.07326899466153214,0.02361690794853166,0.14414093664085537,0.26388232868496025,COMPLETE
7,0.24759916249142844,2022-10-19 11:22:43.707892,2022-10-19 11:23:01.145284,0 days 00:00:17.437392,8.61444620627157,no,gbtree,0.7344659125841444,Helmert,0.4024311383591036,aucpr,BorutaShap,1.731504659578251,0.1577264532000003,5,0.22909901461932,100,,binary:logistic,,True,0.8918098657195069,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                                                 gpu_id=None,
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=0.1577264532000003,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=5,
                                                                 max_leaves=None,
                                                                 min_child_weight=0.22909901461932,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...)))])",no,no,Helmert,,BorutaShap,,no,0.42122147532100485,0.2922014770153409,0.17098458280412776,0.3151670601816537,0.42122147532100485,0.3126623196416138,0.24759916249142844,0.08530937248445275,0.28021844689658165,0.3126623196416138,COMPLETE
8,0.06735490098401976,2022-10-19 11:23:01.309338,2022-10-19 11:23:07.983004,0 days 00:00:06.673666,2.1841132223058732,smoteen,gbtree,0.9824329668514368,Polynomial,0.38798912708632727,aucpr,MutualInformation,18.678646917086596,2.666273763075713,6,0.7139506747713724,100,19.0,binary:logistic,,True,0.5706704498258072,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=2.666273763075713,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=6,
                                                                 max_leaves=None,
                                                                 min_child_weight=0.7139506747713724,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=19))])",smoteen,no,Polynomial,,MutualInformation,19.0,no,0.3794622019946918,0.17291345889455048,0.1227863600179146,0.1905302155028289,0.3794622019946918,0.24948174388963862,0.06735490098401976,0.012056245523370165,0.05725249340769837,0.24948174388963862,COMPLETE
9,0.22859158516980416,2022-10-19 11:23:08.150057,2022-10-19 11:23:14.391948,0 days 00:00:06.241891,66.4886447365745,no,gbtree,0.659840434684122,Polynomial,0.12183706752334003,aucpr,FeatureWiz,0.403039241425441,26.47305602241626,2,939.5319758580657,100,,binary:logistic,,True,0.7639828208683175,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                                                 gpu_id=None,
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=26.47305602241626,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=2,
                                                                 max_leaves=None,
                                                                 min_child_weight=939.5319758580657,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...)))])",no,no,Polynomial,,FeatureWiz,,no,0.25,0.22859163282347905,0.0,0.21056069848744294,0.25,0.25,0.22859158516980416,0.0,0.21056091707516342,0.25,COMPLETE
