number,value,datetime_start,datetime_complete,duration,params_alpha,params_balancing,params_booster,params_colsample_bytree,params_contrast_method,params_eta,params_eval_metric,params_feature_selection,params_gamma,params_lambda,params_max_depth,params_min_child_weight,params_num_round,params_number_features,params_objective,params_rate_drop,params_single_precision_histogram,params_subsample,params_tree_method,params_verbosity,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_contrast_encoding_method,user_attrs_damping,user_attrs_feature_selection,user_attrs_number_features,user_attrs_scaling_indicator,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
10,0.28240361405535813,2022-10-19 11:51:31.993989,2022-10-19 11:51:51.552479,0 days 00:00:19.558490,7.989530473236367,no,gbtree,0.7400334188387447,Sum,0.2538546705754667,aucpr,BorutaShap,0.6762404552241422,0.2728565903194082,8,0.9582258227786292,100,,binary:logistic,,True,0.8609149136037543,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                                                 gpu_id=None,
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=0.2728565903194082,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=8,
                                                                 max_leaves=None,
                                                                 min_child_weight=0.9582258227786292,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...)))])",no,no,Sum,,BorutaShap,,no,0.5747605583124042,0.4148899079586716,0.2718698459698128,0.3942885779447887,0.5747605583124042,0.33671092297928285,0.28240361405535813,0.1272167214060772,0.29602417186627494,0.33671092297928285,COMPLETE
11,0.32817850718795377,2022-10-19 11:51:51.708286,2022-10-19 11:51:55.360256,0 days 00:00:03.651970,5.183656077954017,no,gbtree,0.8397781341373828,Sum,0.32108272509711433,aucpr,ANOVA,1.2149947946750415,0.3523445480976719,10,0.3182178900008688,100,24.0,binary:logistic,,True,0.8471102693673377,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=0.3523445480976719,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=10,
                                                                 max_leaves=None,
                                                                 min_child_weight=0.3182178900008688,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=24))])",no,no,Sum,,ANOVA,24.0,no,0.6913013607258068,0.5397670671818844,0.39065476478281913,0.5203175498437566,0.6913013607258068,0.3986029889538661,0.32817850718795377,0.16796036297042669,0.32984484904968586,0.3986029889538661,COMPLETE
12,0.2623284182686624,2022-10-19 11:51:55.544981,2022-10-19 11:52:15.047510,0 days 00:00:19.502529,3.6441191135352016,no,gbtree,0.7718261122165878,Helmert,0.37842786291616226,aucpr,BorutaShap,3.7136206502173974,0.13120640353452562,3,10.430383073357161,100,,binary:logistic,,True,0.8291665273279876,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                                                 gpu_id=None,
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=0.13120640353452562,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=3,
                                                                 max_leaves=None,
                                                                 min_child_weight=10.430383073357161,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...)))])",no,no,Helmert,,BorutaShap,,no,0.5795165516067943,0.4059643882458041,0.27223370134007624,0.38736454901823486,0.5795165516067943,0.3128647415265123,0.2623284182686624,0.12195663596739821,0.28415713369001455,0.3128647415265123,COMPLETE
13,0.09253108949280725,2022-10-19 11:52:15.231010,2022-10-19 11:53:07.129721,0 days 00:00:51.898711,28.74190120445523,smoteen,gbtree,0.7795711981186697,Helmert,0.408803256094041,aucpr,BorutaShap,6.678476891902316,2.8202499466220257,8,0.2147555604203193,100,,binary:logistic,,True,0.9651408074789758,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                                                 gpu_id=None,
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=2.8202499466220257,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=8,
                                                                 max_leaves=None,
                                                                 min_child_weight=0.2147555604203193,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...)))])",smoteen,no,Helmert,,BorutaShap,,no,0.328024632060504,0.1744390448870509,0.056755605593475165,0.2897717066164567,0.328024632060504,0.28158055291113226,0.09253108949280725,0.02158816892052015,0.24334197007079736,0.28158055291113226,COMPLETE
14,0.2828428544064933,2022-10-19 11:53:07.294217,2022-10-19 11:54:09.283323,0 days 00:01:01.989106,10.397025074104517,no,dart,0.7877142576256155,Helmert,0.4385520391068825,aucpr,BorutaShap,0.10969277229367543,0.6722142586930875,4,0.4062352504384021,100,,binary:logistic,0.07013836657433295,True,0.8188942268877205,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                                                 gpu_id=None,
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=0.6722142586930875,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=4,
                                                                 max_leaves=None,
                                                                 min_child_weight=0.4062352504384021,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...)))])",no,no,Helmert,,BorutaShap,,no,0.5958268162765797,0.42720020669861886,0.2819004237256506,0.40588458943954425,0.5958268162765797,0.3509963809178415,0.2828428544064933,0.13390972945773144,0.2984214707455156,0.3509963809178415,COMPLETE
15,0.10025511637275446,2022-10-19 11:54:09.438452,2022-10-19 11:54:14.862016,0 days 00:00:05.423564,1.8235201441874884,smoteen,gbtree,0.9610749337763324,Sum,0.3226647563582406,aucpr,ANOVA,0.4631600049398114,1.0211692560146497,10,1.5848528944538525,100,10.0,binary:logistic,,True,0.931110054003331,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_wee...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=1.0211692560146497,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=10,
                                                                 max_leaves=None,
                                                                 min_child_weight=1.5848528944538525,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=10))])",smoteen,no,Sum,,ANOVA,10.0,no,0.3820830272868396,0.235403313873889,0.09242431022810262,0.4062334753178945,0.3820830272868396,0.26377442313794824,0.10025511637275446,0.017842861670329856,0.2853406231843662,0.26377442313794824,COMPLETE
16,0.34645165264297284,2022-10-19 11:54:15.036819,2022-10-19 11:54:18.507660,0 days 00:00:03.470841,16.363429909707975,no,gbtree,0.9105289233961832,Sum,0.415496193774397,aucpr,ANOVA,0.8321601320739906,4.370702021865375,10,1.4974350171926287,100,13.0,binary:logistic,,True,0.6755467894938709,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=4.370702021865375,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=10,
                                                                 max_leaves=None,
                                                                 min_child_weight=1.4974350171926287,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=13))])",no,no,Sum,,ANOVA,13.0,no,0.6462261348540976,0.45910524953452586,0.31568492085566674,0.44464047298016207,0.6462261348540976,0.4367924278827992,0.34645165264297284,0.18657636720655005,0.33945802579592393,0.4367924278827992,COMPLETE
17,0.2699880125789982,2022-10-19 11:54:18.667355,2022-10-19 11:54:25.381752,0 days 00:00:06.714397,26.46517594999955,no,gbtree,0.8052460277889987,Sum,0.4131094925621005,aucpr,Lasso,2.264956395985788,1.747186152938602,10,0.3155857550142924,100,30.0,binary:logistic,,True,0.586425023978227,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=1.747186152938602,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=10,
                                                                 max_leaves=None,
                                                                 min_child_weight=0.3155857550142924,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=30))])",no,no,Sum,,Lasso,30.0,no,0.43304971296759653,0.29975103394651215,0.19870057052257165,0.2680443495662331,0.43304971296759653,0.3544932529428653,0.2699880125789982,0.1532218978493595,0.24963045504022272,0.3544932529428653,COMPLETE
18,0.028686868686868688,2022-10-19 11:54:25.528268,2022-10-19 11:55:14.374127,0 days 00:00:48.845859,22.234528476560875,no,dart,0.8026590743523385,Sum,0.3461604225080911,aucpr,ANOVA,0.7192192004713855,1.3596810899691483,8,106.11277196956026,100,22.0,binary:logistic,0.005191994161261282,True,0.6730628409809911,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=1.3596810899691483,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=8,
                                                                 max_leaves=None,
                                                                 min_child_weight=106.11277196956026,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=22))])",no,no,Sum,,ANOVA,22.0,no,0.25,0.029262108379621992,0.0,0.01564315527152642,0.25,0.25,0.028686868686868688,0.0,0.0153250102124183,0.25,COMPLETE
19,0.30125065575192495,2022-10-19 11:55:14.516211,2022-10-19 11:55:17.704352,0 days 00:00:03.188141,8.03544685450096,no,gbtree,0.800552009509339,Backward Difference,0.3018719105503742,aucpr,ANOVA,3.4126115032103455,0.13005956539777525,10,1.3907703010170962,100,21.0,binary:logistic,,True,0.7482408072559609,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=0.13005956539777525,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=10,
                                                                 max_leaves=None,
                                                                 min_child_weight=1.3907703010170962,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=21))])",no,no,Backward Difference,,ANOVA,21.0,no,0.6472540456300578,0.47095736362570273,0.3180809112500988,0.44634864495119064,0.6472540456300578,0.3654778095108573,0.30125065575192495,0.11529636922021246,0.3079912731325658,0.3654778095108573,COMPLETE
20,0.22878350763312896,2022-10-19 11:55:17.869986,2022-10-19 11:55:21.020087,0 days 00:00:03.150101,49.55295756758337,no,gbtree,0.984571814019403,Helmert,0.47901685530708454,aucpr,ANOVA,3.0643285098820217,11.719580591181828,9,1.1472808741564502,100,17.0,binary:logistic,,True,0.86223423679316,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=11.719580591181828,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=9,
                                                                 max_leaves=None,
                                                                 min_child_weight=1.1472808741564502,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=17))])",no,no,Helmert,,ANOVA,17.0,no,0.25,0.22878357143713943,0.0,0.2108865378343118,0.25,0.25,0.22878350763312896,0.0,0.21088643790849673,0.25,COMPLETE
21,0.22878350763312896,2022-10-19 11:55:21.190127,2022-10-19 11:55:24.532923,0 days 00:00:03.342796,82.20086270281008,no,gbtree,0.9681001905836584,Polynomial,0.2832963718753059,aucpr,ANOVA,0.30066511931476597,0.14634420856115946,10,0.913738518806126,100,27.0,binary:logistic,,True,0.7381973607370416,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=0.14634420856115946,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=10,
                                                                 max_leaves=None,
                                                                 min_child_weight=0.913738518806126,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=27))])",no,no,Polynomial,,ANOVA,27.0,no,0.25,0.22878357143713943,0.0,0.2108865378343118,0.25,0.25,0.22878350763312896,0.0,0.21088643790849673,0.25,COMPLETE
22,0.2941002365104886,2022-10-19 11:55:24.688774,2022-10-19 11:55:44.311140,0 days 00:00:19.622366,3.979069232894374,no,gbtree,0.6265108452016648,Backward Difference,0.3944857497396431,aucpr,BorutaShap,5.2350836574616,1.6697676938808854,9,8.127304874749443,100,,binary:logistic,,True,0.6926176051363625,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                                                 gpu_id=None,
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=1.6697676938808854,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=9,
                                                                 max_leaves=None,
                                                                 min_child_weight=8.127304874749443,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...)))])",no,no,Backward Difference,,BorutaShap,,no,0.5795619530937817,0.4056490794310547,0.2776824878745006,0.3844776736906472,0.5795619530937817,0.3524204028589994,0.2941002365104886,0.1431728114869003,0.3012773628968491,0.3524204028589994,COMPLETE
23,0.07324510579158995,2022-10-19 11:55:44.488201,2022-10-19 11:55:49.682400,0 days 00:00:05.194199,17.205583428036928,smoteen,gbtree,0.8251379186292812,Backward Difference,0.3642237904511556,aucpr,ANOVA,2.4128725821066617,0.2447055074778454,10,0.29925787740315446,100,15.0,binary:logistic,,True,0.6735938495969758,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=0.2447055074778454,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=10,
                                                                 max_leaves=None,
                                                                 min_child_weight=0.29925787740315446,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=15))])",smoteen,no,Backward Difference,,ANOVA,15.0,no,0.35042299141151556,0.1619541267501449,0.07038676151091,0.24330526512947728,0.35042299141151556,0.2621257196609094,0.07324510579158995,0.012619644540012355,0.13031631118478246,0.2621257196609094,COMPLETE
24,0.30641332746276445,2022-10-19 11:55:49.854133,2022-10-19 11:55:54.223996,0 days 00:00:04.369863,3.400329698931152,no,gbtree,0.9673673170986334,Backward Difference,0.20987793231422797,aucpr,MutualInformation,3.820543649021533,0.18165105192552036,9,2.258317517439726,100,23.0,binary:logistic,,True,0.8898093108135036,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=0.18165105192552036,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=9,
                                                                 max_leaves=None,
                                                                 min_child_weight=2.258317517439726,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=23))])",no,no,Backward Difference,,MutualInformation,23.0,no,0.6980751433412253,0.4946118975663265,0.3721684858388194,0.4563282954016857,0.6980751433412253,0.389821803647793,0.30641332746276445,0.14890123007906997,0.3311082547425523,0.389821803647793,COMPLETE
25,0.23320068187563145,2022-10-19 11:55:54.398759,2022-10-19 11:56:41.954618,0 days 00:00:47.555859,4.4672331320736705,no,dart,0.9686099546893062,Backward Difference,0.17878763959794752,aucpr,MutualInformation,2.5679048163081974,0.4668716956218144,9,5.889503263673877,100,2.0,binary:logistic,0.043845319776751795,True,0.8814485160822372,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=0.4668716956218144,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=9,
                                                                 max_leaves=None,
                                                                 min_child_weight=5.889503263673877,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=2))])",no,no,Backward Difference,,MutualInformation,2.0,no,0.46773764267210316,0.3082311687829437,0.16808581077542054,0.31793018602869,0.46773764267210316,0.2828898257702827,0.23320068187563145,0.060184634021101004,0.264116657677993,0.2828898257702827,COMPLETE
26,0.32430814231252375,2022-10-19 11:56:42.130424,2022-10-19 11:56:48.733899,0 days 00:00:06.603475,2.320989508987434,no,gbtree,0.9692838027409084,Sum,0.22325324536930566,aucpr,Lasso,5.073065894890224,1.5327624628594898,7,0.32721365745469927,100,30.0,binary:logistic,,True,0.8137642327735696,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=1.5327624628594898,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=7,
                                                                 max_leaves=None,
                                                                 min_child_weight=0.32721365745469927,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=30))])",no,no,Sum,,Lasso,30.0,no,0.8289955584860844,0.5608257558055044,0.4400644523747006,0.5004836953873225,0.8289955584860844,0.41629351965184275,0.32430814231252375,0.16190406149025227,0.3284888323610908,0.41629351965184275,COMPLETE
27,0.32914131514344114,2022-10-19 11:56:48.923082,2022-10-19 11:56:53.037956,0 days 00:00:04.114874,5.0470618355210135,no,gbtree,0.9749430531957912,Sum,0.30849322767678755,aucpr,ANOVA,0.29358565425458094,3.2448018518135986,10,1.9765569073135352,100,13.0,binary:logistic,,True,0.6379210819823163,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=3.2448018518135986,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=10,
                                                                 max_leaves=None,
                                                                 min_child_weight=1.9765569073135352,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=13))])",no,no,Sum,,ANOVA,13.0,no,0.7565526368862204,0.5673412105842357,0.4482343887352221,0.5344571886728992,0.7565526368862204,0.38328176707919664,0.32914131514344114,0.19397233393831026,0.3220549613943214,0.38328176707919664,COMPLETE
