number,value,datetime_start,datetime_complete,duration,params_balancing,params_contrast_method,params_feature_selection,params_learning_rate,params_n_estimators,params_number_features,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_contrast_encoding_method,user_attrs_damping,user_attrs_feature_selection,user_attrs_number_features,user_attrs_scaling_indicator,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
21,0.12909223385095966,2022-10-19 10:31:08.259090,2022-10-19 10:31:14.515755,0 days 00:00:06.256665,smoteen,Polynomial,MutualInformation,0.10836632791984907,100,29.0,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='MutualInformation',
                                             model=AdaBoostClassifier(learning_rate=0.10836632791984907,
                                                                      n_estimators=100,
                                                                      random_state=120),
                                             number=29))])",smoteen,no,Polynomial,,MutualInformation,29.0,no,0.34883355555322254,0.25675507359472916,0.0919209723786218,0.30755746984696736,0.34883355555322254,0.22660270213564784,0.12909223385095966,-0.04910954117592289,0.2087765328415064,0.22660270213564784,COMPLETE
22,0.27416938009662645,2022-10-19 10:31:14.678221,2022-10-19 10:31:20.238141,0 days 00:00:05.559920,no,Sum,Lasso,0.18865243591658087,100,13.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=AdaBoostClassifier(learning_rate=0.18865243591658087,
                                                                      n_estimators=100,
                                                                      random_state=120),
                                             number=13))])",no,no,Sum,,Lasso,13.0,no,0.32986530381846224,0.3527366259874569,0.2222641782595073,0.5927385978487818,0.32986530381846224,0.27552435136074466,0.27416938009662645,0.11995100735183635,0.34470992805726164,0.27552435136074466,COMPLETE
23,0.2424323995183868,2022-10-19 10:31:20.402342,2022-10-19 10:31:22.996549,0 days 00:00:02.594207,no,Sum,FeatureImportance_ET,0.3123268286107343,100,9.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=AdaBoostClassifier(learning_rate=0.3123268286107343,
                                                                      n_estimators=100,
                                                                      random_state=120),
                                             number=9))])",no,no,Sum,,FeatureImportance_ET,9.0,no,0.28722835416912124,0.2861089030710607,0.12448882533719301,0.4261797273188445,0.28722835416912124,0.2535228440394699,0.2424323995183868,0.08895105317524926,0.3124733633290715,0.2535228440394699,COMPLETE
24,0.2285607147761345,2022-10-19 10:31:23.146471,2022-10-19 10:31:28.669593,0 days 00:00:05.523122,no,Sum,Lasso,0.12398699563994527,100,9.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=AdaBoostClassifier(learning_rate=0.12398699563994527,
                                                                      n_estimators=100,
                                                                      random_state=120),
                                             number=9))])",no,no,Sum,,Lasso,9.0,no,0.292881511013591,0.3032032388336956,0.15827139881525673,0.5813152169829459,0.292881511013591,0.24922839506172836,0.2285607147761345,0.028490834875115417,0.21106269799174612,0.24922839506172836,COMPLETE
25,0.2616697153268035,2022-10-19 10:31:28.821031,2022-10-19 10:31:47.005721,0 days 00:00:18.184690,smoteen,Polynomial,Lasso,0.010603352155171431,100,2.0,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=AdaBoostClassifier(learning_rate=0.010603352155171431,
                                                                      n_estimators=100,
                                                                      random_state=120),
                                             number=2))])",smoteen,no,Polynomial,,Lasso,2.0,no,0.3476648914997944,0.3222062770605482,0.12079641462961392,0.3728221581467372,0.3476648914997944,0.28617694562717005,0.2616697153268035,0.06062530191634921,0.27456987388537063,0.28617694562717005,COMPLETE
26,0.24867025054037062,2022-10-19 10:31:47.153157,2022-10-19 10:31:49.431673,0 days 00:00:02.278516,no,Backward Difference,ANOVA,0.12879287508952758,100,15.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=AdaBoostClassifier(learning_rate=0.12879287508952758,
                                                                      n_estimators=100,
                                                                      random_state=120),
                                             number=15))])",no,no,Backward Difference,,ANOVA,15.0,no,0.2980065801778304,0.2962685039647432,0.1478386389510646,0.32047753631295856,0.2980065801778304,0.26110752225093314,0.24867025054037062,0.058489566144061665,0.27419947647733794,0.26110752225093314,COMPLETE
27,0.22888514660546222,2022-10-19 10:31:49.597997,2022-10-19 10:32:07.830821,0 days 00:00:18.232824,no,Sum,BorutaShap,0.1991638708354069,100,,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='BorutaShap',
                                             model=AdaBoostClassifier(learning_rate=0.1991638708354069,
                                                                      n_estimators=100,
                                                                      random_state=120)))])",no,no,Sum,,BorutaShap,,no,0.27561112940261406,0.27387939088325713,0.13555553334895304,0.43253036049661836,0.27561112940261406,0.24922660063163937,0.22888514660546222,0.05714469329321472,0.21161507334252364,0.24922660063163937,COMPLETE
28,0.2730140361195479,2022-10-19 10:32:07.993530,2022-10-19 10:32:13.580239,0 days 00:00:05.586709,no,Sum,Lasso,0.6764703365563894,100,19.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=AdaBoostClassifier(learning_rate=0.6764703365563894,
                                                                      n_estimators=100,
                                                                      random_state=120),
                                             number=19))])",no,no,Sum,,Lasso,19.0,no,0.38170229605184797,0.37954225010578685,0.10052688033491157,0.44016656524428255,0.38170229605184797,0.27328913804587,0.2730140361195479,0.0030460204982964098,0.3058561319358221,0.27328913804587,COMPLETE
29,0.2805590633843581,2022-10-19 10:32:13.743358,2022-10-19 10:32:19.271792,0 days 00:00:05.528434,no,Sum,Lasso,0.775967430115516,100,22.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=AdaBoostClassifier(learning_rate=0.775967430115516,
                                                                      n_estimators=100,
                                                                      random_state=120),
                                             number=22))])",no,no,Sum,,Lasso,22.0,no,0.44865899402112497,0.4215962221060574,0.1569897903829325,0.45713540680029974,0.44865899402112497,0.2752021748783275,0.2805590633843581,0.0007198611234559669,0.3098730765928858,0.2752021748783275,COMPLETE
30,0.27578321164705627,2022-10-19 10:32:19.411315,2022-10-19 10:32:24.757879,0 days 00:00:05.346564,no,Backward Difference,Lasso,0.6562880649485081,100,24.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=AdaBoostClassifier(learning_rate=0.6562880649485081,
                                                                      n_estimators=100,
                                                                      random_state=120),
                                             number=24))])",no,no,Backward Difference,,Lasso,24.0,no,0.39860591164202813,0.39893395879258375,0.15859488831299667,0.4218835075605909,0.39860591164202813,0.27744051936473396,0.27578321164705627,0.04235594597390876,0.29315121578635545,0.27744051936473396,COMPLETE
31,0.31028160501525065,2022-10-19 10:32:24.904543,2022-10-19 10:32:30.274659,0 days 00:00:05.370116,no,Backward Difference,Lasso,0.34984858254822315,100,24.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=AdaBoostClassifier(learning_rate=0.34984858254822315,
                                                                      n_estimators=100,
                                                                      random_state=120),
                                             number=24))])",no,no,Backward Difference,,Lasso,24.0,no,0.34037592076412543,0.3514268183715797,0.18303519856321446,0.42646515473001717,0.34037592076412543,0.3093572918083322,0.31028160501525065,0.1329174447366823,0.3480708008250381,0.3093572918083322,COMPLETE
32,0.30676514864664023,2022-10-19 10:32:30.425964,2022-10-19 10:32:35.781111,0 days 00:00:05.355147,no,Backward Difference,Lasso,0.6550987971724347,100,24.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=AdaBoostClassifier(learning_rate=0.6550987971724347,
                                                                      n_estimators=100,
                                                                      random_state=120),
                                             number=24))])",no,no,Backward Difference,,Lasso,24.0,no,0.41673862769141073,0.423639056069878,0.22877803420258624,0.4476832945016822,0.41673862769141073,0.3015263988999199,0.30676514864664023,0.07633652389905553,0.32332720019978584,0.3015263988999199,COMPLETE
33,0.24950461634065713,2022-10-19 10:32:35.939993,2022-10-19 10:32:41.171241,0 days 00:00:05.231248,no,Backward Difference,FeatureWiz,0.799982298266104,100,,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=AdaBoostClassifier(learning_rate=0.799982298266104,
                                                                      n_estimators=100,
                                                                      random_state=120)))])",no,no,Backward Difference,,FeatureWiz,,no,0.37154853320615794,0.3799986445188223,0.15597787430100377,0.43315662039664504,0.37154853320615794,0.254716866538572,0.24950461634065713,0.014430435609047517,0.26481948327722143,0.254716866538572,COMPLETE
34,0.282576514648244,2022-10-19 10:32:41.318493,2022-10-19 10:32:46.826807,0 days 00:00:05.508314,no,Backward Difference,Lasso,0.1668140087002914,100,24.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=AdaBoostClassifier(learning_rate=0.1668140087002914,
                                                                      n_estimators=100,
                                                                      random_state=120),
                                             number=24))])",no,no,Backward Difference,,Lasso,24.0,no,0.31720459984153626,0.3307444033297822,0.2099238818036291,0.5334704543194049,0.31720459984153626,0.2840066223914653,0.282576514648244,0.12269727946200581,0.36515890417992347,0.2840066223914653,COMPLETE
35,0.2538857084581851,2022-10-19 10:32:46.972508,2022-10-19 10:32:52.588965,0 days 00:00:05.616457,no,Backward Difference,Lasso,0.09142638307548828,100,30.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=AdaBoostClassifier(learning_rate=0.09142638307548828,
                                                                      n_estimators=100,
                                                                      random_state=120),
                                             number=30))])",no,no,Backward Difference,,Lasso,30.0,no,0.291256849511706,0.2960473439450861,0.17305847143860262,0.4153109630872775,0.291256849511706,0.26287361923326835,0.2538857084581851,0.08605263506398501,0.3782844201766446,0.26287361923326835,COMPLETE
36,0.23635093694602213,2022-10-19 10:32:52.745694,2022-10-19 10:33:10.941184,0 days 00:00:18.195490,no,Backward Difference,BorutaShap,0.43312918526121624,100,,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='BorutaShap',
                                             model=AdaBoostClassifier(learning_rate=0.43312918526121624,
                                                                      n_estimators=100,
                                                                      random_state=120)))])",no,no,Backward Difference,,BorutaShap,,no,0.3104786258522156,0.31745755598328845,0.14202328949253548,0.3974551673305104,0.3104786258522156,0.2511412575366064,0.23635093694602213,0.06860360057775472,0.2232094918384039,0.2511412575366064,COMPLETE
37,0.2378991726127276,2022-10-19 10:33:11.099648,2022-10-19 10:33:16.665644,0 days 00:00:05.565996,no,Polynomial,Lasso,0.9134603346373253,100,23.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=AdaBoostClassifier(learning_rate=0.9134603346373253,
                                                                      n_estimators=100,
                                                                      random_state=120),
                                             number=23))])",no,no,Polynomial,,Lasso,23.0,no,0.4226072205294886,0.38095155750651405,0.10995539366987672,0.4071653111612181,0.4226072205294886,0.26023990440555106,0.2378991726127276,-0.002844920265039542,0.2624237363128277,0.26023990440555106,COMPLETE
38,0.2822161375670094,2022-10-19 10:33:16.815854,2022-10-19 10:33:19.483843,0 days 00:00:02.667989,no,Backward Difference,FeatureImportance_ET,0.33427581127050765,100,24.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=AdaBoostClassifier(learning_rate=0.33427581127050765,
                                                                      n_estimators=100,
                                                                      random_state=120),
                                             number=24))])",no,no,Backward Difference,,FeatureImportance_ET,24.0,no,0.3040639642518254,0.31536451643808205,0.17024711115861435,0.475321824213349,0.3040639642518254,0.2804626229656829,0.2822161375670094,0.12400146073249534,0.3866350078109901,0.2804626229656829,COMPLETE
39,0.2982379683515841,2022-10-19 10:33:19.644810,2022-10-19 10:33:22.371052,0 days 00:00:02.726242,no,Backward Difference,FeatureImportance_ET,0.2890514347002377,100,24.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=AdaBoostClassifier(learning_rate=0.2890514347002377,
                                                                      n_estimators=100,
                                                                      random_state=120),
                                             number=24))])",no,no,Backward Difference,,FeatureImportance_ET,24.0,no,0.3232154079812,0.3377300834771321,0.18600235053029568,0.4880545712711164,0.3232154079812,0.2972957938558714,0.2982379683515841,0.1312948261419307,0.32723231569050387,0.2972957938558714,COMPLETE
