number,value,datetime_start,datetime_complete,duration,params_balancing,params_ccp_alpha,params_contrast_method,params_feature_selection,params_learning_rate,params_loss,params_max_features,params_n_estimators,params_number_features,params_subsample,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_contrast_encoding_method,user_attrs_damping,user_attrs_feature_selection,user_attrs_number_features,user_attrs_scaling_indicator,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
20,0.10440710450528122,2022-10-19 10:56:43.553463,2022-10-19 10:56:46.782491,0 days 00:00:03.229028,no,0.06280200718160403,Backward Difference,MutualInformation,0.01568538806495516,log_loss,sqrt,100,14.0,0.7058531535248673,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='MutualInformation',
                                             model=GradientBoostingClassifier(ccp_alpha=0.06280200718160403,
                                                                              learning_rate=0.01568538806495516,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.7058531535248673),
                                             number=14))])",no,no,Backward Difference,,MutualInformation,14.0,no,0.2907056093899277,0.1108024784194921,0.05785554363295331,0.09434184686337936,0.2907056093899277,0.2820216049382716,0.10440710450528122,0.04843147865827751,0.09057322474046355,0.2820216049382716,COMPLETE
21,0.32538918780099985,2022-10-19 10:56:46.936772,2022-10-19 10:56:49.590243,0 days 00:00:02.653471,no,0.01437479405577641,Polynomial,ANOVA,0.05369933143615124,log_loss,sqrt,100,25.0,0.528940538060675,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=GradientBoostingClassifier(ccp_alpha=0.01437479405577641,
                                                                              learning_rate=0.05369933143615124,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.528940538060675),
                                             number=25))])",no,no,Polynomial,,ANOVA,25.0,no,0.5907645773719884,0.4696307472168982,0.3442568632125346,0.43111912304339234,0.5907645773719884,0.3550458938208836,0.32538918780099985,0.18013406830990322,0.39602463527649917,0.3550458938208836,COMPLETE
22,0.26311728821270214,2022-10-19 10:56:49.772745,2022-10-19 10:56:52.335615,0 days 00:00:02.562870,no,0.00773561807578053,Polynomial,ANOVA,0.04064607105490199,log_loss,sqrt,100,1.0,0.6028838893211692,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=GradientBoostingClassifier(ccp_alpha=0.00773561807578053,
                                                                              learning_rate=0.04064607105490199,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.6028838893211692),
                                             number=1))])",no,no,Polynomial,,ANOVA,1.0,no,0.4268793838041427,0.32235506523973884,0.1716163381503261,0.3989533703866564,0.4268793838041427,0.29344173579944693,0.26311728821270214,0.11840382076087404,0.3535577902367717,0.29344173579944693,COMPLETE
23,0.06770659160468012,2022-10-19 10:56:52.486090,2022-10-19 10:56:57.644342,0 days 00:00:05.158252,smoteen,0.011655119076542675,Polynomial,ANOVA,0.12416454426337145,log_loss,sqrt,100,30.0,0.545997672877046,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=GradientBoostingClassifier(ccp_alpha=0.011655119076542675,
                                                                              learning_rate=0.12416454426337145,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.545997672877046),
                                             number=30))])",smoteen,no,Polynomial,,ANOVA,30.0,no,0.2772215347112133,0.12699725326623337,0.013841668690552153,0.19409897365717424,0.2772215347112133,0.28030533063427804,0.06770659160468012,0.01934700941649513,0.04940456151366481,0.28030533063427804,COMPLETE
24,0.22053558830818795,2022-10-19 10:56:57.805751,2022-10-19 10:57:01.178443,0 days 00:00:03.372692,no,0.035677828821890446,Polynomial,MutualInformation,0.08873250214925886,log_loss,sqrt,100,20.0,0.527183774631859,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='MutualInformation',
                                             model=GradientBoostingClassifier(ccp_alpha=0.035677828821890446,
                                                                              learning_rate=0.08873250214925886,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.527183774631859),
                                             number=20))])",no,no,Polynomial,,MutualInformation,20.0,no,0.45017071804826,0.2931309760646373,0.15210581832484493,0.3192348346868048,0.45017071804826,0.34125251656106403,0.22053558830818795,0.09822507554334137,0.3003902694711781,0.34125251656106403,COMPLETE
25,0.25739541244406905,2022-10-19 10:57:01.333708,2022-10-19 10:57:04.628647,0 days 00:00:03.294939,no,0.034829042502083726,Backward Difference,MutualInformation,0.0231489910611321,log_loss,sqrt,100,23.0,0.5368765580788758,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='MutualInformation',
                                             model=GradientBoostingClassifier(ccp_alpha=0.034829042502083726,
                                                                              learning_rate=0.0231489910611321,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5368765580788758),
                                             number=23))])",no,no,Backward Difference,,MutualInformation,23.0,no,0.4666769973154749,0.3214566873059919,0.1634888057510954,0.3351134535836582,0.4666769973154749,0.35827514149117573,0.25739541244406905,0.08593912917338732,0.29415422313045125,0.35827514149117573,COMPLETE
26,0.22950502989889102,2022-10-19 10:57:04.791714,2022-10-19 10:57:10.788134,0 days 00:00:05.996420,no,0.033050835620458005,Sum,Lasso,0.0222566421741374,log_loss,sqrt,100,25.0,0.5494115631163461,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=GradientBoostingClassifier(ccp_alpha=0.033050835620458005,
                                                                              learning_rate=0.0222566421741374,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5494115631163461),
                                             number=25))])",no,no,Sum,,Lasso,25.0,no,0.4800749426693423,0.3109669684052365,0.18962682879866052,0.3313364514012285,0.4800749426693423,0.31923835378547744,0.22950502989889102,0.07238783672055277,0.27327830312802587,0.31923835378547744,COMPLETE
27,0.2823128078313882,2022-10-19 10:57:10.943680,2022-10-19 10:57:18.921802,0 days 00:00:07.978122,smoteen,0.01568571045030668,Polynomial,FeatureWiz,0.011413016259097592,log_loss,sqrt,100,,0.594463708715807,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=GradientBoostingClassifier(ccp_alpha=0.01568571045030668,
                                                                              learning_rate=0.011413016259097592,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.594463708715807)))])",smoteen,no,Polynomial,,FeatureWiz,,no,0.45848016282451143,0.45225295737498233,0.24889277024188897,0.465688183935689,0.45848016282451143,0.2968979825084476,0.2823128078313882,0.058327587609395465,0.2980795942871128,0.2968979825084476,COMPLETE
28,0.2830814127425463,2022-10-19 10:57:19.107951,2022-10-19 10:57:24.534456,0 days 00:00:05.426505,no,0.02331995859184748,Helmert,FeatureWiz,0.01864191468058235,log_loss,sqrt,100,,0.5097766374372811,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=GradientBoostingClassifier(ccp_alpha=0.02331995859184748,
                                                                              learning_rate=0.01864191468058235,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5097766374372811)))])",no,no,Helmert,,FeatureWiz,,no,0.536480558643563,0.4255751771746213,0.26055559716334603,0.4043513303717721,0.536480558643563,0.3594662725604178,0.2830814127425463,0.12945829497730885,0.31403049784139153,0.3594662725604178,COMPLETE
29,0.1425389842700798,2022-10-19 10:57:24.688450,2022-10-19 10:57:27.269191,0 days 00:00:02.580741,no,0.04342546222899688,Helmert,ANOVA,0.107270879357156,log_loss,sqrt,100,25.0,0.512947645757415,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=GradientBoostingClassifier(ccp_alpha=0.04342546222899688,
                                                                              learning_rate=0.107270879357156,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.512947645757415),
                                             number=25))])",no,no,Helmert,,ANOVA,25.0,no,0.3968972817724865,0.1851491646133788,0.08301074857466222,0.17613842404091126,0.3968972817724865,0.2938880766731644,0.1425389842700798,0.022200803001605207,0.13030137303259046,0.2938880766731644,COMPLETE
30,0.3317413266512087,2022-10-19 10:57:27.420126,2022-10-19 10:57:32.879675,0 days 00:00:05.459549,no,0.0013553901994867584,Polynomial,FeatureWiz,0.07528279627617768,log_loss,sqrt,100,,0.5018174634256496,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=GradientBoostingClassifier(ccp_alpha=0.0013553901994867584,
                                                                              learning_rate=0.07528279627617768,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5018174634256496)))])",no,no,Polynomial,,FeatureWiz,,no,0.6680688034479662,0.6171828170833606,0.5044419182466079,0.5965303202065462,0.6680688034479662,0.3528672522756569,0.3317413266512087,0.17620753310171935,0.3701576336398542,0.3528672522756569,COMPLETE
31,0.31846780614042186,2022-10-19 10:57:33.032900,2022-10-19 10:57:38.496103,0 days 00:00:05.463203,no,0.01111505537830955,Polynomial,FeatureWiz,0.09521122270043746,log_loss,sqrt,100,,0.5974181095439332,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=GradientBoostingClassifier(ccp_alpha=0.01111505537830955,
                                                                              learning_rate=0.09521122270043746,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5974181095439332)))])",no,no,Polynomial,,FeatureWiz,,no,0.6330550623006324,0.48763196842467726,0.3543572309527776,0.4653682454999177,0.6330550623006324,0.39588567693167853,0.31846780614042186,0.1835959405213746,0.3225713565582091,0.39588567693167853,COMPLETE
32,0.3167487574773775,2022-10-19 10:57:38.654865,2022-10-19 10:57:44.127106,0 days 00:00:05.472241,no,0.006375680581770817,Polynomial,FeatureWiz,0.07538112520761511,log_loss,sqrt,100,,0.5364501601665871,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=GradientBoostingClassifier(ccp_alpha=0.006375680581770817,
                                                                              learning_rate=0.07538112520761511,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5364501601665871)))])",no,no,Polynomial,,FeatureWiz,,no,0.6605819502429643,0.5351106938520503,0.3895632079910401,0.49132989555130413,0.6605819502429643,0.3712748939034129,0.3167487574773775,0.15135313568065786,0.32162669175344677,0.3712748939034129,COMPLETE
33,0.05310159197627229,2022-10-19 10:57:44.281462,2022-10-19 10:57:49.424136,0 days 00:00:05.142674,smoteen,0.008905619690581094,Backward Difference,ANOVA,0.03752280671471119,log_loss,sqrt,100,25.0,0.5083462577905176,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=GradientBoostingClassifier(ccp_alpha=0.008905619690581094,
                                                                              learning_rate=0.03752280671471119,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5083462577905176),
                                             number=25))])",smoteen,no,Backward Difference,,ANOVA,25.0,no,0.25413554859149917,0.09133912849228036,-0.0009365287365550244,0.16450188944709462,0.25413554859149917,0.25687321937321933,0.05310159197627229,0.015580703753508333,0.0498805714644224,0.25687321937321933,COMPLETE
34,0.2651563393652334,2022-10-19 10:57:49.587113,2022-10-19 10:57:52.391807,0 days 00:00:02.804694,no,0.020338612539135617,Sum,ANOVA,0.07797451870880426,log_loss,sqrt,100,24.0,0.502156844901438,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=GradientBoostingClassifier(ccp_alpha=0.020338612539135617,
                                                                              learning_rate=0.07797451870880426,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.502156844901438),
                                             number=24))])",no,no,Sum,,ANOVA,24.0,no,0.5293962350740363,0.39394743079486066,0.2518001645280352,0.379440488985902,0.5293962350740363,0.3184492186455671,0.2651563393652334,0.14948392910373093,0.2940230765338137,0.3184492186455671,COMPLETE
35,0.2914811181508606,2022-10-19 10:57:52.542401,2022-10-19 10:57:58.158369,0 days 00:00:05.615968,no,0.012238126946764773,Polynomial,FeatureWiz,0.20454057803033318,log_loss,sqrt,100,,0.6169933467457448,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=GradientBoostingClassifier(ccp_alpha=0.012238126946764773,
                                                                              learning_rate=0.20454057803033318,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.6169933467457448)))])",no,no,Polynomial,,FeatureWiz,,no,0.5844966777024861,0.4394124217896099,0.31063412414326974,0.41747052319556094,0.5844966777024861,0.36575526327413316,0.2914811181508606,0.13987348534036906,0.3794148396013828,0.36575526327413316,COMPLETE
36,0.2510550635901518,2022-10-19 10:57:58.316386,2022-10-19 10:58:06.056282,0 days 00:00:07.739896,smoteen,0.03054265143762957,Sum,FeatureWiz,0.05826206195235012,log_loss,sqrt,100,,0.535351004984455,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_wee...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=GradientBoostingClassifier(ccp_alpha=0.03054265143762957,
                                                                              learning_rate=0.05826206195235012,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.535351004984455)))])",smoteen,no,Sum,,FeatureWiz,,no,0.4622788375022407,0.39939291228395835,0.14773083982014845,0.44900431404602853,0.4622788375022407,0.29068434332867216,0.2510550635901518,0.034927027595257454,0.2945028407868995,0.29068434332867216,COMPLETE
37,0.34707716848572784,2022-10-19 10:58:06.229151,2022-10-19 10:58:12.022824,0 days 00:00:05.793673,no,0.0026201833000889605,Polynomial,Lasso,0.03987327511743904,log_loss,sqrt,100,30.0,0.5176450529017766,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=GradientBoostingClassifier(ccp_alpha=0.0026201833000889605,
                                                                              learning_rate=0.03987327511743904,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5176450529017766),
                                             number=30))])",no,no,Polynomial,,Lasso,30.0,no,0.9298462560290672,0.755008968143401,0.6697004324976431,0.6658193318165478,0.9298462560290672,0.3680512620001604,0.34707716848572784,0.21683655035165153,0.34283287588699957,0.3680512620001604,COMPLETE
38,0.3222220466821511,2022-10-19 10:58:12.204280,2022-10-19 10:58:15.059158,0 days 00:00:02.854878,no,0.005826499996203378,Polynomial,FeatureImportance_ET,0.037085796116261845,log_loss,sqrt,100,30.0,0.5249052771541437,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=GradientBoostingClassifier(ccp_alpha=0.005826499996203378,
                                                                              learning_rate=0.037085796116261845,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5249052771541437),
                                             number=30))])",no,no,Polynomial,,FeatureImportance_ET,30.0,no,0.6040544357396981,0.5376096126381451,0.42378374483853243,0.5309090776179713,0.6040544357396981,0.3438001060094084,0.3222220466821511,0.1618189151335879,0.3405303315273342,0.3438001060094084,COMPLETE
39,0.32282262500377734,2022-10-19 10:58:15.207272,2022-10-19 10:58:21.116757,0 days 00:00:05.909485,no,0.004998001032678315,Polynomial,Lasso,0.058861689123511404,log_loss,sqrt,100,30.0,0.5351032807121838,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=GradientBoostingClassifier(ccp_alpha=0.004998001032678315,
                                                                              learning_rate=0.058861689123511404,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5351032807121838),
                                             number=30))])",no,no,Polynomial,,Lasso,30.0,no,0.8937300770861288,0.6623946302163813,0.5673529844442379,0.5754920281479666,0.8937300770861288,0.3627112124128648,0.32282262500377734,0.18282227252650776,0.3245861483181883,0.3627112124128648,COMPLETE
