number,value,datetime_start,datetime_complete,duration,params_balancing,params_ccp_alpha,params_contrast_method,params_feature_selection,params_learning_rate,params_loss,params_max_features,params_n_estimators,params_number_features,params_subsample,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_contrast_encoding_method,user_attrs_damping,user_attrs_feature_selection,user_attrs_number_features,user_attrs_scaling_indicator,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
20,0.28589089470128454,2022-10-19 10:36:06.573776,2022-10-19 10:36:12.414073,0 days 00:00:05.840297,no,0.0134920996796907,Backward Difference,Lasso,0.1715958457620996,log_loss,sqrt,100,21.0,0.5227440992552745,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=GradientBoostingClassifier(ccp_alpha=0.0134920996796907,
                                                                              learning_rate=0.1715958457620996,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5227440992552745),
                                             number=21))])",no,no,Backward Difference,,Lasso,21.0,no,0.7499014391277695,0.5030699781265454,0.3851184629476491,0.45264095335474946,0.7499014391277695,0.34381313923847584,0.28589089470128454,0.13382121215978693,0.29569461572099964,0.34381313923847584,COMPLETE
21,0.1270532473882441,2022-10-19 10:36:12.578923,2022-10-19 10:36:15.085934,0 days 00:00:02.507011,no,0.03386461935486419,Backward Difference,ANOVA,0.0397440460358714,log_loss,sqrt,100,22.0,0.7123430745780203,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=GradientBoostingClassifier(ccp_alpha=0.03386461935486419,
                                                                              learning_rate=0.0397440460358714,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.7123430745780203),
                                             number=22))])",no,no,Backward Difference,,ANOVA,22.0,no,0.40903531269429666,0.16839490295703893,0.09986082796859064,0.13547003959827816,0.40903531269429666,0.3104047667618659,0.1270532473882441,0.017077584191058162,0.10871692735149778,0.3104047667618659,COMPLETE
22,0.2905180863677865,2022-10-19 10:36:15.238119,2022-10-19 10:36:20.846879,0 days 00:00:05.608760,no,0.011202864756706375,Backward Difference,Lasso,0.06690778546831917,log_loss,sqrt,100,16.0,0.6761484048595173,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=GradientBoostingClassifier(ccp_alpha=0.011202864756706375,
                                                                              learning_rate=0.06690778546831917,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.6761484048595173),
                                             number=16))])",no,no,Backward Difference,,Lasso,16.0,no,0.7401073152649831,0.5006139985531224,0.3879484165228962,0.4488749975454999,0.7401073152649831,0.3431147281590978,0.2905180863677865,0.1313310680857082,0.3007644823032475,0.3431147281590978,COMPLETE
23,0.09503919897263924,2022-10-19 10:36:21.015024,2022-10-19 10:36:26.520060,0 days 00:00:05.505036,no,0.04005052832730622,Helmert,FeatureWiz,0.02985885290640465,log_loss,sqrt,100,,0.7432029105796117,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=GradientBoostingClassifier(ccp_alpha=0.04005052832730622,
                                                                              learning_rate=0.02985885290640465,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.7432029105796117)))])",no,no,Helmert,,FeatureWiz,,no,0.3427000022746918,0.11411743650488003,0.06089357199529427,0.10742626987992775,0.3427000022746918,0.2809257602862254,0.09503919897263924,0.02576254214344388,0.09542213762936974,0.2809257602862254,COMPLETE
24,0.1496115544179463,2022-10-19 10:36:26.674829,2022-10-19 10:36:44.864282,0 days 00:00:18.189453,smoteen,0.04754416344834408,Backward Difference,Lasso,0.0676750449802043,log_loss,sqrt,100,23.0,0.5362676192170684,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=GradientBoostingClassifier(ccp_alpha=0.04754416344834408,
                                                                              learning_rate=0.0676750449802043,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5362676192170684),
                                             number=23))])",smoteen,no,Backward Difference,,Lasso,23.0,no,0.41783469278381774,0.21272062970055347,0.07043504699277996,0.30868447998627235,0.41783469278381774,0.30690785114744723,0.1496115544179463,0.03453434032792271,0.2779396704903661,0.30690785114744723,COMPLETE
25,0.06266785211498427,2022-10-19 10:36:45.026326,2022-10-19 10:36:51.134984,0 days 00:00:06.108658,no,0.04791106428853744,Helmert,Lasso,0.06760264487858997,log_loss,sqrt,100,30.0,0.6530487273878244,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=GradientBoostingClassifier(ccp_alpha=0.04791106428853744,
                                                                              learning_rate=0.06760264487858997,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.6530487273878244),
                                             number=30))])",no,no,Helmert,,Lasso,30.0,no,0.38112462292609356,0.10035634944010952,0.06772451261402203,0.060708177260758445,0.38112462292609356,0.27015107212475636,0.06266785211498427,0.009366693336768544,0.04015711619138033,0.27015107212475636,COMPLETE
26,0.2713307249185564,2022-10-19 10:36:51.283667,2022-10-19 10:36:59.206933,0 days 00:00:07.923266,smoteen,0.006115454817936683,Backward Difference,FeatureWiz,0.08190232881495987,log_loss,sqrt,100,,0.6118824871223647,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=GradientBoostingClassifier(ccp_alpha=0.006115454817936683,
                                                                              learning_rate=0.08190232881495987,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.6118824871223647)))])",smoteen,no,Backward Difference,,FeatureWiz,,no,0.47754998538541055,0.5284277594544712,0.35634504686201457,0.6429510168023566,0.47754998538541055,0.27077128382972937,0.2713307249185564,0.07655511909483759,0.3016951278983391,0.27077128382972937,COMPLETE
27,0.24627568797280985,2022-10-19 10:36:59.349013,2022-10-19 10:37:05.171005,0 days 00:00:05.821992,no,0.006040273902240696,Backward Difference,Lasso,0.011490304440714033,log_loss,sqrt,100,1.0,0.6414022827174485,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=GradientBoostingClassifier(ccp_alpha=0.006040273902240696,
                                                                              learning_rate=0.011490304440714033,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.6414022827174485),
                                             number=1))])",no,no,Backward Difference,,Lasso,1.0,no,0.4570708189849384,0.33614532566758887,0.1923043727348662,0.34635931256909847,0.4570708189849384,0.2813409855969015,0.24627568797280985,0.07691272925412958,0.2767631336177903,0.2813409855969015,COMPLETE
28,0.3078527072414594,2022-10-19 10:37:05.341046,2022-10-19 10:37:10.793509,0 days 00:00:05.452463,no,0.00833524135616536,Backward Difference,FeatureWiz,0.039538419472887915,log_loss,sqrt,100,,0.5131450653465848,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=GradientBoostingClassifier(ccp_alpha=0.00833524135616536,
                                                                              learning_rate=0.039538419472887915,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5131450653465848)))])",no,no,Backward Difference,,FeatureWiz,,no,0.6189516775539899,0.5506884544588221,0.4087927001631413,0.5378113722361925,0.6189516775539899,0.3337773784989207,0.3078527072414594,0.13592191981418145,0.3469874217449551,0.3337773784989207,COMPLETE
29,0.24355812345632732,2022-10-19 10:37:10.950983,2022-10-19 10:37:16.456761,0 days 00:00:05.505778,no,0.030150528125003823,Backward Difference,FeatureWiz,0.018367870015734648,log_loss,sqrt,100,,0.5309264368082146,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=GradientBoostingClassifier(ccp_alpha=0.030150528125003823,
                                                                              learning_rate=0.018367870015734648,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5309264368082146)))])",no,no,Backward Difference,,FeatureWiz,,no,0.4313910736509932,0.2961799355585037,0.10622047053546102,0.30932364832772835,0.4313910736509932,0.33751261186491704,0.24355812345632732,0.06313365437822019,0.29479788946530894,0.33751261186491704,COMPLETE
30,0.2888864076812239,2022-10-19 10:37:16.643170,2022-10-19 10:37:22.950079,0 days 00:00:06.306909,no,0.001558527964885698,Sum,FeatureWiz,0.051210350700493894,log_loss,sqrt,100,,0.5624643450592518,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=GradientBoostingClassifier(ccp_alpha=0.001558527964885698,
                                                                              learning_rate=0.051210350700493894,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5624643450592518)))])",no,no,Sum,,FeatureWiz,,no,0.6465928440848397,0.637474953380878,0.5311771029712208,0.6738753703261033,0.6465928440848397,0.29332137095039995,0.2888864076812239,0.10904836642351277,0.30219093248490303,0.29332137095039995,COMPLETE
31,0.2832345428717978,2022-10-19 10:37:23.111229,2022-10-19 10:37:25.789097,0 days 00:00:02.677868,no,0.017674531063720376,Backward Difference,FeatureImportance_ET,0.042189233444055355,log_loss,sqrt,100,23.0,0.5680483419259232,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=GradientBoostingClassifier(ccp_alpha=0.017674531063720376,
                                                                              learning_rate=0.042189233444055355,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5680483419259232),
                                             number=23))])",no,no,Backward Difference,,FeatureImportance_ET,23.0,no,0.570634238358183,0.4541151232496931,0.31829626524176385,0.45073976375454805,0.570634238358183,0.34652758889040003,0.2832345428717978,0.11848741521458776,0.32763460642411796,0.34652758889040003,COMPLETE
32,0.2421795672087016,2022-10-19 10:37:25.956653,2022-10-19 10:37:44.172718,0 days 00:00:18.216065,no,0.008121158962382555,Backward Difference,BorutaShap,0.056300941024924674,log_loss,sqrt,100,,0.5057663266177976,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='BorutaShap',
                                             model=GradientBoostingClassifier(ccp_alpha=0.008121158962382555,
                                                                              learning_rate=0.056300941024924674,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5057663266177976)))])",no,no,Backward Difference,,BorutaShap,,no,0.5366173759473033,0.3890088294346723,0.2587629491387349,0.3761750508127604,0.5366173759473033,0.2719955936933701,0.2421795672087016,0.10949876794497637,0.2734952927167969,0.2719955936933701,COMPLETE
33,0.27198750052383674,2022-10-19 10:37:44.333407,2022-10-19 10:37:47.521259,0 days 00:00:03.187852,no,0.004868065826805001,Helmert,MutualInformation,0.04091971455910286,log_loss,sqrt,100,14.0,0.6680401275748986,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='MutualInformation',
                                             model=GradientBoostingClassifier(ccp_alpha=0.004868065826805001,
                                                                              learning_rate=0.04091971455910286,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.6680401275748986),
                                             number=14))])",no,no,Helmert,,MutualInformation,14.0,no,0.59125899310314,0.47618818145588343,0.34520616454633357,0.4592166666067119,0.59125899310314,0.2960722613364392,0.27198750052383674,0.08190925693433908,0.28733484933084047,0.2960722613364392,COMPLETE
34,0.2828243358670142,2022-10-19 10:37:47.669211,2022-10-19 10:37:50.953855,0 days 00:00:03.284644,no,0.013793931330848715,Backward Difference,MutualInformation,0.07388216052350066,log_loss,sqrt,100,24.0,0.6175270524541338,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='MutualInformation',
                                             model=GradientBoostingClassifier(ccp_alpha=0.013793931330848715,
                                                                              learning_rate=0.07388216052350066,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.6175270524541338),
                                             number=24))])",no,no,Backward Difference,,MutualInformation,24.0,no,0.5509700922419393,0.4017572218522654,0.2734572054205111,0.3887633984774981,0.5509700922419393,0.371843473970157,0.2828243358670142,0.1470927031136339,0.37802917840931544,0.371843473970157,COMPLETE
35,0.3455925649223273,2022-10-19 10:37:51.104406,2022-10-19 10:37:56.933336,0 days 00:00:05.828930,no,0.010652121382247755,Polynomial,Lasso,0.058294083389695654,log_loss,sqrt,100,15.0,0.5879348746890225,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=GradientBoostingClassifier(ccp_alpha=0.010652121382247755,
                                                                              learning_rate=0.058294083389695654,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5879348746890225),
                                             number=15))])",no,no,Polynomial,,Lasso,15.0,no,0.7630820202956491,0.5216581739377413,0.4013266527340398,0.4645368405582011,0.7630820202956491,0.4167705910489468,0.3455925649223273,0.17924264915063146,0.34500043749042275,0.4167705910489468,COMPLETE
36,0.22126979770084296,2022-10-19 10:37:57.111294,2022-10-19 10:38:15.897511,0 days 00:00:18.786217,smoteen,0.01314073057156721,Polynomial,Lasso,0.06276542738765788,log_loss,sqrt,100,13.0,0.6128168256186018,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=GradientBoostingClassifier(ccp_alpha=0.01314073057156721,
                                                                              learning_rate=0.06276542738765788,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.6128168256186018),
                                             number=13))])",smoteen,no,Polynomial,,Lasso,13.0,no,0.40928571188778334,0.3280881824178676,0.11259770034092205,0.3393575357938525,0.40928571188778334,0.25320257096062887,0.22126979770084296,-0.005422891590286821,0.2506850760714739,0.25320257096062887,COMPLETE
37,0.19855467140494018,2022-10-19 10:38:16.050476,2022-10-19 10:38:21.991998,0 days 00:00:05.941522,no,0.032676588391102504,Polynomial,Lasso,0.05758962236621407,log_loss,sqrt,100,18.0,0.5577210172593883,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=GradientBoostingClassifier(ccp_alpha=0.032676588391102504,
                                                                              learning_rate=0.05758962236621407,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5577210172593883),
                                             number=18))])",no,no,Polynomial,,Lasso,18.0,no,0.5130532604498758,0.2729391169627859,0.1597915115325794,0.24516916227449717,0.5130532604498758,0.30957744004714627,0.19855467140494018,0.05500803425174508,0.1985955711490173,0.30957744004714627,COMPLETE
38,0.2910513140205957,2022-10-19 10:38:22.139059,2022-10-19 10:38:27.734975,0 days 00:00:05.595916,no,0.005724344004154561,Backward Difference,FeatureWiz,0.05155548697204476,log_loss,sqrt,100,,0.5478950496384605,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=GradientBoostingClassifier(ccp_alpha=0.005724344004154561,
                                                                              learning_rate=0.05155548697204476,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5478950496384605)))])",no,no,Backward Difference,,FeatureWiz,,no,0.6773056834883177,0.5781522752065665,0.45910804217345164,0.5413306179073724,0.6773056834883177,0.32207935071562166,0.2910513140205957,0.1328603828963095,0.3141853792286977,0.32207935071562166,COMPLETE
39,0.33010106110056414,2022-10-19 10:38:27.888032,2022-10-19 10:38:33.597948,0 days 00:00:05.709916,no,0.00592012998546777,Polynomial,Lasso,0.06813351317238024,log_loss,sqrt,100,25.0,0.522652686253064,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=GradientBoostingClassifier(ccp_alpha=0.00592012998546777,
                                                                              learning_rate=0.06813351317238024,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.522652686253064),
                                             number=25))])",no,no,Polynomial,,Lasso,25.0,no,0.8801295292850222,0.6470540849037997,0.5426007179424208,0.5642250772981722,0.8801295292850222,0.3641957219043102,0.33010106110056414,0.16176036759467785,0.3338750879874836,0.3641957219043102,COMPLETE
