number,value,datetime_start,datetime_complete,duration,params_balancing,params_ccp_alpha,params_class_weight,params_contrast_method,params_feature_selection,params_n_estimators,params_n_jobs,params_number_features,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_contrast_encoding_method,user_attrs_damping,user_attrs_feature_selection,user_attrs_number_features,user_attrs_scaling_indicator,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
10,0.3232259260171279,2022-10-19 09:30:34.913703,2022-10-19 09:30:37.980196,0 days 00:00:03.066493,no,0.005153596134930036,balanced_subsample,Sum,ANOVA,100,2,17.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=RandomForestClassifier(ccp_alpha=0.005153596134930036,
                                                                          class_weight='balanced_subsample',
                                                                          n_jobs=2,
                                                                          random_state=120),
                                             number=17))])",no,no,Sum,,ANOVA,17.0,no,0.6931035370517481,0.7512109681907707,0.6759894234525125,0.9155187377537232,0.6931035370517481,0.30812631276727565,0.3232259260171279,0.12264006827538747,0.42858205001857996,0.30812631276727565,COMPLETE
11,0.2435449102033291,2022-10-19 09:30:38.140824,2022-10-19 09:30:40.663534,0 days 00:00:02.522710,no,0.019876555227097473,balanced,Sum,ANOVA,100,2,3.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=RandomForestClassifier(ccp_alpha=0.019876555227097473,
                                                                          class_weight='balanced',
                                                                          n_jobs=2,
                                                                          random_state=120),
                                             number=3))])",no,no,Sum,,ANOVA,3.0,no,0.5950676261491568,0.41673623039411795,0.2937352159985676,0.3898860194570412,0.5950676261491568,0.27355337695759974,0.2435449102033291,0.09517141232846436,0.2651043001930152,0.27355337695759974,COMPLETE
12,0.31111503112816125,2022-10-19 09:30:40.821299,2022-10-19 09:30:43.400268,0 days 00:00:02.578969,no,0.0055436674635236305,balanced_subsample,Sum,ANOVA,100,2,13.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=RandomForestClassifier(ccp_alpha=0.0055436674635236305,
                                                                          class_weight='balanced_subsample',
                                                                          n_jobs=2,
                                                                          random_state=120),
                                             number=13))])",no,no,Sum,,ANOVA,13.0,no,0.7602566217671024,0.7602004246325157,0.6652078053798772,0.8351367749591173,0.7602566217671024,0.3123206514347885,0.31111503112816125,0.17879608732605923,0.3233804409418171,0.3123206514347885,COMPLETE
13,0.22862163685870907,2022-10-19 09:30:43.546619,2022-10-19 09:30:49.424760,0 days 00:00:05.878141,no,0.0008030965130783755,balanced_subsample,Sum,FeatureWiz,100,2,,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=RandomForestClassifier(ccp_alpha=0.0008030965130783755,
                                                                          class_weight='balanced_subsample',
                                                                          n_jobs=2,
                                                                          random_state=120)))])",no,no,Sum,,FeatureWiz,,no,0.331343954248366,0.3720567044519743,0.3114786718253113,0.8810571706725413,0.331343954248366,0.25,0.22862163685870907,0.0,0.21061197916666666,0.25,COMPLETE
14,0.25612281196431913,2022-10-19 09:30:49.600858,2022-10-19 09:30:52.209557,0 days 00:00:02.608699,no,0.0077021385908236754,balanced_subsample,Backward Difference,ANOVA,100,2,2.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=RandomForestClassifier(ccp_alpha=0.0077021385908236754,
                                                                          class_weight='balanced_subsample',
                                                                          n_jobs=2,
                                                                          random_state=120),
                                             number=2))])",no,no,Backward Difference,,ANOVA,2.0,no,0.5667442317121586,0.4144009329781433,0.2775451032038303,0.3939027104048676,0.5667442317121586,0.2849206048231956,0.25612281196431913,0.10308226005759495,0.27803335745395574,0.2849206048231956,COMPLETE
15,0.22862163685870907,2022-10-19 09:30:52.391546,2022-10-19 09:30:54.903633,0 days 00:00:02.512087,no,0.014811811723877986,None,Polynomial,ANOVA,100,2,30.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=RandomForestClassifier(ccp_alpha=0.014811811723877986,
                                                                          n_jobs=2,
                                                                          random_state=120),
                                             number=30))])",no,no,Polynomial,,ANOVA,30.0,no,0.25,0.22862184038199998,0.0,0.21061197916666666,0.25,0.25,0.22862163685870907,0.0,0.21061197916666666,0.25,COMPLETE
16,0.037479507713174307,2022-10-19 09:30:55.064138,2022-10-19 09:30:59.981692,0 days 00:00:04.917554,smoteen,0.02174199320825527,balanced_subsample,Polynomial,ANOVA,100,2,10.0,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports...
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=RandomForestClassifier(ccp_alpha=0.02174199320825527,
                                                                          class_weight='balanced_subsample',
                                                                          n_jobs=2,
                                                                          random_state=120),
                                             number=10))])",smoteen,no,Polynomial,,ANOVA,10.0,no,0.23991451095876512,0.026045601337552543,-0.011040385239754659,0.08096773463933307,0.23991451095876512,0.22498781676413251,0.037479507713174307,-0.008526339792418335,0.1814653185604805,0.22498781676413251,COMPLETE
17,0.22862163685870907,2022-10-19 09:31:00.157302,2022-10-19 09:31:02.835750,0 days 00:00:02.678448,no,0.00035358564820584665,balanced_subsample,Sum,ANOVA,100,2,17.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=RandomForestClassifier(ccp_alpha=0.00035358564820584665,
                                                                          class_weight='balanced_subsample',
                                                                          n_jobs=2,
                                                                          random_state=120),
                                             number=17))])",no,no,Sum,,ANOVA,17.0,no,0.5168325791855204,0.581090273423862,0.4932566105528557,0.8888365175129881,0.5168325791855204,0.25,0.22862163685870907,0.0,0.21061197916666666,0.25,COMPLETE
18,0.2580178952756137,2022-10-19 09:31:02.992906,2022-10-19 09:31:09.330237,0 days 00:00:06.337331,no,0.0018616039050695227,None,Helmert,Lasso,100,2,9.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=RandomForestClassifier(ccp_alpha=0.0018616039050695227,
                                                                          n_jobs=2,
                                                                          random_state=120),
                                             number=9))])",no,no,Helmert,,Lasso,9.0,no,0.8300430492709904,0.8951703466872655,0.8546498437799852,0.9889228553232753,0.8300430492709904,0.2643360797558064,0.2580178952756137,0.0959139402005965,0.30294537779271136,0.2643360797558064,COMPLETE
19,0.31118170472896156,2022-10-19 09:31:09.490301,2022-10-19 09:31:12.587117,0 days 00:00:03.096816,no,0.015814675544048043,balanced_subsample,Helmert,FeatureImportance_ET,100,2,17.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=RandomForestClassifier(ccp_alpha=0.015814675544048043,
                                                                          class_weight='balanced_subsample',
                                                                          n_jobs=2,
                                                                          random_state=120),
                                             number=17))])",no,no,Helmert,,FeatureImportance_ET,17.0,no,0.6631298139541907,0.5885747226001015,0.4455565998105205,0.5564232860884365,0.6631298139541907,0.31691256897295245,0.31118170472896156,0.15356388711667146,0.3204457923638881,0.31691256897295245,COMPLETE
