number,value,datetime_start,datetime_complete,duration,params_balancing,params_contrast_method,params_feature_selection,params_leaf_size,params_n_jobs,params_n_neighbors,params_number_features,params_p,params_weights,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_contrast_encoding_method,user_attrs_damping,user_attrs_feature_selection,user_attrs_number_features,user_attrs_scaling_indicator,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
20,0.22839884601514604,2022-10-18 22:29:47.214341,2022-10-18 22:29:55.497742,0 days 00:00:08.283401,no,Backward Difference,FeatureWiz,30,2,9,,1,distance,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=KNeighborsClassifier(n_jobs=2,
                                                                        n_neighbors=9,
                                                                        p=1,
                                                                        weights='distance'),
                                             scaling_indicator='yes'))])",no,no,Backward Difference,,FeatureWiz,,yes,1.0,1.0,1.0,1.0,1.0,0.24961240310077518,0.22839884601514604,-0.005722836713141472,0.21050857843137258,0.24961240310077518,COMPLETE
21,0.269541368976248,2022-10-18 22:29:55.698015,2022-10-18 22:30:06.231103,0 days 00:00:10.533088,smoteen,Helmert,FeatureWiz,32,2,11,,1,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=KNeighborsClassifier(leaf_size=32,
                                                                        n_jobs=2,
                                                                        n_neighbors=11,
                                                                        p=1,
                                                                        weights='distance'),
                                             scaling_indicator='yes'))])",smoteen,no,Helmert,,FeatureWiz,,yes,1.0,1.0,1.0,1.0,1.0,0.2711772681886921,0.269541368976248,0.031175357383880123,0.28359361280622636,0.2711772681886921,COMPLETE
22,0.23832567196335944,2022-10-18 22:30:06.392807,2022-10-18 22:30:16.104056,0 days 00:00:09.711249,smoteen,Helmert,FeatureWiz,18,2,7,,2,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=KNeighborsClassifier(leaf_size=18,
                                                                        n_jobs=2,
                                                                        n_neighbors=7,
                                                                        weights='distance'),
                                             scaling_indicator='yes'))])",smoteen,no,Helmert,,FeatureWiz,,yes,1.0,1.0,1.0,1.0,1.0,0.24653021878389078,0.23832567196335944,-0.002518667294801262,0.24413679682957604,0.24653021878389078,COMPLETE
23,0.23780858411775244,2022-10-18 22:30:16.265048,2022-10-18 22:30:19.046469,0 days 00:00:02.781421,no,Helmert,FeatureImportance_ET,25,2,11,1.0,1,distance,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=KNeighborsClassifier(leaf_size=25,
                                                                        n_jobs=2,
                                                                        n_neighbors=11,
                                                                        p=1,
                                                                        weights='distance'),
                                             number=1,
                                             scaling_indicator='yes'))])",no,no,Helmert,,FeatureImportance_ET,1.0,yes,0.2702558386671939,0.2599827639716639,0.1037622837446135,0.3259627962964378,0.2702558386671939,0.2552325581395349,0.23780858411775244,0.03537025583944942,0.22375969154879582,0.2552325581395349,COMPLETE
24,0.2606812127865202,2022-10-18 22:30:19.192466,2022-10-18 22:30:23.772723,0 days 00:00:04.580257,smoteen,Backward Difference,ANOVA,25,2,5,12.0,1,uniform,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                             'Timestamp_day_of_month',
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=KNeighborsClassifier(leaf_size=25,
                                                                        n_jobs=2,
                                                                        p=1),
                                             number=12,
                                             scaling_indicator='yes'))])",smoteen,no,Backward Difference,,ANOVA,12.0,yes,0.34975505567542114,0.37232119173440514,0.17329405731018763,0.45127447406065985,0.34975505567542114,0.2715099279205766,0.2606812127865202,0.03243400431257094,0.27395558161581973,0.2715099279205766,COMPLETE
25,0.24736647344110363,2022-10-18 22:30:23.919723,2022-10-18 22:30:28.451817,0 days 00:00:04.532094,smoteen,Backward Difference,ANOVA,24,2,11,11.0,1,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=KNeighborsClassifier(leaf_size=24,
                                                                        n_jobs=2,
                                                                        n_neighbors=11,
                                                                        p=1,
                                                                        weights='distance'),
                                             number=11,
                                             scaling_indicator='yes'))])",smoteen,no,Backward Difference,,ANOVA,11.0,yes,0.9844895343764253,0.9813688419539046,0.9680829248717222,0.9790061843155492,0.9844895343764253,0.26662945585324205,0.24736647344110363,0.03609046565968435,0.24107349527838404,0.26662945585324205,COMPLETE
26,0.23194144392783136,2022-10-18 22:30:28.608818,2022-10-18 22:30:35.609788,0 days 00:00:07.000970,smoteen,Backward Difference,MutualInformation,30,2,7,9.0,1,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='MutualInformation',
                                             model=KNeighborsClassifier(n_jobs=2,
                                                                        n_neighbors=7,
                                                                        p=1,
                                                                        weights='distance'),
                                             number=9,
                                             scaling_indicator='yes'))])",smoteen,no,Backward Difference,,MutualInformation,9.0,yes,0.9957799145299145,0.9976695475356242,0.9953765173560897,0.9996137499641947,0.9957799145299145,0.24155333423999278,0.23194144392783136,-0.029463698958298562,0.24173534788478412,0.24155333423999278,COMPLETE
27,0.23930190681164887,2022-10-18 22:30:35.766785,2022-10-18 22:30:41.248234,0 days 00:00:05.481449,no,Sum,FeatureWiz,20,2,5,,1,distance,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=KNeighborsClassifier(leaf_size=20,
                                                                        n_jobs=2,
                                                                        p=1,
                                                                        weights='distance'),
                                             scaling_indicator='yes'))])",no,no,Sum,,FeatureWiz,,yes,1.0,1.0,1.0,1.0,1.0,0.25423126614987085,0.23930190681164887,0.004880749215559729,0.25213942510381754,0.25423126614987085,COMPLETE
28,0.22186080627085655,2022-10-18 22:30:41.418242,2022-10-18 22:31:37.067882,0 days 00:00:55.649640,smoteen,Backward Difference,BorutaShap,28,2,5,,2,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='BorutaShap',
                                             model=KNeighborsClassifier(leaf_size=28,
                                                                        n_jobs=2,
                                                                        weights='distance'),
                                             scaling_indicator='yes'))])",smoteen,no,Backward Difference,,BorutaShap,,yes,1.0,1.0,1.0,1.0,1.0,0.2279583541109449,0.22186080627085655,-0.01458232350244909,0.21838091855259745,0.2279583541109449,COMPLETE
29,0.2565207396767681,2022-10-18 22:31:37.220063,2022-10-18 22:31:46.984098,0 days 00:00:09.764035,smoteen,Helmert,FeatureWiz,21,2,11,,1,uniform,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=KNeighborsClassifier(leaf_size=21,
                                                                        n_jobs=2,
                                                                        n_neighbors=11,
                                                                        p=1),
                                             scaling_indicator='yes'))])",smoteen,no,Helmert,,FeatureWiz,,yes,0.5716119940190935,0.5248695609714707,0.3073497103781539,0.5248864546312141,0.5716119940190935,0.2602021559895897,0.2565207396767681,8.4885065643354e-05,0.2734065699410722,0.2602021559895897,COMPLETE
30,0.20714556952881055,2022-10-18 22:31:47.127102,2022-10-18 22:31:54.261866,0 days 00:00:07.134764,smoteen,Sum,MutualInformation,28,2,5,16.0,1,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_wee...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='MutualInformation',
                                             model=KNeighborsClassifier(leaf_size=28,
                                                                        n_jobs=2,
                                                                        p=1,
                                                                        weights='distance'),
                                             number=16,
                                             scaling_indicator='yes'))])",smoteen,no,Sum,,MutualInformation,16.0,yes,1.0,1.0,1.0,1.0,1.0,0.24240512187013616,0.20714556952881055,-0.004377701388761537,0.2454544072677923,0.24240512187013616,COMPLETE
31,0.25565759716168107,2022-10-18 22:31:54.418860,2022-10-18 22:32:04.070710,0 days 00:00:09.651850,smoteen,Backward Difference,FeatureWiz,15,2,11,,1,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=KNeighborsClassifier(leaf_size=15,
                                                                        n_jobs=2,
                                                                        n_neighbors=11,
                                                                        p=1,
                                                                        weights='distance'),
                                             scaling_indicator='yes'))])",smoteen,no,Backward Difference,,FeatureWiz,,yes,1.0,1.0,1.0,1.0,1.0,0.26362879096967223,0.25565759716168107,0.02914424290922937,0.2667263661488951,0.26362879096967223,COMPLETE
32,0.2823805347706841,2022-10-18 22:32:04.229717,2022-10-18 22:32:13.652848,0 days 00:00:09.423131,smoteen,Backward Difference,FeatureWiz,24,2,5,,1,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=KNeighborsClassifier(leaf_size=24,
                                                                        n_jobs=2,
                                                                        p=1,
                                                                        weights='distance'),
                                             scaling_indicator='yes'))])",smoteen,no,Backward Difference,,FeatureWiz,,yes,1.0,1.0,1.0,1.0,1.0,0.27750312100067304,0.2823805347706841,0.03104709668627437,0.326372882215097,0.27750312100067304,COMPLETE
33,0.26864869324949386,2022-10-18 22:32:13.801186,2022-10-18 22:32:23.160996,0 days 00:00:09.359810,smoteen,Polynomial,FeatureWiz,27,2,5,,1,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=KNeighborsClassifier(leaf_size=27,
                                                                        n_jobs=2,
                                                                        p=1,
                                                                        weights='distance'),
                                             scaling_indicator='yes'))])",smoteen,no,Polynomial,,FeatureWiz,,yes,1.0,1.0,1.0,1.0,1.0,0.26550252469775115,0.26864869324949386,0.03166310147867397,0.2844181539972939,0.26550252469775115,COMPLETE
34,0.2347492816612217,2022-10-18 22:32:23.309989,2022-10-18 22:32:32.892894,0 days 00:00:09.582905,smoteen,Sum,FeatureWiz,33,2,5,,2,uniform,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_wee...
                                             'Timestamp_day_of_month',
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=KNeighborsClassifier(leaf_size=33,
                                                                        n_jobs=2),
                                             scaling_indicator='yes'))])",smoteen,no,Sum,,FeatureWiz,,yes,0.4640136606329959,0.48151431396893507,0.2615534969855083,0.5562714675757243,0.4640136606329959,0.2393122654164066,0.2347492816612217,-0.002583885158588768,0.2357693905058076,0.2393122654164066,COMPLETE
35,0.25255008189777556,2022-10-18 22:32:33.052887,2022-10-18 22:32:42.595474,0 days 00:00:09.542587,smoteen,Backward Difference,FeatureWiz,22,2,5,,1,uniform,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                             'Timestamp_day_of_month',
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=KNeighborsClassifier(leaf_size=22,
                                                                        n_jobs=2,
                                                                        p=1),
                                             scaling_indicator='yes'))])",smoteen,no,Backward Difference,,FeatureWiz,,yes,0.4762885124341814,0.49020921506030435,0.2748031891591165,0.5377951604355952,0.4762885124341814,0.2525537428179207,0.25255008189777556,0.020284465518863634,0.2779119250043635,0.2525537428179207,COMPLETE
36,0.251629989848548,2022-10-18 22:32:42.770474,2022-10-18 22:32:45.503622,0 days 00:00:02.733148,no,Backward Difference,FeatureImportance_ET,10,2,5,1.0,1,distance,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=KNeighborsClassifier(leaf_size=10,
                                                                        n_jobs=2,
                                                                        p=1,
                                                                        weights='distance'),
                                             number=1,
                                             scaling_indicator='yes'))])",no,no,Backward Difference,,FeatureImportance_ET,1.0,yes,0.276990334791225,0.2706076163987347,0.1453747275371062,0.33989669328075056,0.276990334791225,0.26414303685570517,0.251629989848548,0.06264131304570209,0.2424819909997776,0.26414303685570517,COMPLETE
37,0.2839852213299718,2022-10-18 22:32:45.654791,2022-10-18 22:33:05.184241,0 days 00:00:19.529450,smoteen,Backward Difference,Lasso,25,2,5,10.0,1,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=KNeighborsClassifier(leaf_size=25,
                                                                        n_jobs=2,
                                                                        p=1,
                                                                        weights='distance'),
                                             number=10,
                                             scaling_indicator='yes'))])",smoteen,no,Backward Difference,,Lasso,10.0,yes,0.9776226663995362,0.9856956800730585,0.9789069390147619,0.9942655792503069,0.9776226663995362,0.27767452176621904,0.2839852213299718,0.06651197640101045,0.33700130637050146,0.27767452176621904,COMPLETE
38,0.27386479911733413,2022-10-18 22:33:05.348234,2022-10-18 22:33:25.236441,0 days 00:00:19.888207,smoteen,Backward Difference,Lasso,30,2,5,19.0,1,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=KNeighborsClassifier(n_jobs=2,
                                                                        p=1,
                                                                        weights='distance'),
                                             number=19,
                                             scaling_indicator='yes'))])",smoteen,no,Backward Difference,,Lasso,19.0,yes,0.9978632478632479,0.9988211865384519,0.9976621270822607,0.9998070987654321,0.9978632478632479,0.2681348882542273,0.27386479911733413,0.01461278999912074,0.29086747947042063,0.2681348882542273,COMPLETE
39,0.23921167027519727,2022-10-18 22:33:25.391165,2022-10-18 22:33:32.736696,0 days 00:00:07.345531,smoteen,Backward Difference,MutualInformation,18,2,9,22.0,2,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='MutualInformation',
                                             model=KNeighborsClassifier(leaf_size=18,
                                                                        n_jobs=2,
                                                                        n_neighbors=9,
                                                                        weights='distance'),
                                             number=22,
                                             scaling_indicator='yes'))])",smoteen,no,Backward Difference,,MutualInformation,22.0,yes,1.0,1.0,1.0,1.0,1.0,0.2671786459041661,0.23921167027519727,0.04789731972198561,0.2887835572076931,0.2671786459041661,COMPLETE
