number,value,datetime_start,datetime_complete,duration,params_balancing,params_contrast_method,params_feature_selection,params_leaf_size,params_n_jobs,params_n_neighbors,params_number_features,params_p,params_weights,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_contrast_encoding_method,user_attrs_damping,user_attrs_feature_selection,user_attrs_number_features,user_attrs_scaling_indicator,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
20,0.22171857772090944,2022-10-18 22:21:33.256527,2022-10-18 22:21:39.106830,0 days 00:00:05.850303,smoteen,Sum,FeatureImportance_ET,50,2,5,2.0,3,uniform,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_wee...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=KNeighborsClassifier(leaf_size=50,
                                                                        n_jobs=2,
                                                                        p=3),
                                             number=2,
                                             scaling_indicator='yes'))])",smoteen,no,Sum,,FeatureImportance_ET,2.0,yes,0.2590843023255814,0.2396286435856504,0.013994466920996531,0.2607658391809137,0.2590843023255814,0.23846653671215076,0.22171857772090944,-0.006468817511600398,0.2143013916904726,0.23846653671215076,COMPLETE
21,0.2764428584470453,2022-10-18 22:21:39.307456,2022-10-18 22:21:52.424549,0 days 00:00:13.117093,smoteen,Backward Difference,FeatureWiz,34,2,7,,3,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=KNeighborsClassifier(leaf_size=34,
                                                                        n_jobs=2,
                                                                        n_neighbors=7,
                                                                        p=3,
                                                                        weights='distance'),
                                             scaling_indicator='yes'))])",smoteen,no,Backward Difference,,FeatureWiz,,yes,1.0,1.0,1.0,1.0,1.0,0.2723900341275902,0.2764428584470453,0.04340358259134199,0.3095471721522626,0.2723900341275902,COMPLETE
22,0.254888333920592,2022-10-18 22:21:52.625165,2022-10-18 22:21:58.835174,0 days 00:00:06.210009,smoteen,Helmert,FeatureImportance_ET,39,2,9,15.0,3,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=KNeighborsClassifier(leaf_size=39,
                                                                        n_jobs=2,
                                                                        n_neighbors=9,
                                                                        p=3,
                                                                        weights='distance'),
                                             number=15,
                                             scaling_indicator='yes'))])",smoteen,no,Helmert,,FeatureImportance_ET,15.0,yes,0.9966666666666667,0.9982027573485941,0.9976889011378832,0.9998070987654321,0.9966666666666667,0.27964162397811926,0.254888333920592,0.05345880752937219,0.27889813881735276,0.27964162397811926,COMPLETE
23,0.24082553784889937,2022-10-18 22:21:59.036583,2022-10-18 22:22:02.533213,0 days 00:00:03.496630,no,Backward Difference,FeatureImportance_ET,29,2,5,24.0,3,distance,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=KNeighborsClassifier(leaf_size=29,
                                                                        n_jobs=2,
                                                                        p=3,
                                                                        weights='distance'),
                                             number=24,
                                             scaling_indicator='yes'))])",no,no,Backward Difference,,FeatureImportance_ET,24.0,yes,1.0,1.0,1.0,1.0,1.0,0.2605922374843223,0.24082553784889937,0.035904457873849605,0.2291814091665266,0.2605922374843223,COMPLETE
24,0.2695323242418992,2022-10-18 22:22:02.743580,2022-10-18 22:22:08.531661,0 days 00:00:05.788081,smoteen,Polynomial,FeatureImportance_ET,38,2,3,17.0,2,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=KNeighborsClassifier(leaf_size=38,
                                                                        n_jobs=2,
                                                                        n_neighbors=3,
                                                                        weights='distance'),
                                             number=17,
                                             scaling_indicator='yes'))])",smoteen,no,Polynomial,,FeatureImportance_ET,17.0,yes,0.9896279537456009,0.994402798779347,0.9930335322219476,0.9994239631336406,0.9896279537456009,0.2749269005847953,0.2695323242418992,0.023993237739902654,0.28642261723783463,0.2749269005847953,COMPLETE
25,0.28920949941064467,2022-10-18 22:22:08.729566,2022-10-18 22:22:14.894605,0 days 00:00:06.165039,smoteen,Backward Difference,FeatureImportance_ET,31,2,5,24.0,3,uniform,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=KNeighborsClassifier(leaf_size=31,
                                                                        n_jobs=2,
                                                                        p=3),
                                             number=24,
                                             scaling_indicator='yes'))])",smoteen,no,Backward Difference,,FeatureImportance_ET,24.0,yes,0.37048928996574454,0.3998389926959103,0.20008727734545537,0.47644971354811183,0.37048928996574454,0.287042863486152,0.28920949941064467,0.06795365018939024,0.3073294483900833,0.287042863486152,COMPLETE
26,0.26097553631392006,2022-10-18 22:22:15.061199,2022-10-18 22:23:13.527802,0 days 00:00:58.466603,smoteen,Backward Difference,BorutaShap,36,2,5,,2,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='BorutaShap',
                                             model=KNeighborsClassifier(leaf_size=36,
                                                                        n_jobs=2,
                                                                        weights='distance'),
                                             scaling_indicator='yes'))])",smoteen,no,Backward Difference,,BorutaShap,,yes,1.0,1.0,1.0,1.0,1.0,0.2625140430500488,0.26097553631392006,-0.0014683878580456615,0.2709298871779063,0.2625140430500488,COMPLETE
27,0.2240158949120112,2022-10-18 22:23:13.699809,2022-10-18 22:23:20.883000,0 days 00:00:07.183191,smoteen,Backward Difference,MutualInformation,35,2,3,20.0,2,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='MutualInformation',
                                             model=KNeighborsClassifier(leaf_size=35,
                                                                        n_jobs=2,
                                                                        n_neighbors=3,
                                                                        weights='distance'),
                                             number=20,
                                             scaling_indicator='yes'))])",smoteen,no,Backward Difference,,MutualInformation,20.0,yes,1.0,1.0,1.0,1.0,1.0,0.24501326425286032,0.2240158949120112,0.036097471609391175,0.2716128809883199,0.24501326425286032,COMPLETE
28,0.3324695025651521,2022-10-18 22:23:21.057000,2022-10-18 22:23:26.459931,0 days 00:00:05.402931,smoteen,Backward Difference,FeatureImportance_ET,43,2,5,20.0,2,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=KNeighborsClassifier(leaf_size=43,
                                                                        n_jobs=2,
                                                                        weights='distance'),
                                             number=20,
                                             scaling_indicator='yes'))])",smoteen,no,Backward Difference,,FeatureImportance_ET,20.0,yes,1.0,1.0,1.0,1.0,1.0,0.3207842879992003,0.3324695025651521,0.08934311949760147,0.4291709161309,0.3207842879992003,COMPLETE
29,0.22733653903529993,2022-10-18 22:23:26.619936,2022-10-18 22:23:37.507883,0 days 00:00:10.887947,smoteen,Helmert,FeatureWiz,49,2,5,,3,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=KNeighborsClassifier(leaf_size=49,
                                                                        n_jobs=2,
                                                                        p=3,
                                                                        weights='distance'),
                                             scaling_indicator='yes'))])",smoteen,no,Helmert,,FeatureWiz,,yes,1.0,1.0,1.0,1.0,1.0,0.22633581153572993,0.22733653903529993,-0.02682935392784233,0.2352127112972321,0.22633581153572993,COMPLETE
30,0.28181880595204706,2022-10-18 22:23:37.652882,2022-10-18 22:23:43.499271,0 days 00:00:05.846389,smoteen,Sum,FeatureImportance_ET,42,2,7,19.0,4,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_wee...
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=KNeighborsClassifier(leaf_size=42,
                                                                        n_jobs=2,
                                                                        n_neighbors=7,
                                                                        p=4,
                                                                        weights='distance'),
                                             number=19,
                                             scaling_indicator='yes'))])",smoteen,no,Sum,,FeatureImportance_ET,19.0,yes,0.9950980392156863,0.9973781850954504,0.9976888515475713,0.9998070987654321,0.9950980392156863,0.2878785157752926,0.28181880595204706,0.07184603010233215,0.2886724386724387,0.2878785157752926,COMPLETE
31,0.29195655678631294,2022-10-18 22:23:43.653267,2022-10-18 22:23:48.561312,0 days 00:00:04.908045,smoteen,Backward Difference,FeatureImportance_ET,43,2,5,22.0,2,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=KNeighborsClassifier(leaf_size=43,
                                                                        n_jobs=2,
                                                                        weights='distance'),
                                             number=22,
                                             scaling_indicator='yes'))])",smoteen,no,Backward Difference,,FeatureImportance_ET,22.0,yes,1.0,1.0,1.0,1.0,1.0,0.295899305882476,0.29195655678631294,0.04563754244023039,0.2966132129624334,0.295899305882476,COMPLETE
32,0.22904323003466032,2022-10-18 22:23:48.727304,2022-10-18 22:23:53.479295,0 days 00:00:04.751991,smoteen,Polynomial,ANOVA,30,2,5,14.0,4,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=KNeighborsClassifier(n_jobs=2,
                                                                        p=4,
                                                                        weights='distance'),
                                             number=14,
                                             scaling_indicator='yes'))])",smoteen,no,Polynomial,,ANOVA,14.0,yes,0.9863480392156863,0.9916031326944545,0.9907280640794212,0.9973384063950674,0.9863480392156863,0.24989787731270796,0.22904323003466032,0.010679512517942772,0.23304802498553356,0.24989787731270796,COMPLETE
33,0.2705778588367888,2022-10-18 22:23:53.625295,2022-10-18 22:23:58.789828,0 days 00:00:05.164533,smoteen,Backward Difference,ANOVA,41,2,5,24.0,3,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=KNeighborsClassifier(leaf_size=41,
                                                                        n_jobs=2,
                                                                        p=3,
                                                                        weights='distance'),
                                             number=24,
                                             scaling_indicator='yes'))])",smoteen,no,Backward Difference,,ANOVA,24.0,yes,0.9979166666666667,0.9988483609971723,0.9976870165180803,0.9998066511987626,0.9979166666666667,0.2752091491815074,0.2705778588367888,0.029853325852545336,0.2692176634701408,0.2752091491815074,COMPLETE
34,0.2835365497854538,2022-10-18 22:23:58.932822,2022-10-18 22:24:04.400308,0 days 00:00:05.467486,smoteen,Backward Difference,FeatureImportance_ET,48,2,11,17.0,3,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=KNeighborsClassifier(leaf_size=48,
                                                                        n_jobs=2,
                                                                        n_neighbors=11,
                                                                        p=3,
                                                                        weights='distance'),
                                             number=17,
                                             scaling_indicator='yes'))])",smoteen,no,Backward Difference,,FeatureImportance_ET,17.0,yes,0.9979166666666667,0.9988483609971723,0.9976870165180803,0.9998066511987626,0.9979166666666667,0.2895059548925318,0.2835365497854538,0.07072791274922767,0.31239528075205586,0.2895059548925318,COMPLETE
35,0.25410165636710413,2022-10-18 22:24:04.557301,2022-10-18 22:24:07.323111,0 days 00:00:02.765810,no,Sum,FeatureImportance_ET,45,2,5,21.0,2,distance,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=KNeighborsClassifier(leaf_size=45,
                                                                        n_jobs=2,
                                                                        weights='distance'),
                                             number=21,
                                             scaling_indicator='yes'))])",no,no,Sum,,FeatureImportance_ET,21.0,yes,1.0,1.0,1.0,1.0,1.0,0.26560228629282073,0.25410165636710413,0.0588810288008143,0.2531947359047097,0.26560228629282073,COMPLETE
36,0.2235057822495662,2022-10-18 22:24:07.484110,2022-10-18 22:24:10.630126,0 days 00:00:03.146016,no,Backward Difference,FeatureImportance_ET,42,2,3,10.0,3,uniform,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=KNeighborsClassifier(leaf_size=42,
                                                                        n_jobs=2,
                                                                        n_neighbors=3,
                                                                        p=3),
                                             number=10,
                                             scaling_indicator='yes'))])",no,no,Backward Difference,,FeatureImportance_ET,10.0,yes,0.39889955552495504,0.47006767382919384,0.3904392554165111,0.8165830981281333,0.39889955552495504,0.2464489172975505,0.2235057822495662,0.0008998527547376274,0.22706510818444844,0.2464489172975505,COMPLETE
37,0.28958755218522536,2022-10-18 22:24:10.785120,2022-10-18 22:24:15.881103,0 days 00:00:05.095983,smoteen,Backward Difference,FeatureImportance_ET,40,2,7,17.0,2,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=KNeighborsClassifier(leaf_size=40,
                                                                        n_jobs=2,
                                                                        n_neighbors=7,
                                                                        weights='distance'),
                                             number=17,
                                             scaling_indicator='yes'))])",smoteen,no,Backward Difference,,FeatureImportance_ET,17.0,yes,0.9979166666666667,0.9988483609971723,0.9976870165180803,0.9998066511987626,0.9979166666666667,0.29299791584573304,0.28958755218522536,0.07947478587597023,0.37128456855377506,0.29299791584573304,COMPLETE
38,0.29162870136411634,2022-10-18 22:24:16.051106,2022-10-18 22:24:21.230135,0 days 00:00:05.179029,smoteen,Sum,FeatureImportance_ET,30,2,5,21.0,2,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_wee...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=KNeighborsClassifier(n_jobs=2,
                                                                        weights='distance'),
                                             number=21,
                                             scaling_indicator='yes'))])",smoteen,no,Sum,,FeatureImportance_ET,21.0,yes,1.0,1.0,1.0,1.0,1.0,0.28682159645286937,0.29162870136411634,0.06779322738361476,0.32296164890386,0.28682159645286937,COMPLETE
39,0.3464747708361138,2022-10-18 22:24:21.393135,2022-10-18 22:24:26.493329,0 days 00:00:05.100194,smoteen,Backward Difference,FeatureImportance_ET,29,2,9,21.0,2,distance,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=KNeighborsClassifier(leaf_size=29,
                                                                        n_jobs=2,
                                                                        n_neighbors=9,
                                                                        weights='distance'),
                                             number=21,
                                             scaling_indicator='yes'))])",smoteen,no,Backward Difference,,FeatureImportance_ET,21.0,yes,1.0,1.0,1.0,1.0,1.0,0.341461193524127,0.3464747708361138,0.1187646236082069,0.39562077502948867,0.341461193524127,COMPLETE
