number,value,datetime_start,datetime_complete,duration,params_balancing,params_ccp_alpha,params_class_weight,params_contrast_method,params_feature_selection,params_n_estimators,params_n_jobs,params_number_features,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_contrast_encoding_method,user_attrs_damping,user_attrs_feature_selection,user_attrs_number_features,user_attrs_scaling_indicator,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
20,0.03177462251027704,2022-10-19 09:55:27.439987,2022-10-19 09:55:31.985891,0 days 00:00:04.545904,smoteen,0.017042779583674533,None,Sum,ANOVA,100,2,19.0,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_wee...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=ExtraTreesClassifier(ccp_alpha=0.017042779583674533,
                                                                        n_jobs=2,
                                                                        random_state=120),
                                             number=19))])",smoteen,no,Sum,,ANOVA,19.0,no,0.2671291917028576,0.03728146428191759,0.013067488447850691,0.10162157842884123,0.2671291917028576,0.2454594017094017,0.03177462251027704,-0.0032645921067831264,0.020156310324716396,0.2454594017094017,COMPLETE
21,0.2538851466054622,2022-10-19 09:55:32.142421,2022-10-19 09:55:34.575596,0 days 00:00:02.433175,no,0.001034926013370496,balanced_subsample,Sum,ANOVA,100,2,23.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=ExtraTreesClassifier(ccp_alpha=0.001034926013370496,
                                                                        class_weight='balanced_subsample',
                                                                        n_jobs=2,
                                                                        random_state=120),
                                             number=23))])",no,no,Sum,,ANOVA,23.0,no,0.846640585721468,0.9010560956475091,0.8731001512424931,0.9907517368389983,0.846640585721468,0.26287361923326835,0.2538851466054622,0.09755111047717509,0.3782804432345283,0.26287361923326835,COMPLETE
22,0.32873990223850963,2022-10-19 09:55:34.724403,2022-10-19 09:55:40.164975,0 days 00:00:05.440572,no,0.006281752055930066,balanced_subsample,Helmert,FeatureWiz,100,2,,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=ExtraTreesClassifier(ccp_alpha=0.006281752055930066,
                                                                        class_weight='balanced_subsample',
                                                                        n_jobs=2,
                                                                        random_state=120)))])",no,no,Helmert,,FeatureWiz,,no,0.9486768607205575,0.8030222924065268,0.7227539017525922,0.7202441706883885,0.9486768607205575,0.3546823146782347,0.32873990223850963,0.16486337731336095,0.3358136290794696,0.3546823146782347,COMPLETE
23,0.32740906832281075,2022-10-19 09:55:40.323187,2022-10-19 09:55:45.710636,0 days 00:00:05.387449,no,0.004583118600831273,balanced_subsample,Helmert,FeatureWiz,100,2,,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=ExtraTreesClassifier(ccp_alpha=0.004583118600831273,
                                                                        class_weight='balanced_subsample',
                                                                        n_jobs=2,
                                                                        random_state=120)))])",no,no,Helmert,,FeatureWiz,,no,0.968654711071372,0.909324958757022,0.8580923732468865,0.8716174227925939,0.968654711071372,0.3244035881046285,0.32740906832281075,0.17119308218558318,0.3696767830848236,0.3244035881046285,COMPLETE
24,0.3273829685273055,2022-10-19 09:55:45.886181,2022-10-19 09:55:51.193984,0 days 00:00:05.307803,no,0.008301573031920065,balanced_subsample,Helmert,FeatureWiz,100,2,,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=ExtraTreesClassifier(ccp_alpha=0.008301573031920065,
                                                                        class_weight='balanced_subsample',
                                                                        n_jobs=2,
                                                                        random_state=120)))])",no,no,Helmert,,FeatureWiz,,no,0.9176126215453362,0.6992695012310838,0.6122693293046759,0.6076861078651846,0.9176126215453362,0.370145674304691,0.3273829685273055,0.20612328203708477,0.3243622187644004,0.370145674304691,COMPLETE
25,0.22862163685870907,2022-10-19 09:55:51.360269,2022-10-19 09:55:56.570263,0 days 00:00:05.209994,no,0.0053010109485603025,None,Helmert,FeatureWiz,100,2,,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=ExtraTreesClassifier(ccp_alpha=0.0053010109485603025,
                                                                        n_jobs=2,
                                                                        random_state=120)))])",no,no,Helmert,,FeatureWiz,,no,0.25,0.22862184038199998,0.0,0.21061197916666666,0.25,0.25,0.22862163685870907,0.0,0.21061197916666666,0.25,COMPLETE
26,0.2957799814609014,2022-10-19 09:55:56.711869,2022-10-19 09:56:03.027760,0 days 00:00:06.315891,no,0.002269196326734734,balanced_subsample,Helmert,Lasso,100,2,9.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=ExtraTreesClassifier(ccp_alpha=0.002269196326734734,
                                                                        class_weight='balanced_subsample',
                                                                        n_jobs=2,
                                                                        random_state=120),
                                             number=9))])",no,no,Helmert,,Lasso,9.0,no,0.9858881540532739,0.9207519656961739,0.876994405319342,0.8729971967135169,0.9858881540532739,0.29851213412514926,0.2957799814609014,0.09952809538004233,0.29581070937312215,0.29851213412514926,COMPLETE
27,0.30662738960434227,2022-10-19 09:56:03.184636,2022-10-19 09:56:08.602749,0 days 00:00:05.418113,no,0.009770145429106388,balanced_subsample,Backward Difference,FeatureWiz,100,2,,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=ExtraTreesClassifier(ccp_alpha=0.009770145429106388,
                                                                        class_weight='balanced_subsample',
                                                                        n_jobs=2,
                                                                        random_state=120)))])",no,no,Backward Difference,,FeatureWiz,,no,0.9039246625485023,0.6607100309580017,0.5677937961443448,0.5738295308848811,0.9039246625485023,0.35426265777907967,0.30662738960434227,0.16004723707385343,0.3143185145810501,0.35426265777907967,COMPLETE
28,0.23705673758865245,2022-10-19 09:56:08.752184,2022-10-19 09:56:14.016785,0 days 00:00:05.264601,no,0.0012692034844789674,balanced,Helmert,FeatureWiz,100,2,,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=ExtraTreesClassifier(ccp_alpha=0.0012692034844789674,
                                                                        class_weight='balanced',
                                                                        n_jobs=2,
                                                                        random_state=120)))])",no,no,Helmert,,FeatureWiz,,no,0.9483477878330819,0.97050653040663,0.9575536220592706,0.9965878156079778,0.9483477878330819,0.2536143599740091,0.23705673758865245,0.07074792566397188,0.2946708867273944,0.2536143599740091,COMPLETE
29,0.28763208004539814,2022-10-19 09:56:14.168586,2022-10-19 09:56:19.516759,0 days 00:00:05.348173,no,0.026885143573506756,balanced_subsample,Polynomial,FeatureWiz,100,2,,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=ExtraTreesClassifier(ccp_alpha=0.026885143573506756,
                                                                        class_weight='balanced_subsample',
                                                                        n_jobs=2,
                                                                        random_state=120)))])",no,no,Polynomial,,FeatureWiz,,no,0.5065838333766886,0.351565012113336,0.2452781517056523,0.38700331282642536,0.5065838333766886,0.39229402703239913,0.28763208004539814,0.16291758121045974,0.2913380290894405,0.39229402703239913,COMPLETE
30,0.276360210298285,2022-10-19 09:56:19.672108,2022-10-19 09:56:22.447518,0 days 00:00:02.775410,no,0.0013945261425342853,balanced_subsample,Helmert,FeatureImportance_ET,100,2,17.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=ExtraTreesClassifier(ccp_alpha=0.0013945261425342853,
                                                                        class_weight='balanced_subsample',
                                                                        n_jobs=2,
                                                                        random_state=120),
                                             number=17))])",no,no,Helmert,,FeatureImportance_ET,17.0,no,0.8222948977334866,0.8796896953231793,0.8338599794124743,0.9654450517423191,0.8222948977334866,0.2745980476600632,0.276360210298285,0.08416490331151733,0.41369363723144087,0.2745980476600632,COMPLETE
31,0.3013123259419131,2022-10-19 09:56:22.600590,2022-10-19 09:56:28.107969,0 days 00:00:05.507379,no,0.01900948682700257,balanced_subsample,Helmert,FeatureWiz,100,2,,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=ExtraTreesClassifier(ccp_alpha=0.01900948682700257,
                                                                        class_weight='balanced_subsample',
                                                                        n_jobs=2,
                                                                        random_state=120)))])",no,no,Helmert,,FeatureWiz,,no,0.6316843438084511,0.4413414540775909,0.32847992252030606,0.4126221383893464,0.6316843438084511,0.36588491266428846,0.3013123259419131,0.15919775146997836,0.3059154326747009,0.36588491266428846,COMPLETE
32,0.2631728065939469,2022-10-19 09:56:28.264589,2022-10-19 09:56:46.543075,0 days 00:00:18.278486,no,0.004943102445558565,balanced_subsample,Helmert,BorutaShap,100,2,,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='BorutaShap',
                                             model=ExtraTreesClassifier(ccp_alpha=0.004943102445558565,
                                                                        class_weight='balanced_subsample',
                                                                        n_jobs=2,
                                                                        random_state=120)))])",no,no,Helmert,,BorutaShap,,no,0.7321655413260948,0.5032874414485069,0.3912758820545433,0.4587944793363706,0.7321655413260948,0.3046204104726136,0.2631728065939469,0.10725157944521103,0.2834580354110851,0.3046204104726136,COMPLETE
33,0.2842313026546874,2022-10-19 09:56:46.685948,2022-10-19 09:56:51.901929,0 days 00:00:05.215981,no,0.001768656371683123,balanced_subsample,Helmert,FeatureWiz,100,2,,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=ExtraTreesClassifier(ccp_alpha=0.001768656371683123,
                                                                        class_weight='balanced_subsample',
                                                                        n_jobs=2,
                                                                        random_state=120)))])",no,no,Helmert,,FeatureWiz,,no,0.9604538629807328,0.9745745319273148,0.9671407663746482,0.9907263643801117,0.9604538629807328,0.2821637426900585,0.2842313026546874,0.1302540134067639,0.4350670451907797,0.2821637426900585,COMPLETE
34,0.2941094258738968,2022-10-19 09:56:52.076900,2022-10-19 09:56:59.554072,0 days 00:00:07.477172,smoteen,0.008647177298980648,balanced_subsample,Helmert,FeatureWiz,100,2,,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=ExtraTreesClassifier(ccp_alpha=0.008647177298980648,
                                                                        class_weight='balanced_subsample',
                                                                        n_jobs=2,
                                                                        random_state=120)))])",smoteen,no,Helmert,,FeatureWiz,,no,0.46851996037175847,0.4657274842961299,0.30394900805568,0.5126643624572469,0.46851996037175847,0.30392676516707523,0.2941094258738968,0.07598877018305573,0.36498998258309534,0.30392676516707523,COMPLETE
35,0.2950621430798663,2022-10-19 09:56:59.713387,2022-10-19 09:57:05.053966,0 days 00:00:05.340579,no,0.00335056017613337,balanced_subsample,Sum,FeatureWiz,100,2,,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=ExtraTreesClassifier(ccp_alpha=0.00335056017613337,
                                                                        class_weight='balanced_subsample',
                                                                        n_jobs=2,
                                                                        random_state=120)))])",no,no,Sum,,FeatureWiz,,no,0.9625059919658664,0.94500063208558,0.9069356632733646,0.9332836968091662,0.9625059919658664,0.29633473487767653,0.2950621430798663,0.15812969714846953,0.3082415010177691,0.29633473487767653,COMPLETE
36,0.22862163685870907,2022-10-19 09:57:05.202011,2022-10-19 09:57:07.905919,0 days 00:00:02.703908,no,0.08609897370082925,None,Polynomial,FeatureImportance_ET,100,2,24.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=ExtraTreesClassifier(ccp_alpha=0.08609897370082925,
                                                                        n_jobs=2,
                                                                        random_state=120),
                                             number=24))])",no,no,Polynomial,,FeatureImportance_ET,24.0,no,0.25,0.22862184038199998,0.0,0.21061197916666666,0.25,0.25,0.22862163685870907,0.0,0.21061197916666666,0.25,COMPLETE
37,0.26146351066254403,2022-10-19 09:57:08.050929,2022-10-19 09:57:26.831472,0 days 00:00:18.780543,no,0.002615784675721808,balanced,Backward Difference,BorutaShap,100,2,,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='BorutaShap',
                                             model=ExtraTreesClassifier(ccp_alpha=0.002615784675721808,
                                                                        class_weight='balanced',
                                                                        n_jobs=2,
                                                                        random_state=120)))])",no,no,Backward Difference,,BorutaShap,,no,0.7358205070041713,0.5846823459226368,0.4445000945762554,0.5430139051128703,0.7358205070041713,0.28178649100721725,0.26146351066254403,0.10592236145410257,0.2773480461076255,0.28178649100721725,COMPLETE
38,0.03346520717844247,2022-10-19 09:57:26.989578,2022-10-19 09:57:31.651360,0 days 00:00:04.661782,smoteen,0.03520241254260838,None,Helmert,FeatureImportance_ET,100,2,13.0,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=ExtraTreesClassifier(ccp_alpha=0.03520241254260838,
                                                                        n_jobs=2,
                                                                        random_state=120),
                                             number=13))])",smoteen,no,Helmert,,FeatureImportance_ET,13.0,no,0.24589680598278932,0.07995879466775581,-0.0005550733251204687,0.2363397798089277,0.24589680598278932,0.24321581196581196,0.03346520717844247,0.0011399458377251918,0.024570943227916586,0.24321581196581196,COMPLETE
39,0.027596156140801093,2022-10-19 09:57:31.798298,2022-10-19 09:58:21.354070,0 days 00:00:49.555772,smoteen,0.06382759672475549,balanced,Helmert,BorutaShap,100,2,,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='BorutaShap',
                                             model=ExtraTreesClassifier(ccp_alpha=0.06382759672475549,
                                                                        class_weight='balanced',
                                                                        n_jobs=2,
                                                                        random_state=120)))])",smoteen,no,Helmert,,BorutaShap,,no,0.28143787058520237,0.04189648619610565,0.019477951682856643,0.17114142730664558,0.28143787058520237,0.2553418803418804,0.027596156140801093,-0.004113708743157452,0.015565074409498877,0.2553418803418804,COMPLETE
