number,value,datetime_start,datetime_complete,duration,params_balancing,params_boosting_type,params_contrast_method,params_device_type,params_drop_rate,params_feature_selection,params_gpu_use_dp,params_is_unbalance,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_min_split_gain,params_n_estimators,params_num_leaves,params_number_features,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_contrast_encoding_method,user_attrs_damping,user_attrs_feature_selection,user_attrs_number_features,user_attrs_scaling_indicator,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
10,0.09979889037175264,2022-10-19 12:31:10.756610,2022-10-19 12:31:16.968584,0 days 00:00:06.211974,smoteen,gbdt,Polynomial,gpu,,MutualInformation,False,true,0.016195100056776393,63,5,93,9.410164218015053,100,1138,14.0,0.7497944853971855,45.46083524595957,0.74333126958061,4,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='true',
                                                                  learning_rate=0.016195100056776393,
                                                                  max_bin=63,
                                                                  max_depth=5,
                                                                  min_child_samples=93,
                                                                  min_split_gain=9.410164218015053,
                                                                  num_leaves=1138,
                                                                  random_state=120,
                                                                  reg_alpha=0.7497944853971855,
                                                                  reg_lambda=45.46083524595957,
                                                                  subsample=0.74333126958061,
                                                                  subsample_freq=4),
                                             number=14))])",smoteen,no,Polynomial,,MutualInformation,14.0,no,0.3935452601065967,0.24394806883827824,0.13594065854903772,0.3328951998865552,0.3935452601065967,0.20246554694229113,0.09979889037175264,-0.01930111279862858,0.2625165603695496,0.20246554694229113,COMPLETE
11,0.05299516990312176,2022-10-19 12:31:17.135537,2022-10-19 12:31:21.814213,0 days 00:00:04.678676,smoteen,gbdt,Helmert,gpu,,ANOVA,False,false,0.04065797807325839,63,7,64,6.44292275548427,100,635,29.0,0.16546298303418502,11.292146745583587,0.6404619552436157,1,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.04065797807325839,
                                                                  max_bin=63,
                                                                  max_depth=7,
                                                                  min_child_samples=64,
                                                                  min_split_gain=6.44292275548427,
                                                                  num_leaves=635,
                                                                  random_state=120,
                                                                  reg_alpha=0.16546298303418502,
                                                                  reg_lambda=11.292146745583587,
                                                                  subsample=0.6404619552436157,
                                                                  subsample_freq=1),
                                             number=29))])",smoteen,no,Helmert,,ANOVA,29.0,no,0.40601795520902656,0.20075023007570322,0.11989180449332433,0.255545431914256,0.40601795520902656,0.2236111111111111,0.05299516990312176,-0.017090159386622644,0.038577849276243796,0.2236111111111111,COMPLETE
12,0.1793774866700275,2022-10-19 12:31:21.975008,2022-10-19 12:31:28.603574,0 days 00:00:06.628566,no,dart,Helmert,gpu,0.5883325361924513,FeatureWiz,False,false,0.013240063435544047,63,9,80,0.9162078252773279,100,369,,2.944426286646532,19.872307467982214,0.6773288073834068,5,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                                                  device_type='gpu',
                                                                  drop_rate=0.5883325361924513,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.013240063435544047,
                                                                  max_bin=63,
                                                                  max_depth=9,
                                                                  min_child_samples=80,
                                                                  min_split_gain=0.9162078252773279,
                                                                  num_leaves=369,
                                                                  random_state=120,
                                                                  reg_alpha=2.944426286646532,
                                                                  reg_lambda=19.872307467982214,
                                                                  subsample=0.6773288073834068,
                                                                  subsample_freq=5)))])",no,no,Helmert,,FeatureWiz,,no,0.2723124516627997,0.17530309346853504,0.056343281998846674,0.1616064663347452,0.2723124516627997,0.27742248062015507,0.1793774866700275,0.06397480161625747,0.1645322712418301,0.27742248062015507,COMPLETE
13,0.24994182377024898,2022-10-19 12:31:28.774495,2022-10-19 12:31:49.273993,0 days 00:00:20.499498,smoteen,dart,Helmert,gpu,0.0869481458347236,Lasso,False,false,0.019314995220694204,63,4,91,3.2971519271120253,100,1721,1.0,0.5652594098715058,3.372847270581811,0.6738786742772888,3,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                                                  device_type='gpu',
                                                                  drop_rate=0.0869481458347236,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.019314995220694204,
                                                                  max_bin=63,
                                                                  max_depth=4,
                                                                  min_child_samples=91,
                                                                  min_split_gain=3.2971519271120253,
                                                                  num_leaves=1721,
                                                                  random_state=120,
                                                                  reg_alpha=0.5652594098715058,
                                                                  reg_lambda=3.372847270581811,
                                                                  subsample=0.6738786742772888,
                                                                  subsample_freq=3),
                                             number=1))])",smoteen,no,Helmert,,Lasso,1.0,no,0.368735663710978,0.3367055536508557,0.09936945255721491,0.3531178915816969,0.368735663710978,0.2505017502595022,0.24994182377024898,0.020936317407363413,0.3290124279879338,0.2505017502595022,COMPLETE
14,0.2492278772229691,2022-10-19 12:31:49.429641,2022-10-19 12:32:08.372939,0 days 00:00:18.943298,smoteen,dart,Sum,gpu,0.007832506838335288,Lasso,False,false,0.021117647614078704,63,3,94,6.55984770125134,100,1660,1.0,0.5173816045232726,13.573446393056017,0.5622058288120161,1,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_wee...
                                                                  device_type='gpu',
                                                                  drop_rate=0.007832506838335288,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.021117647614078704,
                                                                  max_bin=63,
                                                                  max_depth=3,
                                                                  min_child_samples=94,
                                                                  min_split_gain=6.55984770125134,
                                                                  num_leaves=1660,
                                                                  random_state=120,
                                                                  reg_alpha=0.5173816045232726,
                                                                  reg_lambda=13.573446393056017,
                                                                  subsample=0.5622058288120161,
                                                                  subsample_freq=1),
                                             number=1))])",smoteen,no,Sum,,Lasso,1.0,no,0.3679023303776447,0.3358999760959703,0.09875017644686841,0.35301632527318044,0.3679023303776447,0.25327952803728,0.2492278772229691,0.022054550661325223,0.32847328124625536,0.25327952803728,COMPLETE
15,0.22859158516980416,2022-10-19 12:32:08.549297,2022-10-19 12:32:14.365792,0 days 00:00:05.816495,no,gbdt,Backward Difference,gpu,,Lasso,False,false,0.016977217741317652,63,8,94,11.946698282179975,100,965,1.0,0.21199156382128392,33.17410899598496,0.9276539957413751,1,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.016977217741317652,
                                                                  max_bin=63,
                                                                  max_depth=8,
                                                                  min_child_samples=94,
                                                                  min_split_gain=11.946698282179975,
                                                                  num_leaves=965,
                                                                  random_state=120,
                                                                  reg_alpha=0.21199156382128392,
                                                                  reg_lambda=33.17410899598496,
                                                                  subsample=0.9276539957413751,
                                                                  subsample_freq=1),
                                             number=1))])",no,no,Backward Difference,,Lasso,1.0,no,0.25,0.22859163282347905,0.0,0.21056069848744294,0.25,0.25,0.22859158516980416,0.0,0.21056091707516342,0.25,COMPLETE
16,0.06442558819243084,2022-10-19 12:32:14.525460,2022-10-19 12:32:20.157658,0 days 00:00:05.632198,smoteen,dart,Helmert,gpu,0.0008200851442045979,FeatureImportance_ET,False,false,0.019654240269884306,63,4,91,0.8135827861626166,100,1801,17.0,3.5083878434395754,0.7795904718197875,0.6093882511332385,2,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                                                  device_type='gpu',
                                                                  drop_rate=0.0008200851442045979,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.019654240269884306,
                                                                  max_bin=63,
                                                                  max_depth=4,
                                                                  min_child_samples=91,
                                                                  min_split_gain=0.8135827861626166,
                                                                  num_leaves=1801,
                                                                  random_state=120,
                                                                  reg_alpha=3.5083878434395754,
                                                                  reg_lambda=0.7795904718197875,
                                                                  subsample=0.6093882511332385,
                                                                  subsample_freq=2),
                                             number=17))])",smoteen,no,Helmert,,FeatureImportance_ET,17.0,no,0.4056254646366541,0.2301355051838623,0.13577347399650838,0.3192706424901268,0.4056254646366541,0.2109173126614987,0.06442558819243084,-0.017571536384344753,0.1940047250937191,0.2109173126614987,COMPLETE
17,0.10634081180156596,2022-10-19 12:32:20.319855,2022-10-19 12:33:11.415708,0 days 00:00:51.095853,smoteen,gbdt,Helmert,gpu,,BorutaShap,False,false,0.021003050721446252,63,3,79,13.693754269509085,100,1158,,0.3625260332273369,0.4101499872477156,0.7972945328679343,5,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.021003050721446252,
                                                                  max_bin=63,
                                                                  max_depth=3,
                                                                  min_child_samples=79,
                                                                  min_split_gain=13.693754269509085,
                                                                  num_leaves=1158,
                                                                  random_state=120,
                                                                  reg_alpha=0.3625260332273369,
                                                                  reg_lambda=0.4101499872477156,
                                                                  subsample=0.7972945328679343,
                                                                  subsample_freq=5)))])",smoteen,no,Helmert,,BorutaShap,,no,0.48270009727393176,0.2853409974422141,0.19640199635398717,0.3415283466166012,0.48270009727393176,0.22645169394200404,0.10634081180156596,0.01114914953980429,0.2719204416697148,0.22645169394200404,COMPLETE
18,0.1698468018912521,2022-10-19 12:33:11.577250,2022-10-19 12:33:30.672855,0 days 00:00:19.095605,smoteen,dart,Sum,gpu,0.18494451697764885,Lasso,False,false,0.024354557203373896,63,4,62,5.648624930424921,100,2637,11.0,0.49129007228178095,1.8798795532043082,0.7016050261216716,8,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_wee...
                                                                  device_type='gpu',
                                                                  drop_rate=0.18494451697764885,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.024354557203373896,
                                                                  max_bin=63,
                                                                  max_depth=4,
                                                                  min_child_samples=62,
                                                                  min_split_gain=5.648624930424921,
                                                                  num_leaves=2637,
                                                                  random_state=120,
                                                                  reg_alpha=0.49129007228178095,
                                                                  reg_lambda=1.8798795532043082,
                                                                  subsample=0.7016050261216716,
                                                                  subsample_freq=8),
                                             number=11))])",smoteen,no,Sum,,Lasso,11.0,no,0.42403430517335444,0.3083652828061109,0.15518060269145284,0.3587193465144378,0.42403430517335444,0.2260718268954703,0.1698468018912521,0.01989262441202306,0.25695492512091406,0.2260718268954703,COMPLETE
19,0.17640717991174334,2022-10-19 12:33:30.857485,2022-10-19 12:33:50.279640,0 days 00:00:19.422155,smoteen,gbdt,Helmert,gpu,,Lasso,False,true,0.013421563073037934,63,4,99,1.656971134675879,100,1294,19.0,1.4150929615502912,1.7526935907030219,0.8130472843296168,1,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='true',
                                                                  learning_rate=0.013421563073037934,
                                                                  max_bin=63,
                                                                  max_depth=4,
                                                                  min_child_samples=99,
                                                                  min_split_gain=1.656971134675879,
                                                                  num_leaves=1294,
                                                                  random_state=120,
                                                                  reg_alpha=1.4150929615502912,
                                                                  reg_lambda=1.7526935907030219,
                                                                  subsample=0.8130472843296168,
                                                                  subsample_freq=1),
                                             number=19))])",smoteen,no,Helmert,,Lasso,19.0,no,0.42619335929303287,0.31938977174756605,0.18297794788440136,0.3825227692057112,0.42619335929303287,0.25254684842863134,0.17640717991174334,0.007658381869320834,0.2587095595331835,0.25254684842863134,COMPLETE
20,0.2526910160450533,2022-10-19 12:33:50.452352,2022-10-19 12:33:57.260127,0 days 00:00:06.807775,smoteen,dart,Helmert,gpu,0.03709963227906517,MutualInformation,False,false,0.012467879876594317,63,5,92,1.6532885116806149,100,378,1.0,0.12538084574732866,8.886124531026397,0.7220519870586818,2,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                                                  device_type='gpu',
                                                                  drop_rate=0.03709963227906517,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.012467879876594317,
                                                                  max_bin=63,
                                                                  max_depth=5,
                                                                  min_child_samples=92,
                                                                  min_split_gain=1.6532885116806149,
                                                                  num_leaves=378,
                                                                  random_state=120,
                                                                  reg_alpha=0.12538084574732866,
                                                                  reg_lambda=8.886124531026397,
                                                                  subsample=0.7220519870586818,
                                                                  subsample_freq=2),
                                             number=1))])",smoteen,no,Helmert,,MutualInformation,1.0,no,0.5398565621683843,0.5123930514885267,0.4102859884496546,0.5316095553126315,0.5398565621683843,0.2522286821705426,0.2526910160450533,-0.009824854224763872,0.2723436472042529,0.2522286821705426,COMPLETE
21,0.19740657561852604,2022-10-19 12:33:57.435679,2022-10-19 12:34:04.333563,0 days 00:00:06.897884,smoteen,dart,Polynomial,gpu,0.00012257144670616195,MutualInformation,False,false,0.02542031229851379,63,5,94,1.2291820463003564,100,207,9.0,0.37342832270727305,2.0119893370707556,0.7854611661997329,2,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports...
                                                                  device_type='gpu',
                                                                  drop_rate=0.00012257144670616195,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.02542031229851379,
                                                                  max_bin=63,
                                                                  max_depth=5,
                                                                  min_child_samples=94,
                                                                  min_split_gain=1.2291820463003564,
                                                                  num_leaves=207,
                                                                  random_state=120,
                                                                  reg_alpha=0.37342832270727305,
                                                                  reg_lambda=2.0119893370707556,
                                                                  subsample=0.7854611661997329,
                                                                  subsample_freq=2),
                                             number=9))])",smoteen,no,Polynomial,,MutualInformation,9.0,no,0.4475306023189866,0.294747155159664,0.18533270195991133,0.32875570293541617,0.4475306023189866,0.2951047947171978,0.19740657561852604,0.03479272069604352,0.2576206183817768,0.2951047947171978,COMPLETE
22,0.21633507445246292,2022-10-19 12:34:04.515579,2022-10-19 12:34:24.460504,0 days 00:00:19.944925,smoteen,gbdt,Helmert,gpu,,Lasso,False,false,0.012570044092204854,63,5,69,4.2147372081847285,100,314,15.0,0.20408326995875115,26.646466056078605,0.7396629963207337,3,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.012570044092204854,
                                                                  max_bin=63,
                                                                  max_depth=5,
                                                                  min_child_samples=69,
                                                                  min_split_gain=4.2147372081847285,
                                                                  num_leaves=314,
                                                                  random_state=120,
                                                                  reg_alpha=0.20408326995875115,
                                                                  reg_lambda=26.646466056078605,
                                                                  subsample=0.7396629963207337,
                                                                  subsample_freq=3),
                                             number=15))])",smoteen,no,Helmert,,Lasso,15.0,no,0.39627288710228603,0.31334450442301404,0.163000806814433,0.3584115801805983,0.39627288710228603,0.26817095121358686,0.21633507445246292,0.04994712372867633,0.2634156656752062,0.26817095121358686,COMPLETE
23,0.2515922932630894,2022-10-19 12:34:24.642745,2022-10-19 12:34:44.779849,0 days 00:00:20.137104,smoteen,gbdt,Polynomial,gpu,,Lasso,False,false,0.011375336326640326,63,8,97,14.130273117180066,100,733,6.0,0.1344495382969456,0.436250283442949,0.6672005119958723,2,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.011375336326640326,
                                                                  max_bin=63,
                                                                  max_depth=8,
                                                                  min_child_samples=97,
                                                                  min_split_gain=14.130273117180066,
                                                                  num_leaves=733,
                                                                  random_state=120,
                                                                  reg_alpha=0.1344495382969456,
                                                                  reg_lambda=0.436250283442949,
                                                                  subsample=0.6672005119958723,
                                                                  subsample_freq=2),
                                             number=6))])",smoteen,no,Polynomial,,Lasso,6.0,no,0.3737732730504746,0.3715168652668079,0.15144908295850765,0.37787297725467,0.3737732730504746,0.2533633141191281,0.2515922932630894,0.026717309541400103,0.25400119899840873,0.2533633141191281,COMPLETE
24,0.08220161317632943,2022-10-19 12:34:44.954612,2022-10-19 12:34:50.091447,0 days 00:00:05.136835,smoteen,gbdt,Polynomial,gpu,,FeatureImportance_ET,False,false,0.03495385132250517,63,9,73,11.036501583380895,100,1501,22.0,0.2985561765059521,0.19835354056380117,0.6481111046840842,1,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.03495385132250517,
                                                                  max_bin=63,
                                                                  max_depth=9,
                                                                  min_child_samples=73,
                                                                  min_split_gain=11.036501583380895,
                                                                  num_leaves=1501,
                                                                  random_state=120,
                                                                  reg_alpha=0.2985561765059521,
                                                                  reg_lambda=0.19835354056380117,
                                                                  subsample=0.6481111046840842,
                                                                  subsample_freq=1),
                                             number=22))])",smoteen,no,Polynomial,,FeatureImportance_ET,22.0,no,0.4494269418814487,0.28787870793393305,0.18334760588530188,0.36463862348180703,0.4494269418814487,0.19804766006316396,0.08220161317632943,-0.00027593081375261946,0.27497456997483094,0.19804766006316396,COMPLETE
25,0.25331758282490874,2022-10-19 12:34:50.243522,2022-10-19 12:35:10.187690,0 days 00:00:19.944168,smoteen,gbdt,Polynomial,gpu,,Lasso,False,true,0.010584724384960779,63,8,75,9.139715385270852,100,923,6.0,0.3597786302248439,0.30084323086823556,0.706423060982519,2,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='true',
                                                                  learning_rate=0.010584724384960779,
                                                                  max_bin=63,
                                                                  max_depth=8,
                                                                  min_child_samples=75,
                                                                  min_split_gain=9.139715385270852,
                                                                  num_leaves=923,
                                                                  random_state=120,
                                                                  reg_alpha=0.3597786302248439,
                                                                  reg_lambda=0.30084323086823556,
                                                                  subsample=0.706423060982519,
                                                                  subsample_freq=2),
                                             number=6))])",smoteen,no,Polynomial,,Lasso,6.0,no,0.3614532335713472,0.3596814756492208,0.15121354302630333,0.3742428956998589,0.3614532335713472,0.25645511716248154,0.25331758282490874,0.03635045497290102,0.25466634577503866,0.25645511716248154,COMPLETE
26,0.25992634054851593,2022-10-19 12:35:10.367470,2022-10-19 12:35:29.492074,0 days 00:00:19.124604,smoteen,gbdt,Helmert,gpu,,Lasso,False,true,0.01191260597327519,63,11,54,10.510395814316448,100,1703,1.0,0.31771662067278755,0.7489065947810962,0.7045271228190126,2,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='true',
                                                                  learning_rate=0.01191260597327519,
                                                                  max_bin=63,
                                                                  max_depth=11,
                                                                  min_child_samples=54,
                                                                  min_split_gain=10.510395814316448,
                                                                  num_leaves=1703,
                                                                  random_state=120,
                                                                  reg_alpha=0.31771662067278755,
                                                                  reg_lambda=0.7489065947810962,
                                                                  subsample=0.7045271228190126,
                                                                  subsample_freq=2),
                                             number=1))])",smoteen,no,Helmert,,Lasso,1.0,no,0.4131058187497377,0.36180497073095824,0.1307830753827449,0.3594235759260669,0.4131058187497377,0.26909742927184793,0.25992634054851593,0.046266406137862655,0.33776071754118225,0.26909742927184793,COMPLETE
27,0.25104429921118687,2022-10-19 12:35:29.659557,2022-10-19 12:35:56.552774,0 days 00:00:26.893217,smoteen,gbdt,Helmert,gpu,,Lasso,False,true,0.015041205785105288,63,10,54,6.421635200435492,100,2118,8.0,0.3229538577382456,0.11093006540863465,0.8003899371063521,3,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='true',
                                                                  learning_rate=0.015041205785105288,
                                                                  max_bin=63,
                                                                  max_depth=10,
                                                                  min_child_samples=54,
                                                                  min_split_gain=6.421635200435492,
                                                                  num_leaves=2118,
                                                                  random_state=120,
                                                                  reg_alpha=0.3229538577382456,
                                                                  reg_lambda=0.11093006540863465,
                                                                  subsample=0.8003899371063521,
                                                                  subsample_freq=3),
                                             number=8))])",smoteen,no,Helmert,,Lasso,8.0,no,0.39123061266089926,0.39082904286870507,0.1998754850722033,0.41112372372632916,0.39123061266089926,0.25863714415071004,0.25104429921118687,0.04909112522732947,0.24776502871804132,0.25863714415071004,COMPLETE
