number,value,datetime_start,datetime_complete,duration,params_balancing,params_ccp_alpha,params_class_weight,params_contrast_method,params_feature_selection,params_number_features,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_contrast_encoding_method,user_attrs_damping,user_attrs_feature_selection,user_attrs_number_features,user_attrs_scaling_indicator,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
21,0.2598245228819726,2022-10-19 09:09:36.372399,2022-10-19 09:09:38.604330,0 days 00:00:02.231931,no,0.022651755792098764,balanced,Backward Difference,FeatureImportance_ET,15.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=DecisionTreeClassifier(ccp_alpha=0.022651755792098764,
                                                                          class_weight='balanced',
                                                                          random_state=120),
                                             number=15))])",no,no,Backward Difference,,FeatureImportance_ET,15.0,no,0.5463775683279175,0.36187461626358913,0.24209791253006088,0.38600009527479945,0.5463775683279175,0.3423798763456046,0.2598245228819726,0.09964884375673196,0.2939382476317219,0.3423798763456046,COMPLETE
22,0.28435176019300107,2022-10-19 09:09:38.769854,2022-10-19 09:09:41.649270,0 days 00:00:02.879416,no,0.005505796642922788,balanced,Helmert,MutualInformation,30.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='MutualInformation',
                                             model=DecisionTreeClassifier(ccp_alpha=0.005505796642922788,
                                                                          class_weight='balanced',
                                                                          random_state=120),
                                             number=30))])",no,no,Helmert,,MutualInformation,30.0,no,0.6864148593398002,0.506400849447647,0.3906759504863799,0.46682879113256986,0.6864148593398002,0.33902715444943105,0.28435176019300107,0.1119659028406579,0.2959559556121445,0.33902715444943105,COMPLETE
23,0.28173953242594557,2022-10-19 09:09:41.802587,2022-10-19 09:09:47.190158,0 days 00:00:05.387571,no,0.005704858400108181,balanced,Backward Difference,Lasso,22.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=DecisionTreeClassifier(ccp_alpha=0.005704858400108181,
                                                                          class_weight='balanced',
                                                                          random_state=120),
                                             number=22))])",no,no,Backward Difference,,Lasso,22.0,no,0.9110005139442494,0.635032484654697,0.5297325032908148,0.5626522322013466,0.9110005139442494,0.32466790693024883,0.28173953242594557,0.1226243106808284,0.2948530849146282,0.32466790693024883,COMPLETE
24,0.1882392823569294,2022-10-19 09:09:47.345063,2022-10-19 09:09:51.781465,0 days 00:00:04.436402,smoteen,0.007417733789437306,balanced,Sum,FeatureImportance_ET,1.0,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_wee...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=DecisionTreeClassifier(ccp_alpha=0.007417733789437306,
                                                                          class_weight='balanced',
                                                                          random_state=120),
                                             number=1))])",smoteen,no,Sum,,FeatureImportance_ET,1.0,no,0.4505576312118041,0.37048264465007835,0.28167090727985766,0.3651232049069284,0.4505576312118041,0.2682573599240266,0.1882392823569294,0.009323952075749115,0.1849004860857402,0.2682573599240266,COMPLETE
25,0.2443942247332078,2022-10-19 09:09:51.954399,2022-10-19 09:09:54.243488,0 days 00:00:02.289089,no,0.00962909184429242,None,Backward Difference,FeatureImportance_ET,24.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=DecisionTreeClassifier(ccp_alpha=0.00962909184429242,
                                                                          random_state=120),
                                             number=24))])",no,no,Backward Difference,,FeatureImportance_ET,24.0,no,0.26871141975308643,0.25176392860212143,0.08912192469893415,0.2376589680355895,0.26871141975308643,0.26289269685842515,0.2443942247332078,0.050739934247908756,0.22848383147585274,0.26289269685842515,COMPLETE
26,0.12168899711189977,2022-10-19 09:09:54.411239,2022-10-19 09:10:13.049904,0 days 00:00:18.638665,smoteen,0.026285709806478846,balanced,Polynomial,Lasso,16.0,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=DecisionTreeClassifier(ccp_alpha=0.026285709806478846,
                                                                          class_weight='balanced',
                                                                          random_state=120),
                                             number=16))])",smoteen,no,Polynomial,,Lasso,16.0,no,0.38709624002197707,0.24581919678200323,0.058493131813121824,0.28424465335749577,0.38709624002197707,0.245906432748538,0.12168899711189977,0.0008577087366756717,0.12055713219524994,0.245906432748538,COMPLETE
27,0.2770946610222744,2022-10-19 09:10:13.203488,2022-10-19 09:10:18.571352,0 days 00:00:05.367864,no,0.0004277398052271904,None,Helmert,Lasso,24.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=DecisionTreeClassifier(ccp_alpha=0.0004277398052271904,
                                                                          random_state=120),
                                             number=24))])",no,no,Helmert,,Lasso,24.0,no,1.0,1.0,1.0,1.0,1.0,0.2836608495166227,0.2770946610222744,0.05659923559364427,0.2785122126898442,0.2836608495166227,COMPLETE
28,0.02185801816111377,2022-10-19 09:10:18.724917,2022-10-19 09:10:24.440091,0 days 00:00:05.715174,smoteen,0.015054857570216986,balanced,Polynomial,MutualInformation,24.0,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='MutualInformation',
                                             model=DecisionTreeClassifier(ccp_alpha=0.015054857570216986,
                                                                          class_weight='balanced',
                                                                          random_state=120),
                                             number=24))])",smoteen,no,Polynomial,,MutualInformation,24.0,no,0.24626943913683028,0.07888320039092037,-0.0009633104027783097,0.16121575720608883,0.24626943913683028,0.20601851851851852,0.02185801816111377,-0.029622020830206333,0.011612459837697103,0.20601851851851852,COMPLETE
29,0.2358597444555519,2022-10-19 09:10:24.592978,2022-10-19 09:10:26.849887,0 days 00:00:02.256909,no,0.0114178748352751,balanced,Polynomial,FeatureImportance_ET,24.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=DecisionTreeClassifier(ccp_alpha=0.0114178748352751,
                                                                          class_weight='balanced',
                                                                          random_state=120),
                                             number=24))])",no,no,Polynomial,,FeatureImportance_ET,24.0,no,0.5694826287264928,0.3677999755550497,0.24015448197403902,0.3936589740068465,0.5694826287264928,0.31559534831413655,0.2358597444555519,0.07698996086881629,0.2969953340466923,0.31559534831413655,COMPLETE
30,0.02185801816111377,2022-10-19 09:10:27.005081,2022-10-19 09:11:15.591155,0 days 00:00:48.586074,smoteen,0.025449729110996244,balanced,Backward Difference,BorutaShap,,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='BorutaShap',
                                             model=DecisionTreeClassifier(ccp_alpha=0.025449729110996244,
                                                                          class_weight='balanced',
                                                                          random_state=120)))])",smoteen,no,Backward Difference,,BorutaShap,,no,0.24626943913683028,0.07888320039092037,-0.0009633104027783097,0.16121575720608883,0.24626943913683028,0.20601851851851852,0.02185801816111377,-0.029622020830206333,0.011612459837697103,0.20601851851851852,COMPLETE
31,0.23583506410964605,2022-10-19 09:11:15.757330,2022-10-19 09:11:18.540317,0 days 00:00:02.782987,no,0.018234061382696586,balanced,Helmert,MutualInformation,30.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='MutualInformation',
                                             model=DecisionTreeClassifier(ccp_alpha=0.018234061382696586,
                                                                          class_weight='balanced',
                                                                          random_state=120),
                                             number=30))])",no,no,Helmert,,MutualInformation,30.0,no,0.5769919365740758,0.3417838736647077,0.25163468485052537,0.37259017773714254,0.5769919365740758,0.35490123514909316,0.23583506410964605,0.10534877035217068,0.30737906463921777,0.35490123514909316,COMPLETE
32,0.3023449909587946,2022-10-19 09:11:18.700182,2022-10-19 09:11:20.701591,0 days 00:00:02.001409,no,0.005281798602906014,balanced,Helmert,ANOVA,21.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=DecisionTreeClassifier(ccp_alpha=0.005281798602906014,
                                                                          class_weight='balanced',
                                                                          random_state=120),
                                             number=21))])",no,no,Helmert,,ANOVA,21.0,no,0.5954834678350157,0.4728824584758658,0.31877408976734894,0.4461683617904478,0.5954834678350157,0.3661767727225704,0.3023449909587946,0.1280870716773721,0.3103387608456641,0.3661767727225704,COMPLETE
33,0.2582841665785493,2022-10-19 09:11:20.863439,2022-10-19 09:11:22.819275,0 days 00:00:01.955836,no,0.018238502219107403,balanced,Helmert,ANOVA,20.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=DecisionTreeClassifier(ccp_alpha=0.018238502219107403,
                                                                          class_weight='balanced',
                                                                          random_state=120),
                                             number=20))])",no,no,Helmert,,ANOVA,20.0,no,0.5984435772263044,0.39970632780784054,0.26547565463085304,0.39887421093930414,0.5984435772263044,0.35045018400536554,0.2582841665785493,0.10293098614509888,0.2889045558588781,0.35045018400536554,COMPLETE
34,0.2832265053864748,2022-10-19 09:11:22.969242,2022-10-19 09:11:25.764714,0 days 00:00:02.795472,no,0.0038622525998734036,balanced,Backward Difference,MutualInformation,14.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='MutualInformation',
                                             model=DecisionTreeClassifier(ccp_alpha=0.0038622525998734036,
                                                                          class_weight='balanced',
                                                                          random_state=120),
                                             number=14))])",no,no,Backward Difference,,MutualInformation,14.0,no,0.685879857908883,0.5352081063439392,0.433238980137979,0.4885955141091754,0.685879857908883,0.31826973931217095,0.2832265053864748,0.10614357013512539,0.2957019296260027,0.31826973931217095,COMPLETE
35,0.24605570168216448,2022-10-19 09:11:25.912857,2022-10-19 09:11:27.890014,0 days 00:00:01.977157,no,0.009944588463472355,balanced,Backward Difference,ANOVA,25.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=DecisionTreeClassifier(ccp_alpha=0.009944588463472355,
                                                                          class_weight='balanced',
                                                                          random_state=120),
                                             number=25))])",no,no,Backward Difference,,ANOVA,25.0,no,0.5496925191867984,0.3850060010784894,0.2726736534050901,0.3893358280840302,0.5496925191867984,0.3221273862287734,0.24605570168216448,0.09841438424587395,0.28880894862634665,0.3221273862287734,COMPLETE
36,0.2699935363007596,2022-10-19 09:11:28.046947,2022-10-19 09:11:30.868186,0 days 00:00:02.821239,no,0.0001293142620232544,None,Polynomial,MutualInformation,30.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='MutualInformation',
                                             model=DecisionTreeClassifier(ccp_alpha=0.0001293142620232544,
                                                                          random_state=120),
                                             number=30))])",no,no,Polynomial,,MutualInformation,30.0,no,0.6603149601585466,0.6935516691512266,0.6284148195583704,0.758207631561923,0.6603149601585466,0.288898616588845,0.2699935363007596,0.0731883265439559,0.27452046965988847,0.288898616588845,COMPLETE
37,0.28038467379338666,2022-10-19 09:11:31.047513,2022-10-19 09:11:33.001240,0 days 00:00:01.953727,no,0.004241049794705668,None,Helmert,ANOVA,19.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=DecisionTreeClassifier(ccp_alpha=0.004241049794705668,
                                                                          random_state=120),
                                             number=19))])",no,no,Helmert,,ANOVA,19.0,no,0.39340812435655703,0.41809571699319165,0.29790904513856414,0.572703034395707,0.39340812435655703,0.2866982675249709,0.28038467379338666,0.07499516938958913,0.294946856185276,0.2866982675249709,COMPLETE
38,0.2695132218790524,2022-10-19 09:11:33.147080,2022-10-19 09:11:35.454665,0 days 00:00:02.307585,no,0.0005744859185149374,balanced,Helmert,FeatureImportance_ET,24.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=DecisionTreeClassifier(ccp_alpha=0.0005744859185149374,
                                                                          class_weight='balanced',
                                                                          random_state=120),
                                             number=24))])",no,no,Helmert,,FeatureImportance_ET,24.0,no,0.4913627072513156,0.4850125395041256,0.3499395889672361,0.5123828888124545,0.4913627072513156,0.27004812850386084,0.2695132218790524,0.05195962271090418,0.28030897108538694,0.27004812850386084,COMPLETE
39,0.02185801816111377,2022-10-19 09:11:35.603081,2022-10-19 09:11:39.738014,0 days 00:00:04.134933,smoteen,0.009747325431631905,balanced,Helmert,ANOVA,25.0,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=DecisionTreeClassifier(ccp_alpha=0.009747325431631905,
                                                                          class_weight='balanced',
                                                                          random_state=120),
                                             number=25))])",smoteen,no,Helmert,,ANOVA,25.0,no,0.24626943913683028,0.07888320039092037,-0.0009633104027783097,0.16121575720608883,0.24626943913683028,0.20601851851851852,0.02185801816111377,-0.029622020830206333,0.011612459837697103,0.20601851851851852,COMPLETE
