number,value,datetime_start,datetime_complete,duration,params_balancing,params_ccp_alpha,params_class_weight,params_contrast_method,params_feature_selection,params_number_features,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_contrast_encoding_method,user_attrs_damping,user_attrs_feature_selection,user_attrs_number_features,user_attrs_scaling_indicator,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
21,0.22859158516980416,2022-10-19 08:46:11.344823,2022-10-19 08:46:17.810048,0 days 00:00:06.465225,no,0.07041722225577333,None,Backward Difference,Lasso,12.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=DecisionTreeClassifier(ccp_alpha=0.07041722225577333,
                                                                          random_state=120),
                                             number=12))])",no,no,Backward Difference,,Lasso,12.0,no,0.25,0.22859163282347905,0.0,0.21056069848744294,0.25,0.25,0.22859158516980416,0.0,0.21056091707516342,0.25,COMPLETE
22,0.20268924415715847,2022-10-19 08:46:17.988964,2022-10-19 08:46:20.773415,0 days 00:00:02.784451,no,0.017379051576804038,None,Backward Difference,FeatureImportance_ET,18.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=DecisionTreeClassifier(ccp_alpha=0.017379051576804038,
                                                                          random_state=120),
                                             number=18))])",no,no,Backward Difference,,FeatureImportance_ET,18.0,no,0.2625,0.24973524782718784,0.08491821801724762,0.26737345615431835,0.2625,0.25791910331384016,0.20268924415715847,0.0194308649157179,0.2214408732676196,0.25791910331384016,COMPLETE
23,0.027365999855691475,2022-10-19 08:46:20.930193,2022-10-19 08:46:27.287888,0 days 00:00:06.357695,no,0.050837038364789845,balanced,Helmert,Lasso,2.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=DecisionTreeClassifier(ccp_alpha=0.050837038364789845,
                                                                          class_weight='balanced',
                                                                          random_state=120),
                                             number=2))])",no,no,Helmert,,Lasso,2.0,no,0.28574346405228757,0.0515257336282241,0.025010805971428986,0.03202063855516486,0.28574346405228757,0.2435897435897436,0.027365999855691475,-0.006246965350346626,0.014540558368156006,0.2435897435897436,COMPLETE
24,0.22859158516980416,2022-10-19 08:46:27.465208,2022-10-19 08:46:30.150939,0 days 00:00:02.685731,no,0.08616015468846305,None,Polynomial,FeatureImportance_ET,11.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=DecisionTreeClassifier(ccp_alpha=0.08616015468846305,
                                                                          random_state=120),
                                             number=11))])",no,no,Polynomial,,FeatureImportance_ET,11.0,no,0.25,0.22859163282347905,0.0,0.21056069848744294,0.25,0.25,0.22859158516980416,0.0,0.21056091707516342,0.25,COMPLETE
25,0.22859158516980416,2022-10-19 08:46:30.322181,2022-10-19 08:46:52.106057,0 days 00:00:21.783876,no,0.06657348251302317,None,Backward Difference,BorutaShap,,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='BorutaShap',
                                             model=DecisionTreeClassifier(ccp_alpha=0.06657348251302317,
                                                                          random_state=120)))])",no,no,Backward Difference,,BorutaShap,,no,0.25,0.22859163282347905,0.0,0.21056069848744294,0.25,0.25,0.22859158516980416,0.0,0.21056091707516342,0.25,COMPLETE
26,0.24720004995211675,2022-10-19 08:46:52.277562,2022-10-19 08:47:12.289943,0 days 00:00:20.012381,smoteen,0.050670825247137966,None,Backward Difference,Lasso,5.0,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=DecisionTreeClassifier(ccp_alpha=0.050670825247137966,
                                                                          random_state=120),
                                             number=5))])",smoteen,no,Backward Difference,,Lasso,5.0,no,0.3681597449674445,0.3332846285267343,0.10852296182016553,0.3476547870812913,0.3681597449674445,0.27124715651847436,0.24720004995211675,0.018949295623823467,0.2687813745871824,0.27124715651847436,COMPLETE
27,0.22859158516980416,2022-10-19 08:47:12.447509,2022-10-19 08:47:14.873065,0 days 00:00:02.425556,no,0.09478116745112318,None,Helmert,ANOVA,8.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=DecisionTreeClassifier(ccp_alpha=0.09478116745112318,
                                                                          random_state=120),
                                             number=8))])",no,no,Helmert,,ANOVA,8.0,no,0.25,0.22859163282347905,0.0,0.21056069848744294,0.25,0.25,0.22859158516980416,0.0,0.21056091707516342,0.25,COMPLETE
28,0.027638421612787702,2022-10-19 08:47:15.018381,2022-10-19 08:47:17.432572,0 days 00:00:02.414191,no,0.08428365118117717,balanced,Helmert,ANOVA,8.0,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=DecisionTreeClassifier(ccp_alpha=0.08428365118117717,
                                                                          class_weight='balanced',
                                                                          random_state=120),
                                             number=8))])",no,no,Helmert,,ANOVA,8.0,no,0.25,0.02704700056715591,0.0,0.014338523829908675,0.25,0.25,0.027638421612787702,0.0,0.014673968545751634,0.25,COMPLETE
29,0.2740653482498896,2022-10-19 08:47:17.581684,2022-10-19 08:47:38.018700,0 days 00:00:20.437016,smoteen,0.020842892748523995,None,Backward Difference,Lasso,5.0,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=DecisionTreeClassifier(ccp_alpha=0.020842892748523995,
                                                                          random_state=120),
                                             number=5))])",smoteen,no,Backward Difference,,Lasso,5.0,no,0.3610075946797387,0.3360752184792803,0.09868920362718359,0.34019446666191727,0.3610075946797387,0.2837925984626311,0.2740653482498896,0.05158574808289232,0.3268211445857065,0.2837925984626311,COMPLETE
30,0.2740653482498896,2022-10-19 08:47:38.197267,2022-10-19 08:47:57.524086,0 days 00:00:19.326819,smoteen,0.021451262220048523,None,Backward Difference,Lasso,5.0,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=DecisionTreeClassifier(ccp_alpha=0.021451262220048523,
                                                                          random_state=120),
                                             number=5))])",smoteen,no,Backward Difference,,Lasso,5.0,no,0.3610075946797387,0.3360752184792803,0.09868920362718359,0.34019446666191727,0.3610075946797387,0.2837925984626311,0.2740653482498896,0.05158574808289232,0.3268211445857065,0.2837925984626311,COMPLETE
31,0.2548526446456232,2022-10-19 08:47:57.701531,2022-10-19 08:48:15.719156,0 days 00:00:18.017625,smoteen,0.024258357318961893,None,Backward Difference,Lasso,2.0,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=DecisionTreeClassifier(ccp_alpha=0.024258357318961893,
                                                                          random_state=120),
                                             number=2))])",smoteen,no,Backward Difference,,Lasso,2.0,no,0.39151907516579953,0.3577978405073167,0.11785460681588049,0.34917041432053847,0.39151907516579953,0.27837038286599686,0.2548526446456232,0.03203096442844278,0.25550591655649985,0.27837038286599686,COMPLETE
32,0.22856605741505598,2022-10-19 08:48:15.861027,2022-10-19 08:48:33.921529,0 days 00:00:18.060502,smoteen,0.020127262017056453,None,Sum,Lasso,1.0,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_wee...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=DecisionTreeClassifier(ccp_alpha=0.020127262017056453,
                                                                          random_state=120),
                                             number=1))])",smoteen,no,Sum,,Lasso,1.0,no,0.38735146654343455,0.3499458264913402,0.10024512522331426,0.3589691769482279,0.38735146654343455,0.24728188157400724,0.22856605741505598,0.008325266567646622,0.24094608373333826,0.24728188157400724,COMPLETE
33,0.22856605741505598,2022-10-19 08:48:34.080007,2022-10-19 08:48:51.425540,0 days 00:00:17.345533,smoteen,0.01894639508198869,balanced,Backward Difference,Lasso,1.0,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=DecisionTreeClassifier(ccp_alpha=0.01894639508198869,
                                                                          class_weight='balanced',
                                                                          random_state=120),
                                             number=1))])",smoteen,no,Backward Difference,,Lasso,1.0,no,0.38735146654343455,0.3499458264913402,0.10024512522331426,0.3589691769482279,0.38735146654343455,0.24728188157400724,0.22856605741505598,0.008325266567646622,0.24094608373333826,0.24728188157400724,COMPLETE
34,0.22950811488816095,2022-10-19 08:48:51.583966,2022-10-19 08:48:58.743712,0 days 00:00:07.159746,smoteen,0.033359017726505166,None,Backward Difference,FeatureWiz,,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=DecisionTreeClassifier(ccp_alpha=0.033359017726505166,
                                                                          random_state=120)))])",smoteen,no,Backward Difference,,FeatureWiz,,no,0.43600346766385245,0.4645561569231847,0.22310891294990487,0.5231919496076417,0.43600346766385245,0.24230047826284054,0.22950811488816095,-0.005017402894076384,0.22367092544018288,0.24230047826284054,COMPLETE
35,0.27766165897048234,2022-10-19 08:48:58.887811,2022-10-19 08:49:16.459493,0 days 00:00:17.571682,smoteen,0.007779847610409271,None,Backward Difference,Lasso,5.0,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=DecisionTreeClassifier(ccp_alpha=0.007779847610409271,
                                                                          random_state=120),
                                             number=5))])",smoteen,no,Backward Difference,,Lasso,5.0,no,0.416932599753373,0.4044010706585301,0.19436055451185694,0.41774473977509335,0.416932599753373,0.2884788943055977,0.27766165897048234,0.061222042324523274,0.3389925694735157,0.2884788943055977,COMPLETE
36,0.2672581708283847,2022-10-19 08:49:16.608844,2022-10-19 08:49:33.890006,0 days 00:00:17.281162,smoteen,0.0006901559431500958,None,Backward Difference,Lasso,7.0,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=DecisionTreeClassifier(ccp_alpha=0.0006901559431500958,
                                                                          random_state=120),
                                             number=7))])",smoteen,no,Backward Difference,,Lasso,7.0,no,0.6660689469793898,0.7062467754318149,0.655358553512651,0.7894406525985281,0.6660689469793898,0.27999975444640884,0.2672581708283847,0.0878322568633022,0.2729310009090486,0.27999975444640884,COMPLETE
37,0.2728538363331077,2022-10-19 08:49:34.044767,2022-10-19 08:49:51.456366,0 days 00:00:17.411599,smoteen,0.016591911567065264,None,Helmert,Lasso,7.0,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=DecisionTreeClassifier(ccp_alpha=0.016591911567065264,
                                                                          random_state=120),
                                             number=7))])",smoteen,no,Helmert,,Lasso,7.0,no,0.4082649960886695,0.3759673587959645,0.15144784242941398,0.37677416893722554,0.4082649960886695,0.2757031042042262,0.2728538363331077,0.03137170871206687,0.32875785830272647,0.2757031042042262,COMPLETE
38,0.1457903912492876,2022-10-19 08:49:51.614353,2022-10-19 08:49:57.190624,0 days 00:00:05.576271,smoteen,0.00021458007283636782,None,Helmert,MutualInformation,6.0,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='MutualInformation',
                                             model=DecisionTreeClassifier(ccp_alpha=0.00021458007283636782,
                                                                          random_state=120),
                                             number=6))])",smoteen,no,Helmert,,MutualInformation,6.0,no,0.30423126791319777,0.22186810285969769,0.0392580625444122,0.2613886820301244,0.30423126791319777,0.2107124497704873,0.1457903912492876,-0.06211700979906289,0.20031013417781926,0.2107124497704873,COMPLETE
39,0.2709805413555672,2022-10-19 08:49:57.331529,2022-10-19 08:50:14.754245,0 days 00:00:17.422716,smoteen,0.018392740742408025,None,Helmert,Lasso,7.0,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in...
                                       'Timestamp_day_of_month',
                                       'Timestamp_day_of_year',
                                       'Birth_Date_month', 'Birth_Date_quarter',
                                       'Birth_Date_week',
                                       'Birth_Date_day_of_week',
                                       'Birth_Date_day_of_month',
                                       'Birth_Date_day_of_year'],
                                 drop_invariant=True)],
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=DecisionTreeClassifier(ccp_alpha=0.018392740742408025,
                                                                          random_state=120),
                                             number=7))])",smoteen,no,Helmert,,Lasso,7.0,no,0.39756732167006487,0.364041533322403,0.13404426124138955,0.36881262964786715,0.39756732167006487,0.27521577476952835,0.2709805413555672,0.036500266493825234,0.3278369153428605,0.27521577476952835,COMPLETE
