number,value,datetime_start,datetime_complete,duration,params_C,params_balancing,params_class_weight,params_cluster_indicator,params_contrast_method,params_damping,params_dual,params_feature_selection,params_number_features,params_penalty,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_contrast_encoding_method,user_attrs_damping,user_attrs_feature_selection,user_attrs_number_features,user_attrs_scaling_indicator,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
10,0.24813906807720731,2022-10-18 21:38:59.910425,2022-10-18 21:39:01.736330,0 days 00:00:01.825905,0.04629056262914718,no,balanced,no,Helmert,,False,BorutaShap,,l1,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='BorutaShap',
                                             model=LinearSVC(C=0.04629056262914718,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             penalty='l1',
                                                             random_state=120),
                                             scaling_indicator='yes'))])",no,no,Helmert,,BorutaShap,,yes,0.25470816233470134,0.23751018715084196,0.04455443298509804,0.2526142785701985,0.25470816233470134,0.2620489078822412,0.24813906807720731,0.04457898263182119,0.25268227950902583,0.2620489078822412,COMPLETE
11,0.30480425532711886,2022-10-18 21:39:01.901137,2022-10-18 21:39:06.971515,0 days 00:00:05.070378,0.38436724532734723,smoteen,None,yes,Sum,0.7947618836547605,False,Lasso,23.0,l1,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_wee...
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(cluster_indicator='yes',
                                             damping=0.7947618836547605,
                                             method='Lasso',
                                             model=LinearSVC(C=0.38436724532734723,
                                                             dual=False,
                                                             penalty='l1',
                                                             random_state=120),
                                             number=23,
                                             scaling_indicator='yes'))])",smoteen,yes,Sum,0.7947618836547605,Lasso,23.0,yes,0.4197853880697422,0.43491964381892606,0.24594563156061677,0.4683217771217274,0.4197853880697422,0.3042450258688529,0.30480425532711886,0.11705201725458665,0.32879598787013814,0.3042450258688529,COMPLETE
12,0.3122672369184661,2022-10-18 21:39:07.179718,2022-10-18 21:39:09.837305,0 days 00:00:02.657587,0.9078791965900374,no,balanced,no,Helmert,,False,FeatureWiz,,l1,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=LinearSVC(C=0.9078791965900374,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             penalty='l1',
                                                             random_state=120),
                                             scaling_indicator='yes'))])",no,no,Helmert,,FeatureWiz,,yes,0.7940441608485694,0.7338713582880598,0.597183858521095,0.6923983349304889,0.7940441608485694,0.3651567227633119,0.3122672369184661,0.10706651679182073,0.2975913974993926,0.3651567227633119,COMPLETE
13,0.27263772874368947,2022-10-18 21:39:10.061335,2022-10-18 21:39:14.441223,0 days 00:00:04.379888,0.009997280964645363,smoteen,None,yes,Sum,0.6340381623285927,False,Lasso,10.0,l1,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_wee...
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(cluster_indicator='yes',
                                             damping=0.6340381623285927,
                                             method='Lasso',
                                             model=LinearSVC(C=0.009997280964645363,
                                                             dual=False,
                                                             penalty='l1',
                                                             random_state=120),
                                             number=10,
                                             scaling_indicator='yes'))])",smoteen,yes,Sum,0.6340381623285927,Lasso,10.0,yes,0.3512612177266066,0.31893617187574475,0.14924229366458872,0.3221717963587554,0.3512612177266066,0.29393423057743745,0.27263772874368947,0.05584310040715335,0.2627352061078294,0.29393423057743745,COMPLETE
14,0.2119665985329344,2022-10-18 21:39:14.629950,2022-10-18 21:39:18.714264,0 days 00:00:04.084314,0.9870080388778334,smoteen,None,yes,Sum,0.7427928256591565,False,ANOVA,23.0,l2,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_wee...
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(cluster_indicator='yes',
                                             damping=0.7427928256591565,
                                             method='ANOVA',
                                             model=LinearSVC(C=0.9870080388778334,
                                                             dual=False,
                                                             random_state=120),
                                             number=23,
                                             scaling_indicator='yes'))])",smoteen,yes,Sum,0.7427928256591565,ANOVA,23.0,yes,0.3770192554727633,0.40311492228540224,0.19053082137203778,0.46686893823142145,0.3770192554727633,0.26652377336536864,0.2119665985329344,0.04395624185303449,0.233742682937333,0.26652377336536864,COMPLETE
15,0.2696341246652103,2022-10-18 21:39:18.864703,2022-10-18 21:39:20.841244,0 days 00:00:01.976541,0.8728618101729462,no,None,yes,Sum,0.5873664685464225,False,Lasso,30.0,l1,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(cluster_indicator='yes',
                                             damping=0.5873664685464225,
                                             method='Lasso',
                                             model=LinearSVC(C=0.8728618101729462,
                                                             dual=False,
                                                             penalty='l1',
                                                             random_state=120),
                                             number=30,
                                             scaling_indicator='yes'))])",no,yes,Sum,0.5873664685464225,Lasso,30.0,yes,0.38091330807815077,0.43121603690308374,0.3617920972672892,0.7930773129072929,0.38091330807815077,0.27157839959502544,0.2696341246652103,0.09108384603788806,0.3506569405708409,0.27157839959502544,COMPLETE
16,0.2773391905428686,2022-10-18 21:39:21.017403,2022-10-18 21:39:23.200548,0 days 00:00:02.183145,0.9674663792975988,no,balanced,no,Sum,,False,FeatureWiz,,l1,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=LinearSVC(C=0.9674663792975988,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             penalty='l1',
                                                             random_state=120),
                                             scaling_indicator='yes'))])",no,no,Sum,,FeatureWiz,,yes,0.774004802848245,0.7150839264474946,0.5702846466965314,0.6783804441399243,0.774004802848245,0.3135253315409374,0.2773391905428686,0.057826349446542684,0.29818563016200555,0.3135253315409374,COMPLETE
17,0.22647853909428187,2022-10-18 21:39:23.409265,2022-10-18 21:39:27.974204,0 days 00:00:04.564939,0.1529562902656309,smoteen,balanced,no,Backward Difference,,False,Lasso,1.0,l1,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=LinearSVC(C=0.1529562902656309,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             penalty='l1',
                                                             random_state=120),
                                             number=1,
                                             scaling_indicator='yes'))])",smoteen,no,Backward Difference,,Lasso,1.0,yes,0.28284910815127184,0.23846160894864496,0.06597848976948421,0.23703107549156122,0.28284910815127184,0.2453881766381766,0.22647853909428187,0.0014189595088715211,0.2265743061827216,0.2453881766381766,COMPLETE
18,0.284763596805182,2022-10-18 21:39:28.148270,2022-10-18 21:39:33.542823,0 days 00:00:05.394553,0.2552073431066201,smoteen,None,yes,Sum,0.9249141337960897,False,FeatureWiz,,l1,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_wee...
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(cluster_indicator='yes',
                                             damping=0.9249141337960897,
                                             method='FeatureWiz',
                                             model=LinearSVC(C=0.2552073431066201,
                                                             dual=False,
                                                             penalty='l1',
                                                             random_state=120),
                                             scaling_indicator='yes'))])",smoteen,yes,Sum,0.9249141337960897,FeatureWiz,,yes,0.4686754489098122,0.5087140888228036,0.3349798907214842,0.6094074332464313,0.4686754489098122,0.28179985115674633,0.284763596805182,0.061718260048124286,0.3237609253491606,0.28179985115674633,COMPLETE
19,0.2600307600410851,2022-10-18 21:39:33.705230,2022-10-18 21:39:35.628132,0 days 00:00:01.922902,0.08641785724417331,no,None,no,Polynomial,,False,FeatureWiz,,l2,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureWiz',
                                             model=LinearSVC(C=0.08641785724417331,
                                                             dual=False,
                                                             random_state=120),
                                             scaling_indicator='yes'))])",no,no,Polynomial,,FeatureWiz,,yes,0.36050906872952054,0.40573719387593016,0.31229211363424597,0.7864165189154729,0.36050906872952054,0.2681237438989377,0.2600307600410851,0.06782303611628052,0.2813193515033248,0.2681237438989377,COMPLETE
