number,value,datetime_start,datetime_complete,duration,params_C,params_balancing,params_class_weight,params_cluster_indicator,params_contrast_method,params_damping,params_dual,params_feature_selection,params_number_features,params_penalty,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_contrast_encoding_method,user_attrs_damping,user_attrs_feature_selection,user_attrs_number_features,user_attrs_scaling_indicator,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
20,0.33291637862127305,2022-10-18 22:02:45.363716,2022-10-18 22:02:48.409435,0 days 00:00:03.045719,0.7077942339253405,no,balanced,no,Polynomial,,False,FeatureImportance_ET,22.0,l2,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=LinearSVC(C=0.7077942339253405,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             random_state=120),
                                             number=22,
                                             scaling_indicator='yes'))])",no,no,Polynomial,,FeatureImportance_ET,22.0,yes,0.5200875876226179,0.46920866096190367,0.3336705097278679,0.4526560931714738,0.5200875876226179,0.411619029269988,0.33291637862127305,0.20473460014588016,0.42903617508277314,0.411619029269988,COMPLETE
21,0.34655290621994767,2022-10-18 22:02:48.604183,2022-10-18 22:02:51.281900,0 days 00:00:02.677717,0.8698379376569618,no,balanced,no,Polynomial,,False,ANOVA,22.0,l2,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=LinearSVC(C=0.8698379376569618,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             random_state=120),
                                             number=22,
                                             scaling_indicator='yes'))])",no,no,Polynomial,,ANOVA,22.0,yes,0.537219235960194,0.49595614539281646,0.35113298678801486,0.4853130440790128,0.537219235960194,0.38248570122550135,0.34655290621994767,0.17478422641280836,0.37496744812151456,0.38248570122550135,COMPLETE
22,0.327245486326391,2022-10-18 22:02:51.485051,2022-10-18 22:02:54.559061,0 days 00:00:03.074010,0.8709196826288982,no,balanced,no,Polynomial,,False,FeatureImportance_ET,22.0,l2,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=LinearSVC(C=0.8709196826288982,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             random_state=120),
                                             number=22,
                                             scaling_indicator='yes'))])",no,no,Polynomial,,FeatureImportance_ET,22.0,yes,0.5311610452130958,0.47427306996223945,0.3389445290185482,0.4555046610819824,0.5311610452130958,0.4100740249633558,0.327245486326391,0.19854281342317592,0.4154033649943291,0.4100740249633558,COMPLETE
23,0.28828489525296647,2022-10-18 22:02:54.750959,2022-10-18 22:02:57.816854,0 days 00:00:03.065895,0.19988575344978696,no,balanced,no,Polynomial,,False,FeatureImportance_ET,27.0,l2,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='FeatureImportance_ET',
                                             model=LinearSVC(C=0.19988575344978696,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             random_state=120),
                                             number=27,
                                             scaling_indicator='yes'))])",no,no,Polynomial,,FeatureImportance_ET,27.0,yes,0.5626951617500273,0.507309146731438,0.3575599654071884,0.48904412787115775,0.5626951617500273,0.35222301554920893,0.28828489525296647,0.16668707810953043,0.3205347945677151,0.35222301554920893,COMPLETE
24,0.25633413273585637,2022-10-18 22:02:58.004932,2022-10-18 22:03:02.831880,0 days 00:00:04.826948,0.8429173883150559,no,None,no,Polynomial,,False,MutualInformation,20.0,l2,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 PolynomialEncoder(cols=['Fruitveg_ytd',
                                         'Number_people_household',
                                         'Sports_in_week', 'Internet_in_week',
                                         'Tired_in_week'...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='MutualInformation',
                                             model=LinearSVC(C=0.8429173883150559,
                                                             dual=False,
                                                             random_state=120),
                                             number=20,
                                             scaling_indicator='yes'))])",no,no,Polynomial,,MutualInformation,20.0,yes,0.2948564326015306,0.30640860731969827,0.20019282361352067,0.6848890849194255,0.2948564326015306,0.31203165374677005,0.25633413273585637,0.07966334710376605,0.24236291981827698,0.31203165374677005,COMPLETE
25,0.3361666044715062,2022-10-18 22:03:03.011863,2022-10-18 22:03:15.787998,0 days 00:00:12.776135,0.5682987185370163,no,balanced,no,Sum,,False,Lasso,20.0,l2,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=LinearSVC(C=0.5682987185370163,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             random_state=120),
                                             number=20,
                                             scaling_indicator='yes'))])",no,no,Sum,,Lasso,20.0,yes,0.5250720481078517,0.47912209182563464,0.3787528804979612,0.47038636905249126,0.5250720481078517,0.3801805196669538,0.3361666044715062,0.16581807915897354,0.32330329886862513,0.3801805196669538,COMPLETE
26,0.2773210191540361,2022-10-18 22:03:15.969867,2022-10-18 22:03:40.298113,0 days 00:00:24.328246,0.9533204555516082,smoteen,balanced,no,Sum,,False,Lasso,18.0,l2,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_wee...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=LinearSVC(C=0.9533204555516082,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             random_state=120),
                                             number=18,
                                             scaling_indicator='yes'))])",smoteen,no,Sum,,Lasso,18.0,yes,0.38547172749296177,0.39321657467818155,0.21684061754055492,0.4128620930875173,0.38547172749296177,0.30298489278752433,0.2773210191540361,0.08915579743152245,0.2871621623745329,0.30298489278752433,COMPLETE
27,0.2487287776808038,2022-10-18 22:03:40.497191,2022-10-18 22:03:47.999771,0 days 00:00:07.502580,0.8651521797716721,no,None,no,Sum,,False,Lasso,29.0,l2,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                             'Timestamp_day_of_year',
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=LinearSVC(C=0.8651521797716721,
                                                             dual=False,
                                                             random_state=120),
                                             number=29,
                                             scaling_indicator='yes'))])",no,no,Sum,,Lasso,29.0,yes,0.4027155319875453,0.4633313039066243,0.3744559461348563,0.8119336808287438,0.4027155319875453,0.27506818834338215,0.2487287776808038,0.09433920937703089,0.24612532607581616,0.27506818834338215,COMPLETE
28,0.2977169407326172,2022-10-18 22:03:48.196816,2022-10-18 22:03:54.851936,0 days 00:00:06.655120,0.12480522408034488,no,balanced,no,Helmert,,False,Lasso,18.0,l2,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 HelmertEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                      'Sports_in_week', 'Internet_in_week',
                                      'Tired_in_week', 'C...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='Lasso',
                                             model=LinearSVC(C=0.12480522408034488,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             random_state=120),
                                             number=18,
                                             scaling_indicator='yes'))])",no,no,Helmert,,Lasso,18.0,yes,0.49173366516938805,0.46655287140772944,0.35772306241689816,0.47350676992522467,0.49173366516938805,0.3331413293138099,0.2977169407326172,0.15196262611305436,0.30715095406876225,0.3331413293138099,COMPLETE
29,0.33166931455661247,2022-10-18 22:03:55.046051,2022-10-18 22:03:59.823677,0 days 00:00:04.777626,0.12724576311707916,no,balanced,yes,Backward Difference,0.8018438845141825,False,ANOVA,22.0,l2,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household',
                                                 'Sports_in_week',
                                                 'Internet_in_week',
                                                 'Tired_...
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(cluster_indicator='yes',
                                             damping=0.8018438845141825,
                                             method='ANOVA',
                                             model=LinearSVC(C=0.12724576311707916,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             random_state=120),
                                             number=22,
                                             scaling_indicator='yes'))])",no,yes,Backward Difference,0.8018438845141825,ANOVA,22.0,yes,0.5044558684520469,0.4609241440944731,0.3191562456592972,0.46116135635598804,0.5044558684520469,0.36661141710866313,0.33166931455661247,0.1771727306816597,0.3563560332787179,0.36661141710866313,COMPLETE
30,0.27202541402897584,2022-10-18 22:04:00.026828,2022-10-18 22:04:04.467921,0 days 00:00:04.441093,0.1650560206436029,no,balanced,no,Sum,,False,MutualInformation,22.0,l2,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='MutualInformation',
                                             model=LinearSVC(C=0.1650560206436029,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             random_state=120),
                                             number=22,
                                             scaling_indicator='yes'))])",no,no,Sum,,MutualInformation,22.0,yes,0.454545611037297,0.432370182004797,0.2696482195158483,0.43866658881031556,0.454545611037297,0.3620531869078381,0.27202541402897584,0.09050495743505675,0.30408442506884875,0.3620531869078381,COMPLETE
31,0.34563543037707634,2022-10-18 22:04:04.658005,2022-10-18 22:04:08.477810,0 days 00:00:03.819805,0.7559207017357619,no,balanced,yes,Sum,0.5873664685464225,False,ANOVA,23.0,l2,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(cluster_indicator='yes',
                                             damping=0.5873664685464225,
                                             method='ANOVA',
                                             model=LinearSVC(C=0.7559207017357619,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             random_state=120),
                                             number=23,
                                             scaling_indicator='yes'))])",no,yes,Sum,0.5873664685464225,ANOVA,23.0,yes,0.5764243847736409,0.5278101064020013,0.38121555970513654,0.5184383562194784,0.5764243847736409,0.4094211357420252,0.34563543037707634,0.20007634974672986,0.3630473406727064,0.4094211357420252,COMPLETE
32,0.33483690694454293,2022-10-18 22:04:08.669450,2022-10-18 22:04:12.587966,0 days 00:00:03.918516,0.4282739162565181,no,balanced,yes,Sum,0.6240928539882272,False,ANOVA,25.0,l2,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(cluster_indicator='yes',
                                             damping=0.6240928539882272,
                                             method='ANOVA',
                                             model=LinearSVC(C=0.4282739162565181,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             random_state=120),
                                             number=25,
                                             scaling_indicator='yes'))])",no,yes,Sum,0.6240928539882272,ANOVA,25.0,yes,0.5665791975580827,0.5240786315269403,0.36934094361047975,0.5190736112104363,0.5665791975580827,0.39121702026383787,0.33483690694454293,0.18896076482782953,0.33927893262006154,0.39121702026383787,COMPLETE
33,0.2742969644782527,2022-10-18 22:04:12.789094,2022-10-18 22:04:20.974939,0 days 00:00:08.185845,0.379890382085443,no,balanced,yes,Sum,0.6113507001708416,False,FeatureWiz,,l2,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(cluster_indicator='yes',
                                             damping=0.6113507001708416,
                                             method='FeatureWiz',
                                             model=LinearSVC(C=0.379890382085443,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             random_state=120),
                                             scaling_indicator='yes'))])",no,yes,Sum,0.6113507001708416,FeatureWiz,,yes,0.7602151709369306,0.7157703147450332,0.5486285278569806,0.6850775441382683,0.7602151709369306,0.2892302083805552,0.2742969644782527,0.0657543145608731,0.2770462007863182,0.2892302083805552,COMPLETE
34,0.27762914778530146,2022-10-18 22:04:21.164795,2022-10-18 22:04:25.060780,0 days 00:00:03.895985,0.126911613072003,no,None,yes,Sum,0.6103661560356213,False,ANOVA,19.0,l2,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(cluster_indicator='yes',
                                             damping=0.6103661560356213,
                                             method='ANOVA',
                                             model=LinearSVC(C=0.126911613072003,
                                                             dual=False,
                                                             random_state=120),
                                             number=19,
                                             scaling_indicator='yes'))])",no,yes,Sum,0.6103661560356213,ANOVA,19.0,yes,0.29826860231271995,0.31233461536947366,0.21701494727278145,0.6713026846806112,0.29826860231271995,0.28935005742176284,0.27762914778530146,0.12004169555239197,0.271743822732345,0.28935005742176284,COMPLETE
35,0.3397029054000889,2022-10-18 22:04:25.257941,2022-10-18 22:04:29.634220,0 days 00:00:04.376279,0.8347098700433695,no,balanced,yes,Sum,0.6256139633358353,False,ANOVA,26.0,l2,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(cluster_indicator='yes',
                                             damping=0.6256139633358353,
                                             method='ANOVA',
                                             model=LinearSVC(C=0.8347098700433695,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             random_state=120),
                                             number=26,
                                             scaling_indicator='yes'))])",no,yes,Sum,0.6256139633358353,ANOVA,26.0,yes,0.5811833364634647,0.5293942773208654,0.3787401569978191,0.5111709452544346,0.5811833364634647,0.40209627211871196,0.3397029054000889,0.18997933873765457,0.3724378459598918,0.40209627211871196,COMPLETE
36,0.29882207716819825,2022-10-18 22:04:29.839056,2022-10-18 22:05:07.385562,0 days 00:00:37.546506,0.16619638812422868,smoteen,balanced,yes,Sum,0.6056859088004548,False,MutualInformation,27.0,l2,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_wee...
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(cluster_indicator='yes',
                                             damping=0.6056859088004548,
                                             method='MutualInformation',
                                             model=LinearSVC(C=0.16619638812422868,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             random_state=120),
                                             number=27,
                                             scaling_indicator='yes'))])",smoteen,yes,Sum,0.6056859088004548,MutualInformation,27.0,yes,0.40429029875711103,0.4157822716197462,0.19848381016580552,0.4401254045615646,0.40429029875711103,0.3421960235429227,0.29882207716819825,0.15334688453331458,0.433780425677641,0.3421960235429227,COMPLETE
37,0.2427581035067606,2022-10-18 22:05:07.573918,2022-10-18 22:05:42.330545,0 days 00:00:34.756627,0.3811686705950085,smoteen,balanced,yes,Sum,0.9390655941428291,False,ANOVA,30.0,l1,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_wee...
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(cluster_indicator='yes',
                                             damping=0.9390655941428291,
                                             method='ANOVA',
                                             model=LinearSVC(C=0.3811686705950085,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             penalty='l1',
                                                             random_state=120),
                                             number=30,
                                             scaling_indicator='yes'))])",smoteen,yes,Sum,0.9390655941428291,ANOVA,30.0,yes,0.37149014855940726,0.40778312025694086,0.1944602018812914,0.5069922305848683,0.37149014855940726,0.30578344817685904,0.2427581035067606,0.05423556842395225,0.2547528145977947,0.30578344817685904,COMPLETE
38,0.3200722687052507,2022-10-18 22:05:42.496873,2022-10-18 22:05:45.287961,0 days 00:00:02.791088,0.26224810727767184,no,balanced,no,Sum,,False,ANOVA,27.0,l2,"Pipeline(memory='Caching',
         steps=[['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 SumEncoder(cols=['Fruitveg_ytd', 'Number_people_household',
                                  'Sports_in_week', 'Internet_in_week',
                                  'Tired_in_week', 'Conce...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=LinearSVC(C=0.26224810727767184,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             random_state=120),
                                             number=27,
                                             scaling_indicator='yes'))])",no,no,Sum,,ANOVA,27.0,yes,0.5684319129503322,0.5270943596847498,0.38389776769879996,0.5253544043247805,0.5684319129503322,0.3442531959744322,0.3200722687052507,0.15841764375681652,0.3398196242224219,0.3442531959744322,COMPLETE
39,0.23586510961959858,2022-10-18 22:05:45.526932,2022-10-18 22:05:51.428144,0 days 00:00:05.901212,0.14257377333364707,smoteen,balanced,no,Backward Difference,,False,ANOVA,24.0,l2,"Pipeline(memory='Caching',
         steps=[('smote', SMOTEN(n_jobs=2, random_state=120)),
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['binary_encoding', BinaryDataTransformer()],
                ['ordinal_encoding', OrdinalDataTransformer()],
                ['contrast_data',
                 BackwardDifferenceEncoder(cols=['Fruitveg_ytd',
                                                 'Number_people_household'...
                                             'Birth_Date_month',
                                             'Birth_Date_quarter',
                                             'Birth_Date_week',
                                             'Birth_Date_day_of_week',
                                             'Birth_Date_day_of_month',
                                             'Birth_Date_day_of_year'])],
                ('scaling', ScalingTransformer()),
                ('featureselection',
                 FeatureSelectionTransformer(method='ANOVA',
                                             model=LinearSVC(C=0.14257377333364707,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             random_state=120),
                                             number=24,
                                             scaling_indicator='yes'))])",smoteen,no,Backward Difference,,ANOVA,24.0,yes,0.3940751598181595,0.4146997083032235,0.1689384904745832,0.4745487147485868,0.3940751598181595,0.2887048181392327,0.23586510961959858,0.042314786193258506,0.2401442332449156,0.2887048181392327,COMPLETE
